deckID,number,name,location,deckName,color,cmc,manaCost,power,toughness,text,types,subtypes,colors,baseColors,splashes,powered,sphere,archetype
140,1,Phantasmal Image,MB,Four Color (URGW) Reveillark Midrange 1.21.18.txt,Blue,2,{1}{U},0,0,"You may have Phantasmal Image enter the battlefield as a copy of any creature on the battlefield, except it's an Illusion in addition to its other types and it has ""When this creature becomes the target of a spell or ability, sacrifice it.""",Creature,Illusion, red green blue white, blue white, red green,FALSE, midrange ,-
140,1,Looter il-Kor,MB,Four Color (URGW) Reveillark Midrange 1.21.18.txt,Blue,2,{1}{U},1,1,"Shadow (This creature can block or be blocked by only creatures with shadow.)
Whenever Looter il-Kor deals damage to an opponent, draw a card, then discard a card.",Creature,Kor Rogue, red green blue white, blue white, red green,FALSE, midrange ,-
140,1,Stoneforge Mystic,MB,Four Color (URGW) Reveillark Midrange 1.21.18.txt,White,2,{1}{W},1,2,"When Stoneforge Mystic enters the battlefield, you may search your library for an Equipment card, reveal it, put it into your hand, then shuffle your library.
{1}{W}, {T}: You may put an Equipment card from your hand onto the battlefield.",Creature,Kor Artificer, red green blue white, blue white, red green,FALSE, midrange ,-
140,1,Tarmogoyf,MB,Four Color (URGW) Reveillark Midrange 1.21.18.txt,Green,2,{1}{G},*,1+*,Tarmogoyf's power is equal to the number of card types among cards in all graveyards and its toughness is equal to that number plus 1.,Creature,Lhurgoyf, red green blue white, blue white, red green,FALSE, midrange ,-
140,1,True-Name Nemesis,MB,Four Color (URGW) Reveillark Midrange 1.21.18.txt,Blue,3,{1}{U}{U},3,1,"As True-Name Nemesis enters the battlefield, choose a player.
True-Name Nemesis has protection from the chosen player. (This creature can't be blocked, targeted, dealt damage, or enchanted by anything controlled by that player.)",Creature,Merfolk Rogue, red green blue white, blue white, red green,FALSE, midrange ,-
140,1,Reflector Mage,MB,Four Color (URGW) Reveillark Midrange 1.21.18.txt,White Blue,3,{1}{W}{U},2,3,"When Reflector Mage enters the battlefield, return target creature an opponent controls to its owner's hand. That creature's owner can't cast spells with the same name as that creature until your next turn.",Creature,Human Wizard, red green blue white, blue white, red green,FALSE, midrange ,-
140,1,Blade Splicer,MB,Four Color (URGW) Reveillark Midrange 1.21.18.txt,White,3,{2}{W},1,1,"When Blade Splicer enters the battlefield, create a 3/3 colorless Golem artifact creature token.
Golem creatures you control have first strike.",Creature,Human Artificer, red green blue white, blue white, red green,FALSE, midrange ,-
140,1,Oblivion Ring,MB,Four Color (URGW) Reveillark Midrange 1.21.18.txt,White,3,{2}{W},NA,NA,"When Oblivion Ring enters the battlefield, exile another target nonland permanent.
When Oblivion Ring leaves the battlefield, return the exiled card to the battlefield under its owner's control.",Enchantment,NA, red green blue white, blue white, red green,FALSE, midrange ,-
140,1,Banishing Light,MB,Four Color (URGW) Reveillark Midrange 1.21.18.txt,White,3,{2}{W},NA,NA,"When Banishing Light enters the battlefield, exile target nonland permanent an opponent controls until Banishing Light leaves the battlefield. (That permanent returns under its owner's control.)",Enchantment,NA, red green blue white, blue white, red green,FALSE, midrange ,-
140,1,Sword of Light and Shadow,MB,Four Color (URGW) Reveillark Midrange 1.21.18.txt,Colorless,3,{3},NA,NA,"Equipped creature gets +2/+2 and has protection from white and from black.
Whenever equipped creature deals combat damage to a player, you gain 3 life and you may return up to one target creature card from your graveyard to your hand.
Equip {2}",Artifact,Equipment, red green blue white, blue white, red green,FALSE, midrange ,-
140,1,Sword of Body and Mind,MB,Four Color (URGW) Reveillark Midrange 1.21.18.txt,Colorless,3,{3},NA,NA,"Equipped creature gets +2/+2 and has protection from green and from blue.
Whenever equipped creature deals combat damage to a player, you create a 2/2 green Wolf creature token and that player puts the top ten cards of their library into their graveyard.
Equip {2}",Artifact,Equipment, red green blue white, blue white, red green,FALSE, midrange ,-
140,1,Tangle Wire,MB,Four Color (URGW) Reveillark Midrange 1.21.18.txt,Colorless,3,{3},NA,NA,"Fading 4 (This artifact enters the battlefield with four fade counters on it. At the beginning of your upkeep, remove a fade counter from it. If you can't, sacrifice it.)
At the beginning of each player's upkeep, that player taps an untapped artifact, creature, or land they control for each fade counter on Tangle Wire.",Artifact,NA, red green blue white, blue white, red green,FALSE, midrange ,-
140,1,Hanweir Garrison,MB,Four Color (URGW) Reveillark Midrange 1.21.18.txt,Red,3,{2}{R},2,3,"Whenever Hanweir Garrison attacks, create two 1/1 red Human creature tokens that are tapped and attacking.
(Melds with Hanweir Battlements.)",Creature,Human Soldier, red green blue white, blue white, red green,FALSE, midrange ,-
140,1,Char,MB,Four Color (URGW) Reveillark Midrange 1.21.18.txt,Red,3,{2}{R},NA,NA,Char deals 4 damage to any target and 2 damage to you.,Instant,NA, red green blue white, blue white, red green,FALSE, midrange ,-
140,1,Tireless Tracker,MB,Four Color (URGW) Reveillark Midrange 1.21.18.txt,Green,3,{2}{G},3,2,"Whenever a land enters the battlefield under your control, investigate. (Create a colorless Clue artifact token with ""{2}, Sacrifice this artifact: Draw a card."")
Whenever you sacrifice a Clue, put a +1/+1 counter on Tireless Tracker.",Creature,Human Scout, red green blue white, blue white, red green,FALSE, midrange ,-
140,1,Control Magic,MB,Four Color (URGW) Reveillark Midrange 1.21.18.txt,Blue,4,{2}{U}{U},NA,NA,"Enchant creature
You control enchanted creature.",Enchantment,Aura, red green blue white, blue white, red green,FALSE, midrange ,-
140,1,Phyrexian Metamorph,MB,Four Color (URGW) Reveillark Midrange 1.21.18.txt,Colorless,4,{3}{U/P},0,0,"({U/P} can be paid with either {U} or 2 life.)
You may have Phyrexian Metamorph enter the battlefield as a copy of any artifact or creature on the battlefield, except it's an artifact in addition to its other types.",Artifact Creature,Shapeshifter, red green blue white, blue white, red green,FALSE, midrange ,-
140,1,Restoration Angel,MB,Four Color (URGW) Reveillark Midrange 1.21.18.txt,White,4,{3}{W},3,4,"Flash
Flying
When Restoration Angel enters the battlefield, you may exile target non-Angel creature you control, then return that card to the battlefield under your control.",Creature,Angel, red green blue white, blue white, red green,FALSE, midrange ,-
140,1,Bloodbraid Elf,MB,Four Color (URGW) Reveillark Midrange 1.21.18.txt,Red Green,4,{2}{R}{G},3,2,"Haste
Cascade (When you cast this spell, exile cards from the top of your library until you exile a nonland card that costs less. You may cast it without paying its mana cost. Put the exiled cards on the bottom of your library in a random order.)",Creature,Elf Berserker, red green blue white, blue white, red green,FALSE, midrange ,-
140,1,Mulldrifter,MB,Four Color (URGW) Reveillark Midrange 1.21.18.txt,Blue,5,{4}{U},2,2,"Flying
When Mulldrifter enters the battlefield, draw two cards.
Evoke {2}{U} (You may cast this spell for its evoke cost. If you do, it's sacrificed when it enters the battlefield.)",Creature,Elemental, red green blue white, blue white, red green,FALSE, midrange ,-
141,1,Ancestral Vision,MB,Four Color (WURG) Tinker Oath and Tell Cheaty Face Combo 4.21.18.txt,Blue,0,NA,NA,NA,"Suspend 4—{U} (Rather than cast this card from your hand, pay {U} and exile it with four time counters on it. At the beginning of your upkeep, remove a time counter. When the last is removed, cast it without paying its mana cost.)
Target player draws three cards.",Sorcery,NA, red green blue white, blue white, red green,TRUE, combo , cheat  artifacts 
141,1,Black Lotus,MB,Four Color (WURG) Tinker Oath and Tell Cheaty Face Combo 4.21.18.txt,Colorless,0,{0},NA,NA,"{T}, Sacrifice Black Lotus: Add three mana of any one color.",Artifact,NA, red green blue white, blue white, red green,TRUE, combo , cheat  artifacts 
141,1,Copperline Gorge,MB,Four Color (WURG) Tinker Oath and Tell Cheaty Face Combo 4.21.18.txt,Colorless,0,NA,NA,NA,"Copperline Gorge enters the battlefield tapped unless you control two or fewer other lands.
{T}: Add {R} or {G}.",Land,NA, red green blue white, blue white, red green,TRUE, combo , cheat  artifacts 
141,1,Inspiring Vantage,MB,Four Color (WURG) Tinker Oath and Tell Cheaty Face Combo 4.21.18.txt,Colorless,0,NA,NA,NA,"Inspiring Vantage enters the battlefield tapped unless you control two or fewer other lands.
{T}: Add {R} or {W}.",Land,NA, red green blue white, blue white, red green,TRUE, combo , cheat  artifacts 
141,1,Marsh Flats,MB,Four Color (WURG) Tinker Oath and Tell Cheaty Face Combo 4.21.18.txt,Colorless,0,NA,NA,NA,"{T}, Pay 1 life, Sacrifice Marsh Flats: Search your library for a Plains or Swamp card, put it onto the battlefield, then shuffle your library.",Land,NA, red green blue white, blue white, red green,TRUE, combo , cheat  artifacts 
141,1,Seachrome Coast,MB,Four Color (WURG) Tinker Oath and Tell Cheaty Face Combo 4.21.18.txt,Colorless,0,NA,NA,NA,"Seachrome Coast enters the battlefield tapped unless you control two or fewer other lands.
{T}: Add {W} or {U}.",Land,NA, red green blue white, blue white, red green,TRUE, combo , cheat  artifacts 
141,1,Spirebluff Canal,MB,Four Color (WURG) Tinker Oath and Tell Cheaty Face Combo 4.21.18.txt,Colorless,0,NA,NA,NA,"Spirebluff Canal enters the battlefield tapped unless you control two or fewer other lands.
{T}: Add {U} or {R}.",Land,NA, red green blue white, blue white, red green,TRUE, combo , cheat  artifacts 
141,1,Taiga,MB,Four Color (WURG) Tinker Oath and Tell Cheaty Face Combo 4.21.18.txt,Colorless,0,NA,NA,NA,({T}: Add {R} or {G}.),Land,Mountain Forest, red green blue white, blue white, red green,TRUE, combo , cheat  artifacts 
141,1,Temple Garden,MB,Four Color (WURG) Tinker Oath and Tell Cheaty Face Combo 4.21.18.txt,Colorless,0,NA,NA,NA,"({T}: Add {G} or {W}.)
As Temple Garden enters the battlefield, you may pay 2 life. If you don't, it enters the battlefield tapped.",Land,Forest Plains, red green blue white, blue white, red green,TRUE, combo , cheat  artifacts 
141,1,Tundra,MB,Four Color (WURG) Tinker Oath and Tell Cheaty Face Combo 4.21.18.txt,Colorless,0,NA,NA,NA,({T}: Add {W} or {U}.),Land,Plains Island, red green blue white, blue white, red green,TRUE, combo , cheat  artifacts 
141,1,Wooded Foothills,MB,Four Color (WURG) Tinker Oath and Tell Cheaty Face Combo 4.21.18.txt,Colorless,0,NA,NA,NA,"{T}, Pay 1 life, Sacrifice Wooded Foothills: Search your library for a Mountain or Forest card, put it onto the battlefield, then shuffle your library.",Land,NA, red green blue white, blue white, red green,TRUE, combo , cheat  artifacts 
141,1,Chain Lightning,MB,Four Color (WURG) Tinker Oath and Tell Cheaty Face Combo 4.21.18.txt,Red,1,{R},NA,NA,"Chain Lightning deals 3 damage to any target. Then that player or that permanent's controller may pay {R}{R}. If the player does, they may copy this spell and may choose a new target for that copy.",Sorcery,NA, red green blue white, blue white, red green,TRUE, combo , cheat  artifacts 
141,1,Azorius Signet,MB,Four Color (WURG) Tinker Oath and Tell Cheaty Face Combo 4.21.18.txt,Colorless,2,{2},NA,NA,"{1}, {T}: Add {W}{U}.",Artifact,NA, red green blue white, blue white, red green,TRUE, combo , cheat  artifacts 
141,1,Boros Signet,MB,Four Color (WURG) Tinker Oath and Tell Cheaty Face Combo 4.21.18.txt,Colorless,2,{2},NA,NA,"{1}, {T}: Add {R}{W}.",Artifact,NA, red green blue white, blue white, red green,TRUE, combo , cheat  artifacts 
141,1,Counterspell,MB,Four Color (WURG) Tinker Oath and Tell Cheaty Face Combo 4.21.18.txt,Blue,2,{U}{U},NA,NA,Counter target spell.,Instant,NA, red green blue white, blue white, red green,TRUE, combo , cheat  artifacts 
141,1,Declaration in Stone,MB,Four Color (WURG) Tinker Oath and Tell Cheaty Face Combo 4.21.18.txt,White,2,{1}{W},NA,NA,Exile target creature and all other creatures its controller controls with the same name as that creature. That player investigates for each nontoken creature exiled this way.,Sorcery,NA, red green blue white, blue white, red green,TRUE, combo , cheat  artifacts 
141,1,Lightning Greaves,MB,Four Color (WURG) Tinker Oath and Tell Cheaty Face Combo 4.21.18.txt,Colorless,2,{2},NA,NA,"Equipped creature has haste and shroud. (It can't be the target of spells or abilities.)
Equip {0}",Artifact,Equipment, red green blue white, blue white, red green,TRUE, combo , cheat  artifacts 
141,1,Oath of Druids,MB,Four Color (WURG) Tinker Oath and Tell Cheaty Face Combo 4.21.18.txt,Green,2,{1}{G},NA,NA,"At the beginning of each player's upkeep, that player chooses target player who controls more creatures than they do and is their opponent. The first player may reveal cards from the top of their library until they reveal a creature card. If the first player does, that player puts that card onto the battlefield and all other cards revealed this way into their graveyard.",Enchantment,NA, red green blue white, blue white, red green,TRUE, combo , cheat  artifacts 
141,1,Scroll Rack,MB,Four Color (WURG) Tinker Oath and Tell Cheaty Face Combo 4.21.18.txt,Colorless,2,{2},NA,NA,"{1}, {T}: Exile any number of cards from your hand face down. Put that many cards from the top of your library into your hand. Then look at the exiled cards and put them on top of your library in any order.",Artifact,NA, red green blue white, blue white, red green,TRUE, combo , cheat  artifacts 
141,1,Unexpectedly Absent,MB,Four Color (WURG) Tinker Oath and Tell Cheaty Face Combo 4.21.18.txt,White,2,{X}{W}{W},NA,NA,Put target nonland permanent into its owner's library just beneath the top X cards of that library.,Instant,NA, red green blue white, blue white, red green,TRUE, combo , cheat  artifacts 
141,1,Council's Judgment,MB,Four Color (WURG) Tinker Oath and Tell Cheaty Face Combo 4.21.18.txt,White,3,{1}{W}{W},NA,NA,"Will of the council — Starting with you, each player votes for a nonland permanent you don't control. Exile each permanent with the most votes or tied for most votes.",Sorcery,NA, red green blue white, blue white, red green,TRUE, combo , cheat  artifacts 
141,1,Show and Tell,MB,Four Color (WURG) Tinker Oath and Tell Cheaty Face Combo 4.21.18.txt,Blue,3,{2}{U},NA,NA,"Each player may put an artifact, creature, enchantment, or land card from their hand onto the battlefield.",Sorcery,NA, red green blue white, blue white, red green,TRUE, combo , cheat  artifacts 
141,1,Tinker,MB,Four Color (WURG) Tinker Oath and Tell Cheaty Face Combo 4.21.18.txt,Blue,3,{2}{U},NA,NA,"As an additional cost to cast this spell, sacrifice an artifact.
Search your library for an artifact card and put that card onto the battlefield. Then shuffle your library.",Sorcery,NA, red green blue white, blue white, red green,TRUE, combo , cheat  artifacts 
141,1,Vedalken Shackles,MB,Four Color (WURG) Tinker Oath and Tell Cheaty Face Combo 4.21.18.txt,Colorless,3,{3},NA,NA,"You may choose not to untap Vedalken Shackles during your untap step.
{2}, {T}: Gain control of target creature with power less than or equal to the number of Islands you control for as long as Vedalken Shackles remains tapped.",Artifact,NA, red green blue white, blue white, red green,TRUE, combo , cheat  artifacts 
141,1,Fact or Fiction,MB,Four Color (WURG) Tinker Oath and Tell Cheaty Face Combo 4.21.18.txt,Blue,4,{3}{U},NA,NA,Reveal the top five cards of your library. An opponent separates those cards into two piles. Put one pile into your hand and the other into your graveyard.,Instant,NA, red green blue white, blue white, red green,TRUE, combo , cheat  artifacts 
141,1,Faith's Fetters,MB,Four Color (WURG) Tinker Oath and Tell Cheaty Face Combo 4.21.18.txt,White,4,{3}{W},NA,NA,"Enchant permanent
When Faith's Fetters enters the battlefield, you gain 4 life.
Enchanted permanent can't attack or block, and its activated abilities can't be activated unless they're mana abilities.",Enchantment,Aura, red green blue white, blue white, red green,TRUE, combo , cheat  artifacts 
141,1,Gilded Lotus,MB,Four Color (WURG) Tinker Oath and Tell Cheaty Face Combo 4.21.18.txt,Colorless,5,{5},NA,NA,{T}: Add three mana of any one color.,Artifact,NA, red green blue white, blue white, red green,TRUE, combo , cheat  artifacts 
141,1,"Chandra, Flamecaller",MB,Four Color (WURG) Tinker Oath and Tell Cheaty Face Combo 4.21.18.txt,Red,6,{4}{R}{R},NA,NA,"+1: Create two 3/1 red Elemental creature tokens with haste. Exile them at the beginning of the next end step.
0: Discard all the cards in your hand, then draw that many cards plus one.
−X: Chandra, Flamecaller deals X damage to each creature.",Planeswalker,Chandra, red green blue white, blue white, red green,TRUE, combo , cheat  artifacts 
141,1,"Elspeth, Sun's Champion",MB,Four Color (WURG) Tinker Oath and Tell Cheaty Face Combo 4.21.18.txt,White,6,{4}{W}{W},NA,NA,"+1: Create three 1/1 white Soldier creature tokens.
−3: Destroy all creatures with power 4 or greater.
−7: You get an emblem with ""Creatures you control get +2/+2 and have flying.""",Planeswalker,Elspeth, red green blue white, blue white, red green,TRUE, combo , cheat  artifacts 
141,1,"Elesh Norn, Grand Cenobite",MB,Four Color (WURG) Tinker Oath and Tell Cheaty Face Combo 4.21.18.txt,White,7,{5}{W}{W},4,7,"Vigilance
Other creatures you control get +2/+2.
Creatures your opponents control get -2/-2.",Creature,Praetor, red green blue white, blue white, red green,TRUE, combo , cheat  artifacts 
141,1,Inkwell Leviathan,MB,Four Color (WURG) Tinker Oath and Tell Cheaty Face Combo 4.21.18.txt,Blue,9,{7}{U}{U},7,11,"Trample
Islandwalk (This creature can't be blocked as long as defending player controls an Island.)
Shroud (This creature can't be the target of spells or abilities.)",Artifact Creature,Leviathan, red green blue white, blue white, red green,TRUE, combo , cheat  artifacts 
141,1,"Emrakul, the Aeons Torn",MB,Four Color (WURG) Tinker Oath and Tell Cheaty Face Combo 4.21.18.txt,Colorless,15,{15},15,15,"This spell can't be countered.
When you cast this spell, take an extra turn after this one.
Flying, protection from colored spells, annihilator 6
When Emrakul, the Aeons Torn is put into a graveyard from anywhere, its owner shuffles their graveyard into their library.",Creature,Eldrazi, red green blue white, blue white, red green,TRUE, combo , cheat  artifacts 
142,1,Bayou,MB,Four-Color (URBG) Cheaty Face Combo 2.24.18.txt,Colorless,0,NA,NA,NA,({T}: Add {B} or {G}.),Land,Swamp Forest, red green blue black, green, red blue black,FALSE, combo , cheat 
142,1,Breeding Pool,MB,Four-Color (URBG) Cheaty Face Combo 2.24.18.txt,Colorless,0,NA,NA,NA,"({T}: Add {G} or {U}.)
As Breeding Pool enters the battlefield, you may pay 2 life. If you don't, Breeding Pool enters the battlefield tapped.",Land,Forest Island, red green blue black, green, red blue black,FALSE, combo , cheat 
142,1,Everflowing Chalice,MB,Four-Color (URBG) Cheaty Face Combo 2.24.18.txt,Colorless,0,{0},NA,NA,"Multikicker {2} (You may pay an additional {2} any number of times as you cast this spell.)
Everflowing Chalice enters the battlefield with a charge counter on it for each time it was kicked.
{T}: Add {C} for each charge counter on Everflowing Chalice.",Artifact,NA, red green blue black, green, red blue black,FALSE, combo , cheat 
142,1,Gemstone Mine,MB,Four-Color (URBG) Cheaty Face Combo 2.24.18.txt,Colorless,0,NA,NA,NA,"Gemstone Mine enters the battlefield with three mining counters on it.
{T}, Remove a mining counter from Gemstone Mine: Add one mana of any color. If there are no mining counters on Gemstone Mine, sacrifice it.",Land,NA, red green blue black, green, red blue black,FALSE, combo , cheat 
142,1,Mana Confluence,MB,Four-Color (URBG) Cheaty Face Combo 2.24.18.txt,Colorless,0,NA,NA,NA,"{T}, Pay 1 life: Add one mana of any color.",Land,NA, red green blue black, green, red blue black,FALSE, combo , cheat 
142,1,Raging Ravine,MB,Four-Color (URBG) Cheaty Face Combo 2.24.18.txt,Colorless,0,NA,NA,NA,"Raging Ravine enters the battlefield tapped.
{T}: Add {R} or {G}.
{2}{R}{G}: Until end of turn, Raging Ravine becomes a 3/3 red and green Elemental creature with ""Whenever this creature attacks, put a +1/+1 counter on it."" It's still a land.",Land,NA, red green blue black, green, red blue black,FALSE, combo , cheat 
142,1,Steam Vents,MB,Four-Color (URBG) Cheaty Face Combo 2.24.18.txt,Colorless,0,NA,NA,NA,"({T}: Add {U} or {R}.)
As Steam Vents enters the battlefield, you may pay 2 life. If you don't, Steam Vents enters the battlefield tapped.",Land,Island Mountain, red green blue black, green, red blue black,FALSE, combo , cheat 
142,1,Sulfurous Springs,MB,Four-Color (URBG) Cheaty Face Combo 2.24.18.txt,Colorless,0,NA,NA,NA,"{T}: Add {C}.
{T}: Add {B} or {R}. Sulfurous Springs deals 1 damage to you.",Land,NA, red green blue black, green, red blue black,FALSE, combo , cheat 
142,1,Taiga,MB,Four-Color (URBG) Cheaty Face Combo 2.24.18.txt,Colorless,0,NA,NA,NA,({T}: Add {R} or {G}.),Land,Mountain Forest, red green blue black, green, red blue black,FALSE, combo , cheat 
142,1,Verdant Catacombs,MB,Four-Color (URBG) Cheaty Face Combo 2.24.18.txt,Colorless,0,NA,NA,NA,"{T}, Pay 1 life, Sacrifice Verdant Catacombs: Search your library for a Swamp or Forest card, put it onto the battlefield, then shuffle your library.",Land,NA, red green blue black, green, red blue black,FALSE, combo , cheat 
142,1,Volcanic Island,MB,Four-Color (URBG) Cheaty Face Combo 2.24.18.txt,Colorless,0,NA,NA,NA,({T}: Add {U} or {R}.),Land,Island Mountain, red green blue black, green, red blue black,FALSE, combo , cheat 
142,1,Inquisition of Kozilek,MB,Four-Color (URBG) Cheaty Face Combo 2.24.18.txt,Black,1,{B},NA,NA,Target player reveals their hand. You choose a nonland card from it with converted mana cost 3 or less. That player discards that card.,Sorcery,NA, red green blue black, green, red blue black,FALSE, combo , cheat 
142,1,Preordain,MB,Four-Color (URBG) Cheaty Face Combo 2.24.18.txt,Blue,1,{U},NA,NA,"Scry 2, then draw a card. (To scry 2, look at the top two cards of your library, then put any number of them on the bottom of your library and the rest on top in any order.)",Sorcery,NA, red green blue black, green, red blue black,FALSE, combo , cheat 
142,1,Rolling Earthquake,MB,Four-Color (URBG) Cheaty Face Combo 2.24.18.txt,Red,1,{X}{R},NA,NA,Rolling Earthquake deals X damage to each creature without horsemanship and each player.,Sorcery,NA, red green blue black, green, red blue black,FALSE, combo , cheat 
142,1,Sensei's Divining Top,MB,Four-Color (URBG) Cheaty Face Combo 2.24.18.txt,Colorless,1,{1},NA,NA,"{1}: Look at the top three cards of your library, then put them back in any order.
{T}: Draw a card, then put Sensei's Divining Top on top of its owner's library.",Artifact,NA, red green blue black, green, red blue black,FALSE, combo , cheat 
142,1,Demonic Tutor,MB,Four-Color (URBG) Cheaty Face Combo 2.24.18.txt,Black,2,{1}{B},NA,NA,Search your library for a card and put that card into your hand. Then shuffle your library.,Sorcery,NA, red green blue black, green, red blue black,FALSE, combo , cheat 
142,1,Go for the Throat,MB,Four-Color (URBG) Cheaty Face Combo 2.24.18.txt,Black,2,{1}{B},NA,NA,Destroy target nonartifact creature.,Instant,NA, red green blue black, green, red blue black,FALSE, combo , cheat 
142,1,Oath of Druids,MB,Four-Color (URBG) Cheaty Face Combo 2.24.18.txt,Green,2,{1}{G},NA,NA,"At the beginning of each player's upkeep, that player chooses target player who controls more creatures than they do and is their opponent. The first player may reveal cards from the top of their library until they reveal a creature card. If the first player does, that player puts that card onto the battlefield and all other cards revealed this way into their graveyard.",Enchantment,NA, red green blue black, green, red blue black,FALSE, combo , cheat 
142,1,Sorcerous Spyglass,MB,Four-Color (URBG) Cheaty Face Combo 2.24.18.txt,Colorless,2,{2},NA,NA,"As Sorcerous Spyglass enters the battlefield, look at an opponent's hand, then choose any card name.
Activated abilities of sources with the chosen name can't be activated unless they're mana abilities.",Artifact,NA, red green blue black, green, red blue black,FALSE, combo , cheat 
142,1,Sylvan Library,MB,Four-Color (URBG) Cheaty Face Combo 2.24.18.txt,Green,2,{1}{G},NA,NA,"At the beginning of your draw step, you may draw two additional cards. If you do, choose two cards in your hand drawn this turn. For each of those cards, pay 4 life or put the card on top of your library.",Enchantment,NA, red green blue black, green, red blue black,FALSE, combo , cheat 
142,1,Kodama's Reach,MB,Four-Color (URBG) Cheaty Face Combo 2.24.18.txt,Green,3,{2}{G},NA,NA,"Search your library for up to two basic land cards, reveal those cards, and put one onto the battlefield tapped and the other into your hand. Then shuffle your library.",Sorcery,Arcane, red green blue black, green, red blue black,FALSE, combo , cheat 
142,1,Maelstrom Pulse,MB,Four-Color (URBG) Cheaty Face Combo 2.24.18.txt,Black Green,3,{1}{B}{G},NA,NA,Destroy target nonland permanent and all other permanents with the same name as that permanent.,Sorcery,NA, red green blue black, green, red blue black,FALSE, combo , cheat 
142,1,Show and Tell,MB,Four-Color (URBG) Cheaty Face Combo 2.24.18.txt,Blue,3,{2}{U},NA,NA,"Each player may put an artifact, creature, enchantment, or land card from their hand onto the battlefield.",Sorcery,NA, red green blue black, green, red blue black,FALSE, combo , cheat 
142,1,Sneak Attack,MB,Four-Color (URBG) Cheaty Face Combo 2.24.18.txt,Red,4,{3}{R},NA,NA,{R}: You may put a creature card from your hand onto the battlefield. That creature gains haste. Sacrifice the creature at the beginning of the next end step.,Enchantment,NA, red green blue black, green, red blue black,FALSE, combo , cheat 
142,1,Through the Breach,MB,Four-Color (URBG) Cheaty Face Combo 2.24.18.txt,Red,5,{4}{R},NA,NA,"You may put a creature card from your hand onto the battlefield. That creature gains haste. Sacrifice that creature at the beginning of the next end step.
Splice onto Arcane {2}{R}{R} (As you cast an Arcane spell, you may reveal this card from your hand and pay its splice cost. If you do, add this card's effects to that spell.)",Instant,Arcane, red green blue black, green, red blue black,FALSE, combo , cheat 
142,1,Selvala's Stampede,MB,Four-Color (URBG) Cheaty Face Combo 2.24.18.txt,Green,6,{4}{G}{G},NA,NA,"Council's dilemma — Starting with you, each player votes for wild or free. Reveal cards from the top of your library until you reveal a creature card for each wild vote. Put those creature cards onto the battlefield, then shuffle the rest into your library. You may put a permanent card from your hand onto the battlefield for each free vote.",Sorcery,NA, red green blue black, green, red blue black,FALSE, combo , cheat 
142,1,Dragonlord Atarka,MB,Four-Color (URBG) Cheaty Face Combo 2.24.18.txt,Red Green,7,{5}{R}{G},8,8,"Flying, trample
When Dragonlord Atarka enters the battlefield, it deals 5 damage divided as you choose among any number of target creatures and/or planeswalkers your opponents control.",Creature,Elder Dragon, red green blue black, green, red blue black,FALSE, combo , cheat 
142,1,Hornet Queen,MB,Four-Color (URBG) Cheaty Face Combo 2.24.18.txt,Green,7,{4}{G}{G}{G},2,2,"Flying
Deathtouch (Any amount of damage this deals to a creature is enough to destroy it.)
When Hornet Queen enters the battlefield, create four 1/1 green Insect creature tokens with flying and deathtouch.",Creature,Insect, red green blue black, green, red blue black,FALSE, combo , cheat 
142,1,Myr Battlesphere,MB,Four-Color (URBG) Cheaty Face Combo 2.24.18.txt,Colorless,7,{7},4,7,"When Myr Battlesphere enters the battlefield, create four 1/1 colorless Myr artifact creature tokens.
Whenever Myr Battlesphere attacks, you may tap X untapped Myr you control. If you do, Myr Battlesphere gets +X/+0 until end of turn and deals X damage to the player or planeswalker it's attacking.",Artifact Creature,Myr Construct, red green blue black, green, red blue black,FALSE, combo , cheat 
142,1,Sundering Titan,MB,Four-Color (URBG) Cheaty Face Combo 2.24.18.txt,Colorless,8,{8},7,10,"When Sundering Titan enters the battlefield or leaves the battlefield, choose a land of each basic land type, then destroy those lands.",Artifact Creature,Golem, red green blue black, green, red blue black,FALSE, combo , cheat 
142,1,Woodfall Primus,MB,Four-Color (URBG) Cheaty Face Combo 2.24.18.txt,Green,8,{5}{G}{G}{G},6,6,"Trample
When Woodfall Primus enters the battlefield, destroy target noncreature permanent.
Persist (When this creature dies, if it had no -1/-1 counters on it, return it to the battlefield under its owner's control with a -1/-1 counter on it.)",Creature,Treefolk Shaman, red green blue black, green, red blue black,FALSE, combo , cheat 
142,1,"Ulamog, the Ceaseless Hunger",MB,Four-Color (URBG) Cheaty Face Combo 2.24.18.txt,Colorless,10,{10},10,10,"When you cast this spell, exile two target permanents.
Indestructible
Whenever Ulamog, the Ceaseless Hunger attacks, defending player exiles the top twenty cards of their library.",Creature,Eldrazi, red green blue black, green, red blue black,FALSE, combo , cheat 
142,1,"Emrakul, the Promised End",MB,Four-Color (URBG) Cheaty Face Combo 2.24.18.txt,Colorless,13,{13},13,13,"This spell costs {1} less to cast for each card type among cards in your graveyard.
When you cast this spell, you gain control of target opponent during that player's next turn. After that turn, that player takes an extra turn.
Flying, trample, protection from instants",Creature,Eldrazi, red green blue black, green, red blue black,FALSE, combo , cheat 
143,1,Grand Coliseum,MB,Golgari (BG) Aggro.txt,Colorless,0,NA,NA,NA,"Grand Coliseum enters the battlefield tapped.
{T}: Add {C}.
{T}: Add one mana of any color. Grand Coliseum deals 1 damage to you.",Land,NA, green black, green black,-,FALSE, aggro ,-
