name,twin,wildfire,opposition,reanimator,cheat,artifacts,storm,stax,burn,stoneforge,armageddon,skullclamp,counterburn,pox,monowhite,monored,naturalorder,edric,reveillark,spellsmatter,pod,oath,fivecolor,balance,moat,upheaval,mentor,abyss,crucible,superfriends,survival,blink,tokens,channel
Counterspell,1.7421602787456445,0.8620689655172413,0,0.9237875288683602,0.8818342151675485,0.8312551953449709,0,0.6896551724137931,1.7241379310344827,0,0.4187604690117253,0.5561735261401557,3.2679738562091503,0,0,0,0,0,0.4748338081671415,0,0,3.4482758620689653,0,2.65017667844523,2.857142857142857,1.5756302521008403,0,0,0,0,0,0,0,0
Daze,0.8710801393728222,0,0,0.4618937644341801,0.8818342151675485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.508771929824561,0,0,0,1.7667844522968197,1.9047619047619047,0.5252100840336135,6.024096385542169,0,0,1.2285012285012284,0,0,0,0
Talisman of Dominance,1.3066202090592334,2.586206896551724,1.8115942028985508,0.23094688221709006,1.3227513227513228,3.7406483790523692,0,0,0,0,0,0.5561735261401557,0,0,0,0,0,0,0.949667616334283,1.7543859649122806,0,0,0,2.65017667844523,1.9047619047619047,1.5756302521008403,6.024096385542169,0,0,2.457002457002457,0.4699248120300752,0,1.1904761904761905,0
Armageddon,0,0,0,0,0,0,0,1.3793103448275863,1.7241379310344827,2.3961661341853033,6.28140703517588,0,0,0,2.2522522522522523,0,0,0,0,0,0,0,0,0,0,0.5252100840336135,0,0,2.717391304347826,0,0,0,0,0
Sarkhan Vol,0,0,0,0,0,0,0,0,0,0,0,0.5561735261401557,0,0,0,0,0.5107252298263534,0,0,0,0,0,0,0,0,0,0,0,2.717391304347826,0,1.4097744360902256,0,0,0
Trygon Predator,0,0,0.6038647342995169,0.23094688221709006,0,0,0,0,0,0,0,0,0,0,0,0,1.0214504596527068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4367816091954022
"Nissa, Worldwaker",0,0,0,0,0.8818342151675485,0,0,0,0,0.7987220447284346,0,0,0,0,0,0,1.5321756894790604,0,0.4748338081671415,0,1.557632398753894,0,0,0.4416961130742049,0,0.5252100840336135,0,0,0,1.2285012285012284,0,0,1.1904761904761905,0
Thing in the Ice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.526315789473685,0,0,0,1.325088339222615,0,0.5252100840336135,0,0,0,0,0,0,0,0
Force of Will,2.177700348432056,0,0,0.4618937644341801,0,0.41562759767248547,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7543859649122806,0,0,0,0.4416961130742049,0,0,6.024096385542169,0,0,0,0,0,0,0
Glen Elendra Archmage,2.177700348432056,0.8620689655172413,1.2077294685990339,0.9237875288683602,0.4409171075837742,0.8312551953449709,0,0,0,0.7987220447284346,0,0.5561735261401557,0,0,0,0,0.5107252298263534,0,1.4245014245014245,5.2631578947368425,3.115264797507788,0,0,1.7667844522968197,2.857142857142857,1.5756302521008403,6.024096385542169,0,0,1.2285012285012284,0,0,1.1904761904761905,0
Torrential Gearhulk,0,0.8620689655172413,0.6038647342995169,0.23094688221709006,0.4409171075837742,0.8312551953449709,0,0,0,0,0,0,0,0,0,0,0,0,0,3.508771929824561,0,0,0,0.4416961130742049,0.9523809523809523,1.050420168067227,0,0,0,0,0,0,0,0
Mana Vault,0,0,0,0.23094688221709006,0.8818342151675485,0,10.638297872340425,0,0,0,0,0,0,0,0,0,0,0,0,1.7543859649122806,0,0,0,0.8833922261484098,0,1.5756302521008403,0,0,0,0,0,0,0,1.4367816091954022
Snapcaster Mage,1.3066202090592334,0,0.6038647342995169,0.6928406466512702,0.4409171075837742,1.2468827930174564,0,0,5.172413793103448,0,0,0,9.803921568627452,0,0,0,0,0,0,7.017543859649122,0,0,0,2.208480565371025,1.9047619047619047,1.5756302521008403,0,0,0,0,0,0,0,0
Disenchant,0,0,0,0,0,0,0,0,0,1.597444089456869,0.4187604690117253,0,0,0,1.1261261261261262,0,0,0,0,3.508771929824561,0,0,0,0.8833922261484098,0,0.5252100840336135,0,0,0,1.2285012285012284,0,0,0,0
Frost Titan,0.4355400696864111,0,0.6038647342995169,0,0,0,0,0,0,0,0,0.5561735261401557,0,0,0,0,0,0,0,1.7543859649122806,0,0,0,0.8833922261484098,0,1.050420168067227,0,0,0,1.2285012285012284,0,0,0,0
Cryptic Command,0.8710801393728222,0,0.6038647342995169,0.6928406466512702,0.4409171075837742,0.41562759767248547,0,0,0,1.597444089456869,0,0.5561735261401557,0,0,0,0,0,0,0.4748338081671415,3.508771929824561,0,0,0,2.208480565371025,1.9047619047619047,0.5252100840336135,6.024096385542169,0,0,0,0,0,0,0
Dimir Signet,0.8710801393728222,2.586206896551724,0,0.6928406466512702,0.4409171075837742,1.6625103906899419,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7543859649122806,0,0,0,0.8833922261484098,0,2.6260504201680672,0,0,0,0,0,0,0,0
Dig Through Time,1.3066202090592334,0.8620689655172413,1.2077294685990339,0.4618937644341801,0.4409171075837742,0,0,0,1.7241379310344827,0,0,0,3.2679738562091503,0,0,0,0.5107252298263534,0,0.949667616334283,8.771929824561404,1.557632398753894,0,0,3.091872791519435,2.857142857142857,0.5252100840336135,0,0,0,0,0,0,0,0
Ancestral Recall,0.8710801393728222,0,0,0.4618937644341801,0.4409171075837742,1.2468827930174564,5.319148936170213,0.6896551724137931,0,0,0.4187604690117253,1.1123470522803114,0,0,0,0,0.5107252298263534,0,0.4748338081671415,1.7543859649122806,0,0,0,0.8833922261484098,0,1.050420168067227,0,0,0,0,0.4699248120300752,0,0,0
"Jace, the Mind Sculptor",2.177700348432056,0.8620689655172413,1.8115942028985508,0.6928406466512702,0.4409171075837742,0,5.319148936170213,0,0,0,0,0.5561735261401557,0,0,0,0,1.0214504596527068,0,0.949667616334283,3.508771929824561,3.115264797507788,0,0,1.7667844522968197,1.9047619047619047,1.5756302521008403,12.048192771084338,0,0,2.457002457002457,0.4699248120300752,0,0,0
Lyra Dawnbringer,0,0,0,0,0,0,0,0,0,0,0,0.5561735261401557,0,0,1.1261261261261262,0,0,0,0,0,0,0,0,0.4416961130742049,0.9523809523809523,0,0,0,0,0,0,0,0,0
Blink of an Eye,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Imperial Recruiter,4.355400696864112,1.7241379310344827,0.6038647342995169,0.6928406466512702,0.4409171075837742,0.41562759767248547,0,0,0,0,0,1.1123470522803114,0,0,0,1.6207455429497568,0,0,0.4748338081671415,0,1.557632398753894,0,0,0,0,0.5252100840336135,0,0,0,0,0.4699248120300752,0,0,0
Hellrider,0,0,0,0,0,0,0,0,3.4482758620689653,0,1.6750418760469012,0,0,0,1.1261261261261262,8.914100486223663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lightning Greaves,0,0,0,0.4618937644341801,0.4409171075837742,1.2468827930174564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4482758620689653,0,0,0,0,0,0,0,0,0,0,0,0
Anguished Unmaking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timely Reinforcements,0,0,0,0.23094688221709006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mu Yanling, Sky Dancer",0,0,0,0.23094688221709006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Preordain,2.177700348432056,2.586206896551724,0.6038647342995169,0.9237875288683602,2.2045855379188715,0.41562759767248547,5.319148936170213,0,0,0,0,0,0,0,0,0,0,0,0,7.017543859649122,0,0,0,0.8833922261484098,0.9523809523809523,1.5756302521008403,0,0,2.717391304347826,2.457002457002457,0.9398496240601504,0,0,0
Miscalculation,0.8710801393728222,0.8620689655172413,1.8115942028985508,0.6928406466512702,1.763668430335097,2.0781379883624274,0,0,1.7241379310344827,0,0,0,3.2679738562091503,0,0,0,0.5107252298263534,0,0,3.508771929824561,0,0,0,0.4416961130742049,3.8095238095238093,1.050420168067227,0,0,0,0,0.4699248120300752,0,0,0
Remand,1.3066202090592334,0.8620689655172413,0,1.8475750577367205,1.3227513227513228,2.0781379883624274,5.319148936170213,0,3.4482758620689653,0,0,0,6.5359477124183005,0,0,0,0,0,0.949667616334283,1.7543859649122806,0,0,0,2.208480565371025,0.9523809523809523,1.5756302521008403,0,0,0,1.2285012285012284,0.4699248120300752,0,0,0
Serra the Benevolent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4748338081671415,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1904761904761905,0
Talisman of Creativity,0.8710801393728222,0.8620689655172413,0,0,0.4409171075837742,0.41562759767248547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanged Executioner,0,0,0.6038647342995169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Underground Sea,1.3066202090592334,2.586206896551724,1.2077294685990339,2.540415704387991,0.4409171075837742,0.41562759767248547,0,0.6896551724137931,0,0,0,1.668520578420467,0,0,0,0,0,0,0.4748338081671415,3.508771929824561,1.557632398753894,0,0,1.325088339222615,0,1.050420168067227,0,0,0,0,0,0,1.1904761904761905,0
Natures Chant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Inkwell Leviathan,0.4355400696864111,0,0,1.8475750577367205,1.3227513227513228,2.9093931837073983,0,0,0,0,0.4187604690117253,0,0,0,0,0,0,0,0,0,0,6.896551724137931,0,0,0,0.5252100840336135,0,0,0,0,0,0,0,0
Spellskite,0.8710801393728222,0,1.2077294685990339,0,0.4409171075837742,2.0781379883624274,0,0,0,0,0,0,0,0,1.1261261261261262,0,0,0,0.4748338081671415,0,0,0,0,0,0,0.5252100840336135,0,0,2.717391304347826,0,0,0,1.1904761904761905,0
Tolarian Academy,0.4355400696864111,1.7241379310344827,0,0.23094688221709006,0,4.57190357439734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9523809523809523,2.6260504201680672,0,15.151515151515152,2.717391304347826,0,0,0,0,0
Green Sun's Zenith,0.4355400696864111,0,1.8115942028985508,0.4618937644341801,0.4409171075837742,0,0,0,0,0.7987220447284346,0.4187604690117253,0,0,0,0,0,5.107252298263535,0,0,0,1.557632398753894,0,0,0,0,0,0,0,0,0,2.3496240601503757,0,0,2.8735632183908044
"Tezzeret, Artifice Master",0,0.8620689655172413,0,0,0,2.493765586034913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8833922261484098,1.9047619047619047,2.6260504201680672,0,0,0,0,0,0,0,0
Treasure Map,0,0,0,0,1.3227513227513228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5252100840336135,0,0,0,0,0,0,0,1.4367816091954022
Into the Roil,0.4355400696864111,0,0.6038647342995169,0,0,0.41562759767248547,0,0,0,0,0,0,0,0,0,0,0,0,0.4748338081671415,0,0,0,0,0.8833922261484098,0.9523809523809523,1.050420168067227,0,0,0,0,0,0,0,0
Deep Analysis,1.3066202090592334,0.8620689655172413,0,0.4618937644341801,0,1.6625103906899419,0,0,0,0,0,0,0,0,0,0,0,0,0,3.508771929824561,0,0,0,1.7667844522968197,0.9523809523809523,1.5756302521008403,0,0,0,1.2285012285012284,0,0,0,0
Serum Visions,0.4355400696864111,0,0.6038647342995169,0.6928406466512702,0.8818342151675485,1.2468827930174564,0,0,1.7241379310344827,0,0,0,3.2679738562091503,0,0,0,0,0,0,3.508771929824561,0,0,0,0.8833922261484098,0.9523809523809523,0.5252100840336135,0,0,2.717391304347826,0,0,0,0,0
Irrigated Farmland,0.4355400696864111,0,1.2077294685990339,0,0,0,0,0,0,0,0,1.1123470522803114,0,0,0,0,0.5107252298263534,0,0.949667616334283,3.508771929824561,0,0,0,2.65017667844523,2.857142857142857,0.5252100840336135,0,0,0,0,0.4699248120300752,0,2.380952380952381,1.4367816091954022
Man-o'-War,0.8710801393728222,0,1.2077294685990339,1.1547344110854503,0,0.41562759767248547,0,0,0,0,0,0.5561735261401557,0,0,0,0,0.5107252298263534,0,0.4748338081671415,0,1.557632398753894,0,0,0,0,0,0,0,2.717391304347826,0,0.4699248120300752,0,1.1904761904761905,0
Raging Ravine,0.4355400696864111,0,0.6038647342995169,0.23094688221709006,1.3227513227513228,0,0,0,0,0.7987220447284346,0,0.5561735261401557,0,0,0,0,1.0214504596527068,0,0.4748338081671415,0,0,0,0,0,0,0,0,0,0,0,1.4097744360902256,0,0,1.4367816091954022
Dack Fayden,2.177700348432056,0,0,0.4618937644341801,0.8818342151675485,1.2468827930174564,0,0,0,0,0,0,0,0,0,0,0,0,0.4748338081671415,3.508771929824561,1.557632398753894,0,0,1.325088339222615,0,1.050420168067227,0,0,0,0,0.4699248120300752,0,0,1.4367816091954022
Steam Vents,0.8710801393728222,3.4482758620689653,0.6038647342995169,1.1547344110854503,2.2045855379188715,1.6625103906899419,5.319148936170213,0,3.4482758620689653,0,0,0,6.5359477124183005,0,0,0,0,0,0.4748338081671415,3.508771929824561,0,0,0,0.8833922261484098,0,2.100840336134454,0,0,0,2.457002457002457,0.4699248120300752,0,0,1.4367816091954022
Will Kenrith,0.4355400696864111,0.8620689655172413,0.6038647342995169,0,0,0.8312551953449709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.325088339222615,0,1.050420168067227,0,0,0,1.2285012285012284,0,0,0,1.4367816091954022
Wandering Fumarole,3.048780487804878,0,0.6038647342995169,1.3856812933025404,2.2045855379188715,1.6625103906899419,0,0,3.4482758620689653,0,0,0,6.5359477124183005,0,0,0,0,0,0.949667616334283,1.7543859649122806,0,0,0,0,0,0,0,0,0,0,0.4699248120300752,0,0,0
Time Spiral,0.8710801393728222,0,0,0,0.4409171075837742,1.2468827930174564,10.638297872340425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.050420168067227,0,0,0,0,0,0,0,0
Deceiver Exarch,6.968641114982578,0.8620689655172413,0,0,0.4409171075837742,0,0,0,0,0,0,0,0,0,0,0,0.5107252298263534,0,0.4748338081671415,0,1.557632398753894,0,0,0,0,0,0,0,0,0,0,0,0,1.4367816091954022
Harsh Mentor,0,0,0.6038647342995169,0,0,0,0,0,1.7241379310344827,0.7987220447284346,0.8375209380234506,0,0,0,0,3.2414910858995136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Subterranean Tremors,0,0,0,0,2.2045855379188715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4416961130742049,0,0,0,0,0,0,0,0,0,1.4367816091954022
Goblin Cratermaker,0.8710801393728222,0,0,0.23094688221709006,0.4409171075837742,0,0,0.6896551724137931,0,0,0.8375209380234506,0.5561735261401557,0,0,0,1.6207455429497568,0,0,0,0,0,0,0,0,0,0,0,0,2.717391304347826,0,0,0,0,0
"Jace, Vryn's Prodigy",1.3066202090592334,0,2.4154589371980677,1.8475750577367205,0.4409171075837742,1.2468827930174564,5.319148936170213,0,0,0.7987220447284346,0,0.5561735261401557,0,0,0,0,0.5107252298263534,0,1.4245014245014245,1.7543859649122806,1.557632398753894,0,0,1.325088339222615,1.9047619047619047,1.5756302521008403,0,0,0,2.457002457002457,0,0,0,0
Reflector Mage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3333333333333335,0.949667616334283,0,0,0,0,0.8833922261484098,0,0.5252100840336135,0,0,0,0,0,0,0,0
Meloku the Clouded Mirror,0.4355400696864111,0,3.0193236714975846,0.23094688221709006,0.4409171075837742,0.41562759767248547,0,0,0,0,0,1.1123470522803114,0,0,0,0,0.5107252298263534,0,1.899335232668566,3.508771929824561,3.115264797507788,0,0,0.8833922261484098,0.9523809523809523,1.5756302521008403,12.048192771084338,0,2.717391304347826,1.2285012285012284,0,0,2.380952380952381,0
Sol Ring,0.4355400696864111,0,0,0.4618937644341801,0,0.8312551953449709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.050420168067227,0,0,0,1.2285012285012284,0,0,0,0
Impulse,0.8710801393728222,0,0,0.6928406466512702,0.4409171075837742,0.41562759767248547,0,0,1.7241379310344827,0,0,0,3.2679738562091503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Baral, Chief of Compliance",0,0,0,0.23094688221709006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chart a Course,0.4355400696864111,0,1.2077294685990339,2.3094688221709005,0.4409171075837742,1.2468827930174564,0,0,1.7241379310344827,0,0,0,3.2679738562091503,0,0,0,0,0,0,3.508771929824561,0,0,0,0,0.9523809523809523,0,6.024096385542169,0,0,0,0,0,0,0
Detention Sphere,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Consecrated Sphinx,2.6132404181184667,0.8620689655172413,0.6038647342995169,0.6928406466512702,0.8818342151675485,1.6625103906899419,0,0,0,0.7987220447284346,0,0,0,0,0,0,0.5107252298263534,6.666666666666667,0.949667616334283,0,1.557632398753894,0,0,1.325088339222615,0.9523809523809523,2.100840336134454,0,0,0,0,0,0,0,0
Field of Ruin,0,0,0,0,0,0,0,0,0,0.7987220447284346,0,0,0,0,1.1261261261261262,0,0.5107252298263534,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4699248120300752,0,0,0
Compulsive Research,0.4355400696864111,0,0,0,0,0.8312551953449709,5.319148936170213,0,1.7241379310344827,0,0,0,3.2679738562091503,0,0,0,0.5107252298263534,0,0,0,0,0,0,0,0,0.5252100840336135,0,0,0,0,0,0,0,0
Legion's Landing,0,0,0,0,0,0,0,0,0,0.7987220447284346,0.8375209380234506,0,0,0,4.504504504504505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stormbreath Dragon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Archangel of Thune,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angel of Serenity,0,0,0,0.23094688221709006,1.3227513227513228,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4748338081671415,0,0,0,0,0,0,0,0,0,0,0,0.4699248120300752,0,0,0
Seething Song,0,0,0,0,0,0,0,0,1.7241379310344827,0.7987220447284346,0.4187604690117253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Garruk, Primal Hunter",0,0,0.6038647342995169,0,0,0,0,0,0,0,0,0.5561735261401557,0,0,0,0,0.5107252298263534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Chandra, Pyromaster",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mizzium Mortars,0.4355400696864111,0,0,0,0.4409171075837742,0,0,0,1.7241379310344827,0,0,0,0,0,1.1261261261261262,0.8103727714748784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4367816091954022
Rakdos's Return,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emeria Angel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9523809523809523,0,0,0,0,0,0,0,0,0
Massacre Wurm,0,0,0,0.4618937644341801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mana Crypt,0.8710801393728222,0,0.6038647342995169,0.23094688221709006,0,0.8312551953449709,0,0.6896551724137931,0,0.7987220447284346,0.4187604690117253,0,0,0,0,0,0,0,0,0,0,0,0,0.4416961130742049,0.9523809523809523,1.050420168067227,0,0,0,0,0,0,0,0
Mystical Tutor,0.8710801393728222,1.7241379310344827,0,0.6928406466512702,3.0864197530864197,3.3250207813798838,0,0,0,0,0,0,0,0,0,0,1.0214504596527068,0,0,5.2631578947368425,0,0,0,2.208480565371025,1.9047619047619047,2.100840336134454,0,0,0,1.2285012285012284,0,0,0,1.4367816091954022
Pentad Prism,0,0.8620689655172413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disallow,0.4355400696864111,0,0,0,0,0,0,0,0,0.7987220447284346,0,0,0,0,0,0,0,0,0,1.7543859649122806,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coercive Portal,0,0.8620689655172413,0,0,0,0.41562759767248547,0,0,0,0.7987220447284346,0,0,0,0,1.1261261261261262,0,0,0,0,0,0,0,0,0,0,0.5252100840336135,0,0,0,0,0,0,0,0
Nexus of Fate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jace, Architect of Thought",1.3066202090592334,0,0,0,0,0.41562759767248547,0,0,0,0,0,0,0,0,0,0,0.5107252298263534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crucible of Worlds,0.4355400696864111,1.7241379310344827,0.6038647342995169,0,0,1.6625103906899419,0,2.0689655172413794,0,0,1.6750418760469012,0,0,0,1.1261261261261262,0,0.5107252298263534,0,0,0,0,0,0,0,0,1.050420168067227,0,15.151515151515152,5.434782608695652,0,0,0,0,0
Izzet Signet,1.3066202090592334,3.4482758620689653,0,0.23094688221709006,1.3227513227513228,1.6625103906899419,5.319148936170213,0,0,0,0,0.5561735261401557,0,0,0,0,0,0,0,0,0,3.4482758620689653,0,0.8833922261484098,0.9523809523809523,4.201680672268908,0,0,0,3.6855036855036856,0,0,1.1904761904761905,0
Mox Pearl,1.3066202090592334,0.8620689655172413,0,0.6928406466512702,0,0.8312551953449709,0,0,0,1.597444089456869,0.4187604690117253,0,0,0,2.2522522522522523,0,0,0,0,0,0,0,0,0,0.9523809523809523,0.5252100840336135,0,0,0,0,0,0,0,0
Palinchron,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Expansion  Explosion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arguel's Blood Fast,0.4355400696864111,0,0,0.23094688221709006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Iona, Shield of Emeria",0,0,0,0.6928406466512702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Avacyn, Angel of Hope",0,0,0,0.4618937644341801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Retrofitter Foundry,0.4355400696864111,0,0,0,0.4409171075837742,0.41562759767248547,0,0,0,0,0,1.1123470522803114,0,0,0,1.6207455429497568,0,0,0,0,0,0,0,0.4416961130742049,0.9523809523809523,0,0,0,0,0,0,0,0,0
Looter il-Kor,0.8710801393728222,0,3.0193236714975846,1.6166281755196306,0,0.8312551953449709,0,0,0,0,0,1.1123470522803114,0,0,0,0,0,0,0.949667616334283,0,1.557632398753894,0,0,0,0.9523809523809523,0,0,0,0,0,0,0,0,0
Lodestone Golem,0,0.8620689655172413,0,0,0,0.41562759767248547,0,0,3.4482758620689653,0.7987220447284346,0.4187604690117253,0,3.2679738562091503,0,1.1261261261261262,0,0,0,0,0,0,0,0,0,0,0.5252100840336135,0,0,0,0,0,0,0,0
"Emrakul, the Aeons Torn",0,0,0,0.23094688221709006,3.527336860670194,0.8312551953449709,0,0,0,0,0,0,0,0,0,0,0.5107252298263534,0,0,0,0,3.4482758620689653,0,0,0,0,0,0,0,1.2285012285012284,0,0,0,1.4367816091954022
Volrath's Stronghold,0,0,0,0.9237875288683602,0.4409171075837742,0,0,0.6896551724137931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plated Geopede,0,0,0,0,0,0,0,0,0,0,0.4187604690117253,0,0,0,0,0.8103727714748784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Needle Spires,1.3066202090592334,0.8620689655172413,0.6038647342995169,0,0,0.41562759767248547,0,0,0,0.7987220447284346,1.256281407035176,0.5561735261401557,0,0,0,0,0,0,0.4748338081671415,0,0,0,0,0.8833922261484098,0,0,0,0,2.717391304347826,1.2285012285012284,0.4699248120300752,0,0,0
Glory-Bound Initiate,0,0,0.6038647342995169,0,0,0,0,0.6896551724137931,0,0.7987220447284346,1.256281407035176,0,0,0,2.2522522522522523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Accorder Paladin,0,0,0,0,0,0,0,0.6896551724137931,0,0,0.8375209380234506,0,0,0,6.756756756756757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1904761904761905,0
Scalding Tarn,2.6132404181184667,2.586206896551724,2.4154589371980677,0.4618937644341801,2.6455026455026456,1.2468827930174564,0,0,0,0,0.4187604690117253,1.1123470522803114,0,0,0,0,0,0,0.4748338081671415,0,0,0,0,1.325088339222615,0.9523809523809523,1.050420168067227,6.024096385542169,0,0,1.2285012285012284,0,0,0,1.4367816091954022
"Ugin, the Spirit Dragon",0,0.8620689655172413,0,0,0,0.41562759767248547,0,0,0,0,0,0,0,0,0,0,0.5107252298263534,0,0,0,0,3.4482758620689653,0,0,0.9523809523809523,1.050420168067227,0,0,0,0,0,0,0,4.310344827586207
Ajani Vengeant,0,2.586206896551724,0,0.23094688221709006,0,0.8312551953449709,0,0,1.7241379310344827,0.7987220447284346,2.0938023450586263,0.5561735261401557,0,0,0,0,0,0,0,0,1.557632398753894,0,0,0.8833922261484098,0,1.050420168067227,0,0,2.717391304347826,3.6855036855036856,0,0,2.380952380952381,0
Splinter Twin,8.710801393728223,1.7241379310344827,0.6038647342995169,0,0.8818342151675485,0.41562759767248547,0,0,0,0,0,0,0,0,0,0.8103727714748784,0,0,0.949667616334283,0,1.557632398753894,0,0,0,0,0.5252100840336135,0,0,0,0,0,0,0,1.4367816091954022
Gilded Lotus,1.3066202090592334,1.7241379310344827,0,0.4618937644341801,0.8818342151675485,1.2468827930174564,5.319148936170213,0,0,0,0,0.5561735261401557,0,0,0,0,0.5107252298263534,0,0,0,0,6.896551724137931,0,0,0,1.5756302521008403,0,0,0,0,0,0,0,0
Supreme Will,0.4355400696864111,0,0,0.4618937644341801,0,0.41562759767248547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4416961130742049,1.9047619047619047,0.5252100840336135,0,0,0,0,0,0,0,0
Burning of Xinye,0.4355400696864111,7.758620689655173,0,0,0,1.2468827930174564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4416961130742049,0,1.5756302521008403,0,0,0,2.457002457002457,0,0,0,0
