deckID,number,name,location,color,cmc,manaCost,power,toughness,text,types,subtypes,colors,baseColors,splashes,sphere,archetype,powered
114,1,Wheel of Fortune,MB,Red,3,{2}{R},NA,NA,"Each player discards their hand, then draws seven cards.",Sorcery,NA,red black white,red white,black,aggro,-,FALSE
114,1,Ajani Vengeant,MB,White Red,4,{2}{R}{W},NA,NA,"+1: Target permanent doesn't untap during its controller's next untap step.
−2: Ajani Vengeant deals 3 damage to any target and you gain 3 life.
−7: Destroy all lands target player controls.",Planeswalker,Ajani,red black white,red white,black,aggro,-,FALSE
114,1,Ravages of War,MB,White,4,{3}{W},NA,NA,Destroy all lands.,Sorcery,NA,red black white,red white,black,aggro,-,FALSE
115,1,Rishadan Port,MB,Colorless,0,NA,NA,NA,"{T}: Add {C}.
{1}, {T}: Tap target land.",Land,NA,red,red,-,aggro,-,FALSE
115,1,Zurgo Bellstriker,MB,Red,1,{R},2,2,"Zurgo Bellstriker can't block creatures with power 2 or greater.
Dash {1}{R} (You may cast this spell for its dash cost. If you do, it gains haste, and it's returned from the battlefield to its owner's hand at the beginning of the next end step.)",Creature,Orc Warrior,red,red,-,aggro,-,FALSE
115,1,Jackal Pup,MB,Red,1,{R},2,1,"Whenever Jackal Pup is dealt damage, it deals that much damage to you.",Creature,Jackal,red,red,-,aggro,-,FALSE
115,1,Firedrinker Satyr,MB,Red,1,{R},2,1,"Whenever Firedrinker Satyr is dealt damage, it deals that much damage to you.
{1}{R}: Firedrinker Satyr gets +1/+0 until end of turn and deals 1 damage to you.",Creature,Satyr Shaman,red,red,-,aggro,-,FALSE
115,1,Stromkirk Noble,MB,Red,1,{R},1,1,"Stromkirk Noble can't be blocked by Humans.
Whenever Stromkirk Noble deals combat damage to a player, put a +1/+1 counter on it.",Creature,Vampire,red,red,-,aggro,-,FALSE
115,1,Grim Lavamancer,MB,Red,1,{R},1,1,"{R}, {T}, Exile two cards from your graveyard: Grim Lavamancer deals 2 damage to any target.",Creature,Human Wizard,red,red,-,aggro,-,FALSE
115,1,Rakdos Cackler,MB,Colorless,1,{B/R},1,1,Unleash (You may have this creature enter the battlefield with a +1/+1 counter on it. It can't block as long as it has a +1/+1 counter on it.),Creature,Devil,red,red,-,aggro,-,FALSE
115,1,Goblin Guide,MB,Red,1,{R},2,2,"Haste
Whenever Goblin Guide attacks, defending player reveals the top card of their library. If it's a land card, that player puts it into their hand.",Creature,Goblin Scout,red,red,-,aggro,-,FALSE
115,1,Keldon Marauders,MB,Red,2,{1}{R},3,3,"Vanishing 2 (This creature enters the battlefield with two time counters on it. At the beginning of your upkeep, remove a time counter from it. When the last is removed, sacrifice it.)
When Keldon Marauders enters the battlefield or leaves the battlefield, it deals 1 damage to target player or planeswalker.",Creature,Human Warrior,red,red,-,aggro,-,FALSE
115,1,Hellspark Elemental,MB,Red,2,{1}{R},3,1,"Trample, haste
At the beginning of the end step, sacrifice Hellspark Elemental.
Unearth {1}{R} ({1}{R}: Return this card from your graveyard to the battlefield. It gains haste. Exile it at the beginning of the next end step or if it would leave the battlefield. Unearth only as a sorcery.)",Creature,Elemental,red,red,-,aggro,-,FALSE
115,1,"Kari Zev, Skyship Raider",MB,Red,2,{1}{R},1,3,"First strike, menace
Whenever Kari Zev, Skyship Raider attacks, create a legendary 2/1 red Monkey creature token named Ragavan that's tapped and attacking. Exile that token at end of combat.",Creature,Human Pirate,red,red,-,aggro,-,FALSE
115,1,War-Name Aspirant,MB,Red,2,{1}{R},2,1,"Raid — War-Name Aspirant enters the battlefield with a +1/+1 counter on it if you attacked with a creature this turn.
War-Name Aspirant can't be blocked by creatures with power 1 or less.",Creature,Human Warrior,red,red,-,aggro,-,FALSE
115,1,Stormblood Berserker,MB,Red,2,{1}{R},1,1,"Bloodthirst 2 (If an opponent was dealt damage this turn, this creature enters the battlefield with two +1/+1 counters on it.)
Menace (This creature can't be blocked except by two or more creatures.)",Creature,Human Berserker,red,red,-,aggro,-,FALSE
115,1,Harsh Mentor,MB,Red,2,{1}{R},2,2,"Whenever an opponent activates an ability of an artifact, creature, or land on the battlefield, if it isn't a mana ability, Harsh Mentor deals 2 damage to that player.",Creature,Human Cleric,red,red,-,aggro,-,FALSE
115,1,Porcelain Legionnaire,MB,Colorless,3,{2}{W/P},3,1,"({W/P} can be paid with either {W} or 2 life.)
First strike",Artifact Creature,Soldier,red,red,-,aggro,-,FALSE
115,1,Sword of Body and Mind,MB,Colorless,3,{3},NA,NA,"Equipped creature gets +2/+2 and has protection from green and from blue.
Whenever equipped creature deals combat damage to a player, you create a 2/2 green Wolf creature token and that player puts the top ten cards of their library into their graveyard.
Equip {2}",Artifact,Equipment,red,red,-,aggro,-,FALSE
115,1,Goblin Rabblemaster,MB,Red,3,{2}{R},2,2,"Other Goblin creatures you control attack each combat if able.
At the beginning of combat on your turn, create a 1/1 red Goblin creature token with haste.
Whenever Goblin Rabblemaster attacks, it gets +1/+0 until end of turn for each other attacking Goblin.",Creature,Goblin Warrior,red,red,-,aggro,-,FALSE
115,1,Imperial Recruiter,MB,Red,3,{2}{R},1,1,"When Imperial Recruiter enters the battlefield, search your library for a creature card with power 2 or less, reveal it, put it into your hand, then shuffle your library.",Creature,Human Advisor,red,red,-,aggro,-,FALSE
115,1,Manic Vandal,MB,Red,3,{2}{R},2,2,"When Manic Vandal enters the battlefield, destroy target artifact.",Creature,Human Warrior,red,red,-,aggro,-,FALSE
115,1,Hanweir Garrison,MB,Red,3,{2}{R},2,3,"Whenever Hanweir Garrison attacks, create two 1/1 red Human creature tokens that are tapped and attacking.
(Melds with Hanweir Battlements.)",Creature,Human Soldier,red,red,-,aggro,-,FALSE
115,1,Koth of the Hammer,MB,Red,4,{2}{R}{R},NA,NA,"+1: Untap target Mountain. It becomes a 4/4 red Elemental creature until end of turn. It's still a land.
−2: Add {R} for each Mountain you control.
−5: You get an emblem with ""Mountains you control have '{T}: This land deals 1 damage to any target.'""",Planeswalker,Koth,red,red,-,aggro,-,FALSE
115,1,Hazoret the Fervent,MB,Red,4,{3}{R},5,4,"Indestructible, haste
Hazoret the Fervent can't attack or block unless you have one or fewer cards in hand.
{2}{R}, Discard a card: Hazoret deals 2 damage to each opponent.",Creature,God,red,red,-,aggro,-,FALSE
115,1,"Chandra, Torch of Defiance",MB,Red,4,{2}{R}{R},NA,NA,"+1: Exile the top card of your library. You may cast that card. If you don't, Chandra, Torch of Defiance deals 2 damage to each opponent.
+1: Add {R}{R}.
−3: Chandra, Torch of Defiance deals 4 damage to target creature.
−7: You get an emblem with ""Whenever you cast a spell, this emblem deals 5 damage to any target.""",Planeswalker,Chandra,red,red,-,aggro,-,FALSE
116,1,Marsh Flats,MB,Colorless,0,NA,NA,NA,"{T}, Pay 1 life, Sacrifice Marsh Flats: Search your library for a Plains or Swamp card, put it onto the battlefield, then shuffle your library.",Land,NA,white,white,-,aggro,-,FALSE
116,1,Mother of Runes,MB,White,1,{W},1,1,{T}: Target creature you control gains protection from the color of your choice until end of turn.,Creature,Human Cleric,white,white,-,aggro,-,FALSE
116,1,Soldier of the Pantheon,MB,White,1,{W},2,1,"Protection from multicolored
Whenever an opponent casts a multicolored spell, you gain 1 life.",Creature,Human Soldier,white,white,-,aggro,-,FALSE
116,1,Steppe Lynx,MB,White,1,{W},0,1,"Landfall — Whenever a land enters the battlefield under your control, Steppe Lynx gets +2/+2 until end of turn.",Creature,Cat,white,white,-,aggro,-,FALSE
116,1,Dryad Militant,MB,Colorless,1,{G/W},2,1,"If an instant or sorcery card would be put into a graveyard from anywhere, exile it instead.",Creature,Dryad Soldier,white,white,-,aggro,-,FALSE
116,1,Student of Warfare,MB,White,1,{W},1,1,"Level up {W} ({W}: Put a level counter on this. Level up only as a sorcery.)
LEVEL 2-6
3/3
First strike
LEVEL 7+
4/4
Double strike",Creature,Human Knight,white,white,-,aggro,-,FALSE
116,1,Swords to Plowshares,MB,White,1,{W},NA,NA,Exile target creature. Its controller gains life equal to its power.,Instant,NA,white,white,-,aggro,-,FALSE
116,1,Imposing Sovereign,MB,White,2,{1}{W},2,1,Creatures your opponents control enter the battlefield tapped.,Creature,Human,white,white,-,aggro,-,FALSE
116,1,Accorder Paladin,MB,White,2,{1}{W},3,1,"Battle cry (Whenever this creature attacks, each other attacking creature gets +1/+0 until end of turn.)",Creature,Human Knight,white,white,-,aggro,-,FALSE
116,1,Glory-Bound Initiate,MB,White,2,{1}{W},3,1,"You may exert Glory-Bound Initiate as it attacks. When you do, it gets +1/+3 and gains lifelink until end of turn. (An exerted creature won't untap during your next untap step.)",Creature,Human Warrior,white,white,-,aggro,-,FALSE
116,1,Selfless Spirit,MB,White,2,{1}{W},2,1,"Flying
Sacrifice Selfless Spirit: Creatures you control gain indestructible until end of turn.",Creature,Spirit Cleric,white,white,-,aggro,-,FALSE
116,1,Unexpectedly Absent,MB,White,2,{X}{W}{W},NA,NA,Put target nonland permanent into its owner's library just beneath the top X cards of that library.,Instant,NA,white,white,-,aggro,-,FALSE
116,1,Umezawa's Jitte,MB,Colorless,2,{2},NA,NA,"Whenever equipped creature deals combat damage, put two charge counters on Umezawa's Jitte.
Remove a charge counter from Umezawa's Jitte: Choose one —
• Equipped creature gets +2/+2 until end of turn.
• Target creature gets -1/-1 until end of turn.
• You gain 2 life.
Equip {2}",Artifact,Equipment,white,white,-,aggro,-,FALSE
116,1,Recruiter of the Guard,MB,White,3,{2}{W},1,1,"When Recruiter of the Guard enters the battlefield, you may search your library for a creature card with toughness 2 or less, reveal it, put it into your hand, then shuffle your library.",Creature,Human Soldier,white,white,-,aggro,-,FALSE
116,1,Grafted Wargear,MB,Colorless,3,{3},NA,NA,"Equipped creature gets +3/+2.
Whenever Grafted Wargear becomes unattached from a permanent, sacrifice that permanent.
Equip {0} ({0}: Attach to target creature you control. Equip only as a sorcery.)",Artifact,Equipment,white,white,-,aggro,-,FALSE
116,1,Council's Judgment,MB,White,3,{1}{W}{W},NA,NA,"Will of the council — Starting with you, each player votes for a nonland permanent you don't control. Exile each permanent with the most votes or tied for most votes.",Sorcery,NA,white,white,-,aggro,-,FALSE
116,1,Sword of Fire and Ice,MB,Colorless,3,{3},NA,NA,"Equipped creature gets +2/+2 and has protection from red and from blue.
Whenever equipped creature deals combat damage to a player, Sword of Fire and Ice deals 2 damage to any target and you draw a card.
Equip {2}",Artifact,Equipment,white,white,-,aggro,-,FALSE
116,1,Lingering Souls,MB,White,3,{2}{W},NA,NA,"Create two 1/1 white Spirit creature tokens with flying.
Flashback {1}{B} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",Sorcery,NA,white,white,-,aggro,-,FALSE
116,1,"Gisela, the Broken Blade",MB,White,4,{2}{W}{W},4,3,"Flying, first strike, lifelink
At the beginning of your end step, if you both own and control Gisela, the Broken Blade and a creature named Bruna, the Fading Light, exile them, then meld them into Brisela, Voice of Nightmares.",Creature,Angel Horror,white,white,-,aggro,-,FALSE
116,1,Palace Jailer,MB,White,4,{2}{W}{W},2,2,"When Palace Jailer enters the battlefield, you become the monarch.
When Palace Jailer enters the battlefield, exile target creature an opponent controls until an opponent becomes the monarch. (That creature returns under its owner's control.)",Creature,Human Soldier,white,white,-,aggro,-,FALSE
116,1,Fleetwheel Cruiser,MB,Colorless,4,{4},5,3,"Trample, haste
When Fleetwheel Cruiser enters the battlefield, it becomes an artifact creature until end of turn.
Crew 2 (Tap any number of creatures you control with total power 2 or more: This Vehicle becomes an artifact creature until end of turn.)",Artifact,Vehicle,white,white,-,aggro,-,FALSE
116,1,Angel of Invention,MB,White,5,{3}{W}{W},2,1,"Flying, vigilance, lifelink
Fabricate 2 (When this creature enters the battlefield, put two +1/+1 counters on it or create two 1/1 colorless Servo artifact creature tokens.)
Other creatures you control get +1/+1.",Creature,Angel,white,white,-,aggro,-,FALSE
116,1,Spectral Procession,MB,Colorless,6,{2/W}{2/W}{2/W},NA,NA,Create three 1/1 white Spirit creature tokens with flying.,Sorcery,NA,white,white,-,aggro,-,FALSE
117,1,"Kytheon, Hero of Akros",MB,White,1,{W},2,1,"At end of combat, if Kytheon, Hero of Akros and at least two other creatures attacked this combat, exile Kytheon, then return him to the battlefield transformed under his owner's control.
{2}{W}: Kytheon gains indestructible until end of turn.",Creature,Human Soldier,white,white,-,aggro,-,FALSE
117,1,Mardu Woe-Reaper,MB,White,1,{W},2,1,"Whenever Mardu Woe-Reaper or another Warrior enters the battlefield under your control, you may exile target creature card from a graveyard. If you do, you gain 1 life.",Creature,Human Warrior,white,white,-,aggro,-,FALSE
117,1,Dragon Hunter,MB,White,1,{W},2,1,"Protection from Dragons
Dragon Hunter can block Dragons as though it had reach.",Creature,Human Warrior,white,white,-,aggro,-,FALSE
117,1,Swords to Plowshares,MB,White,1,{W},NA,NA,Exile target creature. Its controller gains life equal to its power.,Instant,NA,white,white,-,aggro,-,FALSE
117,1,Skymarcher Aspirant,MB,White,1,{W},2,1,"Ascend (If you control ten or more permanents, you get the city's blessing for the rest of the game.)
Skymarcher Aspirant has flying as long as you have the city's blessing.",Creature,Vampire Soldier,white,white,-,aggro,-,FALSE
117,1,Figure of Destiny,MB,Colorless,1,{R/W},1,1,"{R/W}: Figure of Destiny becomes a Kithkin Spirit with base power and toughness 2/2.
{R/W}{R/W}{R/W}: If Figure of Destiny is a Spirit, it becomes a Kithkin Spirit Warrior with base power and toughness 4/4.
{R/W}{R/W}{R/W}{R/W}{R/W}{R/W}: If Figure of Destiny is a Warrior, it becomes a Kithkin Spirit Warrior Avatar with base power and toughness 8/8, flying, and first strike.",Creature,Kithkin,white,white,-,aggro,-,FALSE
117,1,Steppe Lynx,MB,White,1,{W},0,1,"Landfall — Whenever a land enters the battlefield under your control, Steppe Lynx gets +2/+2 until end of turn.",Creature,Cat,white,white,-,aggro,-,FALSE
117,1,"Thalia, Guardian of Thraben",MB,White,2,{1}{W},2,1,"First strike
Noncreature spells cost {1} more to cast.",Creature,Human Soldier,white,white,-,aggro,-,FALSE
117,1,Accorder Paladin,MB,White,2,{1}{W},3,1,"Battle cry (Whenever this creature attacks, each other attacking creature gets +1/+0 until end of turn.)",Creature,Human Knight,white,white,-,aggro,-,FALSE
117,1,Imposing Sovereign,MB,White,2,{1}{W},2,1,Creatures your opponents control enter the battlefield tapped.,Creature,Human,white,white,-,aggro,-,FALSE
117,1,Selfless Spirit,MB,White,2,{1}{W},2,1,"Flying
Sacrifice Selfless Spirit: Creatures you control gain indestructible until end of turn.",Creature,Spirit Cleric,white,white,-,aggro,-,FALSE
117,1,Phyrexian Revoker,MB,Colorless,2,{2},2,1,"As Phyrexian Revoker enters the battlefield, choose a nonland card name.
Activated abilities of sources with the chosen name can't be activated.",Artifact Creature,Horror,white,white,-,aggro,-,FALSE
117,1,Adorned Pouncer,MB,White,2,{1}{W},1,1,"Double strike
Eternalize {3}{W}{W} ({3}{W}{W}, Exile this card from your graveyard: Create a token that's a copy of it, except it's a 4/4 black Zombie Cat with no mana cost. Eternalize only as a sorcery.)",Creature,Cat,white,white,-,aggro,-,FALSE
117,1,Porcelain Legionnaire,MB,Colorless,3,{2}{W/P},3,1,"({W/P} can be paid with either {W} or 2 life.)
First strike",Artifact Creature,Soldier,white,white,-,aggro,-,FALSE
117,1,Hero of Bladehold,MB,White,4,{2}{W}{W},3,4,"Battle cry (Whenever this creature attacks, each other attacking creature gets +1/+0 until end of turn.)
Whenever Hero of Bladehold attacks, create two 1/1 white Soldier creature tokens that are tapped and attacking.",Creature,Human Knight,white,white,-,aggro,-,FALSE
117,1,Exalted Angel,MB,White,6,{4}{W}{W},4,5,"Flying
Whenever Exalted Angel deals damage, you gain that much life.
Morph {2}{W}{W} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)",Creature,Angel,white,white,-,aggro,-,FALSE
117,1,Sun Titan,MB,White,6,{4}{W}{W},6,6,"Vigilance
Whenever Sun Titan enters the battlefield or attacks, you may return target permanent card with converted mana cost 3 or less from your graveyard to the battlefield.",Creature,Giant,white,white,-,aggro,-,FALSE
117,1,Sorcerous Spyglass,MB,Colorless,2,{2},NA,NA,"As Sorcerous Spyglass enters the battlefield, look at an opponent's hand, then choose any card name.
Activated abilities of sources with the chosen name can't be activated unless they're mana abilities.",Artifact,NA,white,white,-,aggro,-,FALSE
117,1,Sword of Fire and Ice,MB,Colorless,3,{3},NA,NA,"Equipped creature gets +2/+2 and has protection from red and from blue.
Whenever equipped creature deals combat damage to a player, Sword of Fire and Ice deals 2 damage to any target and you draw a card.
Equip {2}",Artifact,Equipment,white,white,-,aggro,-,FALSE
117,1,Spear of Heliod,MB,White,3,{1}{W}{W},NA,NA,"Creatures you control get +1/+1.
{1}{W}{W}, {T}: Destroy target creature that dealt damage to you this turn.",Enchantment Artifact,NA,white,white,-,aggro,-,FALSE
117,1,Gideon of the Trials,MB,White,3,{1}{W}{W},NA,NA,"+1: Until your next turn, prevent all damage target permanent would deal.
0: Until end of turn, Gideon of the Trials becomes a 4/4 Human Soldier creature with indestructible that's still a planeswalker. Prevent all damage that would be dealt to him this turn.
0: You get an emblem with ""As long as you control a Gideon planeswalker, you can't lose the game and your opponents can't win the game.""",Planeswalker,Gideon,white,white,-,aggro,-,FALSE
117,1,Ravages of War,MB,White,4,{3}{W},NA,NA,Destroy all lands.,Sorcery,NA,white,white,-,aggro,-,FALSE
117,1,Spectral Procession,MB,Colorless,6,{2/W}{2/W}{2/W},NA,NA,Create three 1/1 white Spirit creature tokens with flying.,Sorcery,NA,white,white,-,aggro,-,FALSE
117,1,Flooded Strand,MB,Colorless,0,NA,NA,NA,"{T}, Pay 1 life, Sacrifice Flooded Strand: Search your library for a Plains or Island card, put it onto the battlefield, then shuffle your library.",Land,NA,white,white,-,aggro,-,FALSE
117,1,Arid Mesa,MB,Colorless,0,NA,NA,NA,"{T}, Pay 1 life, Sacrifice Arid Mesa: Search your library for a Mountain or Plains card, put it onto the battlefield, then shuffle your library.",Land,NA,white,white,-,aggro,-,FALSE
118,1,Hero of Oxid Ridge,MB,Red,4,{2}{R}{R},4,2,"Haste
Battle cry (Whenever this creature attacks, each other attacking creature gets +1/+0 until end of turn.)
Whenever Hero of Oxid Ridge attacks, creatures with power 1 or less can't block this turn.",Creature,Human Knight,red,red,-,aggro,-,FALSE
118,1,Sword of War and Peace,MB,Colorless,3,{3},NA,NA,"Equipped creature gets +2/+2 and has protection from red and from white.
Whenever equipped creature deals combat damage to a player, Sword of War and Peace deals damage to that player equal to the number of cards in their hand and you gain 1 life for each card in your hand.
Equip {2}",Artifact,Equipment,red,red,-,aggro,-,FALSE
118,1,Abbot of Keral Keep,MB,Red,2,{1}{R},2,1,"Prowess (Whenever you cast a noncreature spell, this creature gets +1/+1 until end of turn.)
When Abbot of Keral Keep enters the battlefield, exile the top card of your library. Until end of turn, you may play that card.",Creature,Human Monk,red,red,-,aggro,-,FALSE
118,1,Grafted Wargear,MB,Colorless,3,{3},NA,NA,"Equipped creature gets +3/+2.
Whenever Grafted Wargear becomes unattached from a permanent, sacrifice that permanent.
Equip {0} ({0}: Attach to target creature you control. Equip only as a sorcery.)",Artifact,Equipment,red,red,-,aggro,-,FALSE
118,1,Lightning Bolt,MB,Red,1,{R},NA,NA,Lightning Bolt deals 3 damage to any target.,Instant,NA,red,red,-,aggro,-,FALSE
118,1,Stormblood Berserker,MB,Red,2,{1}{R},1,1,"Bloodthirst 2 (If an opponent was dealt damage this turn, this creature enters the battlefield with two +1/+1 counters on it.)
Menace (This creature can't be blocked except by two or more creatures.)",Creature,Human Berserker,red,red,-,aggro,-,FALSE
118,1,Goblin Rabblemaster,MB,Red,3,{2}{R},2,2,"Other Goblin creatures you control attack each combat if able.
At the beginning of combat on your turn, create a 1/1 red Goblin creature token with haste.
Whenever Goblin Rabblemaster attacks, it gets +1/+0 until end of turn for each other attacking Goblin.",Creature,Goblin Warrior,red,red,-,aggro,-,FALSE
118,1,Sulfuric Vortex,MB,Red,3,{1}{R}{R},NA,NA,"At the beginning of each player's upkeep, Sulfuric Vortex deals 2 damage to that player.
If a player would gain life, that player gains no life instead.",Enchantment,NA,red,red,-,aggro,-,FALSE
118,1,Mishra's Factory,MB,Colorless,0,NA,NA,NA,"{T}: Add {C}.
{1}: Mishra's Factory becomes a 2/2 Assembly-Worker artifact creature until end of turn. It's still a land.
{T}: Target Assembly-Worker creature gets +1/+1 until end of turn.",Land,NA,red,red,-,aggro,-,FALSE
118,1,Hellrider,MB,Red,4,{2}{R}{R},3,3,"Haste
Whenever a creature you control attacks, Hellrider deals 1 damage to the player or planeswalker it's attacking.",Creature,Devil,red,red,-,aggro,-,FALSE
118,1,Zurgo Bellstriker,MB,Red,1,{R},2,2,"Zurgo Bellstriker can't block creatures with power 2 or greater.
Dash {1}{R} (You may cast this spell for its dash cost. If you do, it gains haste, and it's returned from the battlefield to its owner's hand at the beginning of the next end step.)",Creature,Orc Warrior,red,red,-,aggro,-,FALSE
118,1,Goblin Guide,MB,Red,1,{R},2,2,"Haste
Whenever Goblin Guide attacks, defending player reveals the top card of their library. If it's a land card, that player puts it into their hand.",Creature,Goblin Scout,red,red,-,aggro,-,FALSE
118,1,Stromkirk Noble,MB,Red,1,{R},1,1,"Stromkirk Noble can't be blocked by Humans.
Whenever Stromkirk Noble deals combat damage to a player, put a +1/+1 counter on it.",Creature,Vampire,red,red,-,aggro,-,FALSE
118,1,Lightning Mauler,MB,Red,2,{1}{R},2,1,"Soulbond (You may pair this creature with another unpaired creature when either enters the battlefield. They remain paired for as long as you control both of them.)
As long as Lightning Mauler is paired with another creature, both creatures have haste.",Creature,Human Berserker,red,red,-,aggro,-,FALSE
118,1,"Kari Zev, Skyship Raider",MB,Red,2,{1}{R},1,3,"First strike, menace
Whenever Kari Zev, Skyship Raider attacks, create a legendary 2/1 red Monkey creature token named Ragavan that's tapped and attacking. Exile that token at end of combat.",Creature,Human Pirate,red,red,-,aggro,-,FALSE
118,1,Char,MB,Red,3,{2}{R},NA,NA,Char deals 4 damage to any target and 2 damage to you.,Instant,NA,red,red,-,aggro,-,FALSE
118,1,Flametongue Kavu,MB,Red,4,{3}{R},4,2,"When Flametongue Kavu enters the battlefield, it deals 4 damage to target creature.",Creature,Kavu,red,red,-,aggro,-,FALSE
118,1,Arc Trail,MB,Red,2,{1}{R},NA,NA,Arc Trail deals 2 damage to any target and 1 damage to another target.,Sorcery,NA,red,red,-,aggro,-,FALSE
118,1,Earthshaker Khenra,MB,Red,2,{1}{R},2,1,"Haste
When Earthshaker Khenra enters the battlefield, target creature with power less than or equal to Earthshaker Khenra's power can't block this turn.
Eternalize {4}{R}{R} ({4}{R}{R}, Exile this card from your graveyard: Create a token that's a copy of it, except it's a 4/4 black Zombie Jackal Warrior with no mana cost. Eternalize only as a sorcery.)",Creature,Jackal Warrior,red,red,-,aggro,-,FALSE
118,1,Chrome Mox,MB,Colorless,0,{0},NA,NA,"Imprint — When Chrome Mox enters the battlefield, you may exile a nonartifact, nonland card from your hand.
{T}: Add one mana of any of the exiled card's colors.",Artifact,NA,red,red,-,aggro,-,FALSE
118,1,Monastery Swiftspear,MB,Red,1,{R},1,2,"Haste
Prowess (Whenever you cast a noncreature spell, this creature gets +1/+1 until end of turn.)",Creature,Human Monk,red,red,-,aggro,-,FALSE
118,1,Incinerate,MB,Red,2,{1}{R},NA,NA,Incinerate deals 3 damage to any target. A creature dealt damage this way can't be regenerated this turn.,Instant,NA,red,red,-,aggro,-,FALSE
118,1,Shrine of Burning Rage,MB,Colorless,2,{2},NA,NA,"At the beginning of your upkeep or whenever you cast a red spell, put a charge counter on Shrine of Burning Rage.
{3}, {T}, Sacrifice Shrine of Burning Rage: It deals damage equal to the number of charge counters on it to any target.",Artifact,NA,red,red,-,aggro,-,FALSE
118,1,Figure of Destiny,MB,Colorless,1,{R/W},1,1,"{R/W}: Figure of Destiny becomes a Kithkin Spirit with base power and toughness 2/2.
{R/W}{R/W}{R/W}: If Figure of Destiny is a Spirit, it becomes a Kithkin Spirit Warrior with base power and toughness 4/4.
{R/W}{R/W}{R/W}{R/W}{R/W}{R/W}: If Figure of Destiny is a Warrior, it becomes a Kithkin Spirit Warrior Avatar with base power and toughness 8/8, flying, and first strike.",Creature,Kithkin,red,red,-,aggro,-,FALSE
118,1,Ancient Tomb,MB,Colorless,0,NA,NA,NA,{T}: Add {C}{C}. Ancient Tomb deals 2 damage to you.,Land,NA,red,red,-,aggro,-,FALSE
118,1,Chain Lightning,MB,Red,1,{R},NA,NA,"Chain Lightning deals 3 damage to any target. Then that player or that permanent's controller may pay {R}{R}. If the player does, they may copy this spell and may choose a new target for that copy.",Sorcery,NA,red,red,-,aggro,-,FALSE
118,1,Fireblast,MB,Red,6,{4}{R}{R},NA,NA,"You may sacrifice two Mountains rather than pay this spell's mana cost.
Fireblast deals 4 damage to any target.",Instant,NA,red,red,-,aggro,-,FALSE
118,1,Necromancy,SB,Black,3,{2}{B},NA,NA,"You may cast Necromancy as though it had flash. If you cast it any time a sorcery couldn't have been cast, the controller of the permanent it becomes sacrifices it at the beginning of the next cleanup step.
When Necromancy enters the battlefield, if it's on the battlefield, it becomes an Aura with ""enchant creature put onto the battlefield with Necromancy."" Put target creature card from a graveyard onto the battlefield under your control and attach Necromancy to it. When Necromancy leaves the battlefield, that creature's controller sacrifices it.",Enchantment,NA,red,red,-,aggro,-,FALSE
118,1,Ajani Vengeant,SB,White Red,4,{2}{R}{W},NA,NA,"+1: Target permanent doesn't untap during its controller's next untap step.
−2: Ajani Vengeant deals 3 damage to any target and you gain 3 life.
−7: Destroy all lands target player controls.",Planeswalker,Ajani,red,red,-,aggro,-,FALSE
118,1,Sower of Temptation,SB,Blue,4,{2}{U}{U},2,2,"Flying
When Sower of Temptation enters the battlefield, gain control of target creature for as long as Sower of Temptation remains on the battlefield.",Creature,Faerie Wizard,red,red,-,aggro,-,FALSE
118,1,Siege-Gang Commander,SB,Red,5,{3}{R}{R},2,2,"When Siege-Gang Commander enters the battlefield, create three 1/1 red Goblin creature tokens.
{1}{R}, Sacrifice a Goblin: Siege-Gang Commander deals 2 damage to any target.",Creature,Goblin,red,red,-,aggro,-,FALSE
118,1,"Chandra, Flamecaller",SB,Red,6,{4}{R}{R},NA,NA,"+1: Create two 3/1 red Elemental creature tokens with haste. Exile them at the beginning of the next end step.
0: Discard all the cards in your hand, then draw that many cards plus one.
−X: Chandra, Flamecaller deals X damage to each creature.",Planeswalker,Chandra,red,red,-,aggro,-,FALSE
118,1,Electrolyze,SB,Blue Red,3,{1}{U}{R},NA,NA,"Electrolyze deals 2 damage divided as you choose among one or two targets.
Draw a card.",Instant,NA,red,red,-,aggro,-,FALSE
118,1,Manic Vandal,SB,Red,3,{2}{R},2,2,"When Manic Vandal enters the battlefield, destroy target artifact.",Creature,Human Warrior,red,red,-,aggro,-,FALSE
118,1,Mizzium Mortars,SB,Red,2,{1}{R},NA,NA,"Mizzium Mortars deals 4 damage to target creature you don't control.
Overload {3}{R}{R}{R} (You may cast this spell for its overload cost. If you do, change its text by replacing all instances of ""target"" with ""each."")",Sorcery,NA,red,red,-,aggro,-,FALSE
118,1,Thundermaw Hellkite,SB,Red,5,{3}{R}{R},5,5,"Flying
Haste (This creature can attack and {T} as soon as it comes under your control.)
When Thundermaw Hellkite enters the battlefield, it deals 1 damage to each creature with flying your opponents control. Tap those creatures.",Creature,Dragon,red,red,-,aggro,-,FALSE
118,1,Chandra's Phoenix,SB,Red,3,{1}{R}{R},2,2,"Flying
Haste (This creature can attack and {T} as soon as it comes under your control.)
Whenever an opponent is dealt damage by a red instant or sorcery spell you control or by a red planeswalker you control, return Chandra's Phoenix from your graveyard to your hand.",Creature,Phoenix,red,red,-,aggro,-,FALSE
