name,color,cmc,manaCost,types,count,pips,colorType,colordiff,cmcdiff,pipdiff,colortypediff,power,newcc
Mayor of Avabruck,Green,2,{1}{G},Creature,1,1,Monocolored,-0.776689644040648,-0.735959143931299,-0.738100730015682,-0.737958766222766,-2.988708284210395,0.005629979774823864
Mazemind Tome,Colorless,2,{2},Artifact,5,0,Colorless,-0.75976174921992,-0.577477977751756,-0.781760601333593,-0.75976174921992,-2.878762077525189,0
Medomai's Prophecy,Blue,2,{1}{U},Enchantment,1,1,Monocolored,-0.6944940557187,-0.735959143931299,-0.738100730015682,-0.737958766222766,-2.906512695888447,0
Meloku the Clouded Mirror,Blue,5,{4}{U},Legendary Creature,46,1,Monocolored,1.06201828228516,1.14257155842201,0.914254947632837,0.914419191589271,4.033263979929278,0.591475849255369
Memory Jar,Colorless,5,{5},Artifact,31,0,Colorless,0.218051622026117,0.523726381342886,0.173979850630746,0.218051622026117,1.133809476025866,0
Memory Lapse,Blue,2,{1}{U},Instant,31,1,Monocolored,0.47651416961721,0.452649602415276,0.363469721749997,0.363626538985259,1.656260032767742,0.5092634090589431
Mental Misstep,Colorless,1,{U/P},Instant,3,0,Colorless,-0.834978162392692,-0.796576289877555,-0.855279097638542,-0.834978162392692,-3.321811712301481,0
Mental Note,Blue,1,{U},Instant,2,1,Monocolored,-0.655460448207503,-0.830027880039976,-0.701381714956826,-0.701239256049165,-2.88810929925347,0
Meren of Clan Nel Toth,Black Green,4,{2}{B}{G},Legendary Creature,5,2,Multicolored,-0.482876948103051,-0.547805362325922,-0.567713949772488,-0.482876948103051,-2.081273208304512,0.1890001551950731
Merfolk Branchwalker,Green,2,{1}{G},Creature,3,1,Monocolored,-0.704091849133756,-0.656718560841528,-0.66466269989797,-0.664519745875564,-2.6899928557488177,0.14410343671840387
Mesmeric Fiend,Black,2,{1}{B},Creature,38,1,Monocolored,0.744939677375344,0.729991643229477,0.620502827161989,0.620663110200464,2.7160972579672737,1.3501615191173275
Metallic Mimic,Colorless,2,{2},Artifact Creature,4,0,Colorless,-0.797369955806306,-0.617098269296642,-0.818519849486067,-0.797369955806306,-3.0303580303953206,0
Metalworker,Colorless,3,{3},Artifact Creature,16,0,Colorless,-0.346071476769673,-0.130166772157623,-0.377408871656372,-0.346071476769673,-1.1997185973533409,0
Metamorphic Alteration,Blue,2,{1}{U},Enchantment,1,1,Monocolored,-0.6944940557187,-0.735959143931299,-0.738100730015682,-0.737958766222766,-2.906512695888447,0
Midnight Reaper,Black,3,{2}{B},Creature,3,1,Monocolored,-0.629172024810255,-0.650357495656704,-0.66466269989797,-0.664519745875564,-2.608711966240493,0
"Mikaeus, the Lunarch",White,1,{X}{W},Legendary Creature,1,1,Monocolored,-0.753443374814202,-0.863479470202397,-0.738100730015682,-0.737958766222766,-3.092982341255047,0.6455405865360554
Mimic Vat,Colorless,3,{3},Artifact,18,0,Colorless,-0.270855063596901,-0.0501374300808409,-0.303890375351423,-0.270855063596901,-0.8957379326260659,0
Mind Control,Blue,5,{3}{U}{U},Enchantment,2,2,Monocolored,-0.655460448207503,-0.672707627676749,-0.684009204872475,-0.701239256049165,-2.713416536805892,0
Mind Stone,Colorless,2,{2},Artifact,47,0,Colorless,0.819782927408294,1.08657426713345,0.762127821070339,0.819782927408294,3.488267943020377,0
Mind Twist,Black,1,{X}{B},Sorcery,95,1,Monocolored,2.98277873522046,2.28097000506519,2.71348668551678,2.71367519009571,10.69091061589814,2.753081603040289
Mind's Desire,Blue,6,{4}{U}{U},Sorcery,15,2,Monocolored,-0.148023550561942,-0.120246710697247,-0.180063099439199,-0.223885623792354,-0.672218984490742,0.07876058198830888
Mindslaver,Colorless,6,{6},Legendary Artifact,19,0,Colorless,-0.233246857010515,0.0515343045845343,-0.267131127198949,-0.233246857010515,-0.6820905366354447,0
Ministrant of Obligation,White,3,{2}{W},Creature,1,1,Monocolored,-0.753443374814202,-0.730386837733485,-0.738100730015682,-0.737958766222766,-2.959889708786135,0
Mirari's Wake,Green White,5,{3}{G}{W},Enchantment,21,2,Multicolored,0.364552375055629,0.111162929956805,0.0525274107607746,0.364552375055629,0.8927950908288376,0.2604837325667002
Mirran Crusader,White,3,{1}{W}{W},Creature,12,2,Monocolored,-0.405828219546723,-0.290225456311186,-0.296358354539186,-0.334044154313157,-1.326456184710252,0.8956917052950475
"Mirri, Weatherlight Duelist",Green White,3,{1}{G}{W},Legendary Creature,4,2,Multicolored,-0.535841280800466,-0.610342824618313,-0.606479034805817,-0.535841280800468,-2.2885044210250642,0.29601762435869877
Mirri's Guile,Green,1,{G},Enchantment,1,1,Monocolored,-0.776689644040648,-0.863479470202397,-0.738100730015682,-0.737958766222766,-3.116228610481493,0
Mirror Entity,White,3,{2}{W},Creature,8,1,Monocolored,-0.532233730553079,-0.450284140464749,-0.48106762460369,-0.48092219500756,-1.9445076906290781,0.01832843970263969
Miscalculation,Blue,2,{1}{U},Instant,58,1,Monocolored,1.53042157241953,1.52239747412719,1.35488312833911,1.35505331367248,5.76275548855831,0.9897972471264895
Mission Briefing,Blue,2,{U}{U},Instant,1,2,Monocolored,-0.6944940557187,-0.735959143931299,-0.722774289905804,-0.737958766222766,-2.8911862557785692,0.052978402300552604
Mist-Syndicate Naga,Blue,3,{2}{U},Creature,3,1,Monocolored,-0.616426840696306,-0.650357495656704,-0.66466269989797,-0.664519745875564,-2.595966782126544,0
Mizzium Mortars,Red,2,{1}{R},Sorcery,29,1,Monocolored,0.313690037872294,0.373409019325505,0.290031691632285,0.290187518638057,1.267318267468141,0.4490541934937763
Mizzium Tank,Red,3,{1}{R}{R},Artifact,3,2,Monocolored,-0.700685221237334,-0.650357495656704,-0.645244119839146,-0.664519745875564,-2.660806582608748,0
Mnemonic Wall,Blue,5,{4}{U},Creature,1,1,Monocolored,-0.6944940557187,-0.713963972815357,-0.738100730015682,-0.737958766222766,-2.884517524772505,0
Moat,White,4,{2}{W}{W},Enchantment,52,2,Monocolored,0.858226890516839,1.11261511909386,1.25424504679397,1.13473625263088,4.35982330903555,1.137814124403422
Mogg War Marshal,Red,2,{1}{R},Creature,2,1,Monocolored,-0.739699654280012,-0.696338852386414,-0.701381714956826,-0.701239256049165,-2.838659477672417,0.07758146082472094
Molten Vortex,Red,1,{R},Enchantment,1,1,Monocolored,-0.77871408732269,-0.863479470202397,-0.738100730015682,-0.737958766222766,-3.118253053763535,0
Monastery Mentor,White,3,{2}{W},Creature,57,1,Monocolored,1.01623377927478,1.5104347404164,1.31816411328025,1.31833380349888,5.16316643647031,1.2201577620601345
Monastery Swiftspear,Red,1,{R},Creature,75,1,Monocolored,2.10835395783548,1.61193820181676,1.97910638433966,1.97928498662369,7.67868353061559,2.5399221211124936
Morphling,Blue,5,{3}{U}{U},Creature,1,2,Monocolored,-0.6944940557187,-0.713963972815357,-0.722774289905804,-0.737958766222766,-2.869191084662627,0
Mother of Runes,White,1,{W},Creature,75,1,Monocolored,1.58505857880339,1.61193820181676,1.97910638433966,1.97928498662369,7.1553881515835,2.497772540749256
Mox Diamond,Colorless,0,{0},Artifact,116,0,Colorless,3.41474918186893,2.35692518015931,3.29851594359109,3.41474918186893,12.484939487488262,0
Mox Emerald,Colorless,0,{0},Artifact,48,0,Colorless,0.85739113399468,0.353538777023896,0.798887069222814,0.85739113399468,2.86720811423607,0
Mox Jet,Colorless,0,{0},Artifact,35,0,Colorless,0.368484448371661,-0.0294615647519913,0.321016843240645,0.368484448371661,1.0285241752319756,0
Mox Pearl,Colorless,0,{0},Artifact,48,0,Colorless,0.85739113399468,0.353538777023896,0.798887069222814,0.85739113399468,2.86720811423607,0
Mox Ruby,Colorless,0,{0},Artifact,40,0,Colorless,0.556525481303591,0.117846259007965,0.504813084003017,0.556525481303591,1.7357103056181642,0
Mox Sapphire,Colorless,0,{0},Artifact,30,0,Colorless,0.180443415439731,-0.176769388511948,0.137220602478272,0.180443415439731,0.321338044845786,0
"Mu Yanling, Sky Dancer",Blue,3,{1}{U}{U},Legendary Planeswalker,10,2,Monocolored,-0.343191588117927,-0.370254798387968,-0.373888524605843,-0.407483174660359,-1.494818085772097,0.33795168861447233
Mulldrifter,Blue,5,{4}{U},Creature,82,1,Monocolored,2.46722815268826,2.6277999834119,2.23613948975165,2.2363215578389,9.567489183690709,1.0693543651047979
Murder of Crows,Blue,5,{3}{U}{U},Creature,1,2,Monocolored,-0.6944940557187,-0.713963972815357,-0.722774289905804,-0.737958766222766,-2.869191084662627,0
Murderous Cut,Black,5,{4}{B},Instant,6,1,Monocolored,-0.511391021765775,-0.507682247122316,-0.554505654721402,-0.554361215354762,-2.127940138964255,0
Murderous Redcap,Colorless,4,{2}{B/R}{B/R},Creature,3,0,Colorless,-0.834978162392692,-0.618461553024636,-0.855279097638542,-0.834978162392692,-3.143696975448562,0
Murderous Rider,Black,3,{1}{B}{B} // {1}{B}{B},Creature,37,4,Monocolored,0.705679343027184,0.710141319648585,2.13147640950038,0.583943600026864,4.131240672203013,2.4993836474434787
Murmuring Mystic,Blue,4,{3}{U},Creature,2,1,Monocolored,-0.655460448207503,-0.653789648373993,-0.701381714956826,-0.701239256049165,-2.711871067587487,0
Myr Battlesphere,Colorless,7,{7},Artifact Creature,56,0,Colorless,1.15825678668577,1.63565551307666,1.09296105444261,1.15825678668577,5.0451301408908105,0
Mystic Confluence,Blue,5,{3}{U}{U},Instant,89,2,Monocolored,2.74046340526663,2.91659439938216,2.68855319302714,2.49335812905411,10.83896912673004,1.5097103353898873
Mystic Snake,Green Blue,4,{1}{G}{U}{U},Creature,27,3,Multicolored,0.682338371240136,0.229412735359932,0.757172175557793,0.682338371240134,2.351261653397995,0.8535949397828604
Mystical Tutor,Blue,1,{U},Instant,48,1,Monocolored,1.14008549730756,0.708745267431395,0.987692977750549,0.987858211936473,3.824381954425977,1.0789062782059842
Mythos of Brokkos,Green,4,{2}{G}{G},Sorcery,2,2,Monocolored,-0.740390746587202,-0.653789648373993,-0.684009204872475,-0.701239256049165,-2.779428855882835,0
Mythos of Illuna,Blue,4,{2}{U}{U},Sorcery,1,2,Monocolored,-0.6944940557187,-0.68911774372335,-0.722774289905804,-0.737958766222766,-2.84434485557062,0
Nadir Kraken,Blue,3,{1}{U}{U},Creature,20,2,Monocolored,0.0471444869940432,0.0298919119959408,0.0137623257274457,-0.0402880729243504,0.05051065179307929,1.214024249233852
"Nahiri, the Harbinger",Red White,4,{2}{R}{W},Legendary Planeswalker,16,2,Multicolored,0.0997307115685417,-0.159196313482995,-0.14129801440587,0.0997307115685414,-0.10103290475178191,0.24520604866978285
"Najeela, the Blade-Blossom",Red,3,{2}{R},Legendary Creature,6,1,Monocolored,-0.5836419221093,-0.530313482541531,-0.554505654721402,-0.554361215354762,-2.222822274726995,0
"Narset, Parter of Veils",Blue,3,{1}{U}{U},Legendary Planeswalker,16,2,Monocolored,-0.108989943050745,-0.130166772157623,-0.14129801440587,-0.187166113618754,-0.567620843232992,0.5726457637237018
Natural Order,Green,4,{2}{G}{G},Sorcery,83,2,Monocolored,2.19981994714193,2.20778607492392,2.45596268282717,2.2730410680125,9.13660977290552,1.5501555815894006
Nature's Chant,Colorless,2,{1}{G/W},Instant,15,0,Colorless,-0.38367968335606,-0.181275062302897,-0.414168119808847,-0.38367968335606,-1.362802548823864,0
Nature's Claim,Green,1,{G},Instant,25,1,Monocolored,0.0944838948420583,-0.0606413063042904,0.143155631396861,0.143309477943654,0.3203076978782829,0.5729188509599394
Nature's Lore,Green,2,{1}{G},Sorcery,3,1,Monocolored,-0.704091849133756,-0.656718560841528,-0.66466269989797,-0.664519745875564,-2.6899928557488177,0
Necromancy,Black,3,{2}{B},Enchantment,74,1,Monocolored,2.1583117139091,2.19068414806905,1.94238736928081,1.94256547645009,8.23394870770905,1.4841731111177419
Necropotence,Black,3,{B}{B}{B},Enchantment,1,3,Monocolored,-0.707692693506575,-0.730386837733485,-0.625883726582152,-0.737958766222766,-2.801922024044978,0.787583331218883
Negate,Blue,2,{1}{U},Instant,4,1,Monocolored,-0.577393233185109,-0.617098269296642,-0.627943684839114,-0.627800235701964,-2.450235423022829,0
"Neheb, the Eternal",Red,5,{3}{R}{R},Legendary Creature,1,2,Monocolored,-0.77871408732269,-0.713963972815357,-0.722774289905804,-0.737958766222766,-2.953411116266617,0
Nekrataal,Black,4,{2}{B}{B},Creature,47,2,Monocolored,1.09828268650878,0.935974642347073,1.06041962162733,0.951138701762872,4.0458156522460555,1.5091551113632304
Nether Traitor,Black,2,{B}{B},Creature,1,2,Monocolored,-0.707692693506575,-0.735959143931299,-0.722774289905804,-0.737958766222766,-2.9043848935664442,0.7398471171695586
Nether Void,Black,4,{3}{B},World Enchantment,7,1,Monocolored,-0.472130687417615,-0.477149171627208,-0.517786639662546,-0.517641705181161,-1.98470820388853,0
Neutralize,Blue,3,{1}{U}{U},Instant,5,2,Monocolored,-0.538359625673912,-0.570328153579922,-0.567713949772488,-0.591080725528363,-2.2674824545546852,0.0889326301967749
Never // Return,Black,7,{1}{B}{B} // {3}{B},Sorcery,17,3,Monocolored,-0.0795273439360165,-0.232687395165717,0.22522759781166,-0.150446603445153,-0.2374337447352265,0.7134887918354658
Nevinyrral's Disk,Colorless,4,{4},Artifact,4,0,Colorless,-0.797369955806306,-0.583133457675279,-0.818519849486067,-0.797369955806306,-2.996393218773958,0
New Horizons,Green,3,{2}{G},Enchantment,1,1,Monocolored,-0.776689644040648,-0.730386837733485,-0.738100730015682,-0.737958766222766,-2.983135978012581,0
Nexus of Fate,Blue,7,{5}{U}{U},Instant,7,2,Monocolored,-0.460292410651518,-0.711749679330429,-0.49018377970583,-0.517641705181161,-2.179867574868938,0
Nezumi Graverobber,Black,2,{1}{B},Creature,1,1,Monocolored,-0.707692693506575,-0.735959143931299,-0.738100730015682,-0.737958766222766,-2.919711333676322,0.03935948541034982
Nezumi Shortfang,Black,2,{1}{B},Creature,1,1,Monocolored,-0.707692693506575,-0.735959143931299,-0.738100730015682,-0.737958766222766,-2.919711333676322,0.03935948541034982
"Nicol Bolas, Dragon-God",Black Red Blue,5,{U}{B}{B}{B}{R},Legendary Planeswalker,10,5,Multicolored,-0.218055284615963,-0.342656866567884,0.707106781186547,-0.218055284615964,-0.07166065461326401,0.7975010422657206
"Nicol Bolas, God-Pharaoh",Black Red Blue,7,{4}{U}{B}{R},Legendary Planeswalker,13,3,Multicolored,-0.0591622865237108,-0.424312308831602,0.0124497667132074,-0.059162286523711,-0.5301871151658164,0.3250243435730221
"Nicol Bolas, Planeswalker",Black Red Blue,8,{4}{U}{B}{B}{R},Legendary Planeswalker,5,4,Multicolored,-0.482876948103051,-0.795843284454646,-0.316988799361595,-0.482876948103051,-2.0785859800223427,0.189460285962202
"Nicol Bolas, the Ravager",Black Red Blue,4,{1}{U}{B}{R},Legendary Creature,5,3,Multicolored,-0.482876948103051,-0.547805362325922,-0.413105895483699,-0.482876948103051,-1.9266651540157231,0.41754058431713204
Night Incarnate,Black,5,{4}{B},Creature,3,1,Monocolored,-0.629172024810255,-0.631451282538141,-0.66466269989797,-0.664519745875564,-2.58980575312193,0
Night's Whisper,Black,2,{1}{B},Sorcery,29,1,Monocolored,0.391596668241903,0.373409019325505,0.290031691632285,0.290187518638057,1.34522489783775,1.1545553648699367
Nighthawk Scavenger,Black,3,{1}{B}{B},Creature,6,2,Monocolored,-0.511391021765775,-0.530313482541531,-0.528948864739159,-0.554361215354762,-2.125014584401227,0.650582493293073
Nightmare Shepherd,Black,4,{2}{B}{B},Enchantment Creature,1,2,Monocolored,-0.707692693506575,-0.68911774372335,-0.722774289905804,-0.737958766222766,-2.857543493358495,0.06880589043978722
Nightpack Ambusher,Green,4,{2}{G}{G},Creature,16,2,Monocolored,-0.232206182238957,-0.159196313482995,-0.14129801440587,-0.187166113618754,-0.7198666237465761,0.7608369912242477
Nightveil Sprite,Blue,2,{1}{U},Creature,1,1,Monocolored,-0.6944940557187,-0.735959143931299,-0.738100730015682,-0.737958766222766,-2.906512695888447,0.04568406146670061
Nimble Obstructionist,Blue,3,{2}{U},Creature,2,1,Monocolored,-0.655460448207503,-0.690372166695094,-0.701381714956826,-0.701239256049165,-2.7484535859085883,0
Ninja of the Deep Hours,Blue,4,{3}{U},Creature,1,1,Monocolored,-0.6944940557187,-0.68911774372335,-0.738100730015682,-0.737958766222766,-2.859671295680498,0
"Nissa, Steward of Elements",Green Blue,2,{X}{G}{U},Legendary Planeswalker,28,2,Multicolored,0.735302703937554,0.333788727780619,0.323883005994077,0.735302703937551,2.128277141649801,0.635461194777781
"Nissa, Vastwood Seer",Green,3,{2}{G},Legendary Creature,34,1,Monocolored,0.421173971923074,0.590097306533413,0.473626766926565,0.473785069506061,1.958683114889113,0.8413779601453222
"Nissa, Vital Force",Green,5,{3}{G}{G},Legendary Planeswalker,1,2,Monocolored,-0.776689644040648,-0.713963972815357,-0.722774289905804,-0.737958766222766,-2.951386672984575,0
"Nissa, Voice of Zendikar",Green,3,{1}{G}{G},Legendary Planeswalker,63,2,Monocolored,1.47384199807301,1.75052276664675,1.68066098216059,1.53865086454048,6.4436766114208295,1.5211465845625316
"Nissa, Who Shakes the World",Green,5,{3}{G}{G},Legendary Planeswalker,43,2,Monocolored,0.747864049004089,1.01880252300618,0.905359281494011,0.804260661068468,3.4762865145727484,0.8845094743800482
"Nissa, Worldwaker",Green,5,{3}{G}{G},Legendary Planeswalker,36,2,Monocolored,0.493771766829966,0.730008107035927,0.634003686260708,0.547224089853263,2.405007649979864,0.7493935123068942
Niv-Mizzet Reborn,Black Green Red Blue White,5,{W}{U}{B}{R}{G},Legendary Creature,2,5,Multicolored,-0.641769946195301,-0.672707627676749,-0.707106781186547,-0.641769946195303,-2.6633543012539,0.4243582194528227
"Niv-Mizzet, Parun",Red Blue,6,{U}{U}{U}{R}{R}{R},Legendary Creature,2,6,Multicolored,-0.641769946195301,-0.678535010363035,NA,-0.641769946195303,NA,0
Noble Hierarch,Green,1,{G},Creature,96,1,Monocolored,2.67170561403673,2.31442159522761,2.75020570057564,2.75039470026931,10.486727610109291,2.739983373886554
Noose Constrictor,Green,2,{1}{G},Creature,16,1,Monocolored,-0.232206182238957,-0.141654770758012,-0.187315504132842,-0.187166113618754,-0.748342570748565,0.7541617097059158
Noxious Gearhulk,Black,6,{4}{B}{B},Artifact Creature,12,2,Monocolored,-0.275829015676816,-0.249082472158582,-0.296358354539186,-0.334044154313157,-1.155313996687741,0.24807964731693724
Nullpriest of Oblivion,Black,2,{1}{B},Creature,1,1,Monocolored,-0.707692693506575,-0.735959143931299,-0.738100730015682,-0.737958766222766,-2.919711333676322,0.03935948541034982
Oath of Druids,Green,2,{1}{G},Enchantment,64,1,Monocolored,1.51014089552646,1.76011922339651,1.57519721869225,1.57537037471409,6.420827712329309,1.04914431966969
Oath of Nissa,Green,1,{G},Legendary Enchantment,29,1,Monocolored,0.239679484655843,0.0731650543453939,0.290031691632285,0.290187518638057,0.8930637492715787,0.6751637349251124
Ob Nixilis Reignited,Black,5,{3}{B}{B},Legendary Planeswalker,2,2,Monocolored,-0.668432359158415,-0.672707627676749,-0.684009204872475,-0.701239256049165,-2.726388447756804,0
Ob Nixilis's Cruelty,Black,3,{2}{B},Instant,1,1,Monocolored,-0.707692693506575,-0.730386837733485,-0.738100730015682,-0.737958766222766,-2.914139027478508,0
Oblivion Ring,White,3,{2}{W},Enchantment,77,1,Monocolored,1.64826133430657,2.31072816118422,2.05254441445737,2.0527240069709,8.06425791691906,0.9604421856080013
Oblivion Stone,Colorless,3,{3},Artifact,12,0,Colorless,-0.496504303115218,-0.290225456311186,-0.524445864266271,-0.496504303115218,-1.8076799268078934,0
Obstinate Baloth,Green,4,{2}{G}{G},Creature,7,2,Monocolored,-0.558896259319971,-0.477149171627208,-0.49018377970583,-0.517641705181161,-2.0438709158341704,0.39073349009957364
"Obzedat, Ghost Council",Black White,5,{1}{W}{W}{B}{B},Legendary Creature,3,4,Multicolored,-0.588805613497884,-0.631451282538141,-0.470017874915469,-0.588805613497886,-2.27908038444938,0.3889131829026243
"Odric, Master Tactician",White,4,{2}{W}{W},Legendary Creature,1,2,Monocolored,-0.753443374814202,-0.68911774372335,-0.722774289905804,-0.737958766222766,-2.903294174666122,0.04722027793971868
Ogre Battledriver,Red,4,{2}{R}{R},Creature,1,2,Monocolored,-0.77871408732269,-0.68911774372335,-0.722774289905804,-0.737958766222766,-2.92856488717461,0.03509447772198944
Ohran Frostfang,Green,5,{3}{G}{G},Snow Creature,1,2,Monocolored,-0.776689644040648,-0.713963972815357,-0.722774289905804,-0.737958766222766,-2.951386672984575,0
"Oko, Thief of Crowns",Green Blue,3,{1}{G}{U},Legendary Planeswalker,24,2,Multicolored,0.523445373147882,0.189950596149504,0.168822665860761,0.523445373147881,1.405664008306028,0.47044593420326924
Olivia Voldaren,Black Red,4,{2}{B}{R},Legendary Creature,3,2,Multicolored,-0.588805613497884,-0.618461553024636,-0.645244119839146,-0.588805613497886,-2.441316899859552,0.1231727657838051
Olivia's Dragoon,Black,2,{1}{B},Creature,1,1,Monocolored,-0.707692693506575,-0.735959143931299,-0.738100730015682,-0.737958766222766,-2.919711333676322,0.03935948541034982
Omen of the Sea,Blue,2,{1}{U},Enchantment,2,1,Monocolored,-0.655460448207503,-0.696338852386414,-0.701381714956826,-0.701239256049165,-2.7544202715999084,0
Omenspeaker,Blue,2,{1}{U},Creature,2,1,Monocolored,-0.655460448207503,-0.696338852386414,-0.701381714956826,-0.701239256049165,-2.7544202715999084,0.11581653821158992
"Omnath, Locus of Creation",Green Red Blue White,4,{R}{G}{W}{U},Legendary Creature,3,4,Multicolored,-0.588805613497884,-0.618461553024636,-0.470017874915469,-0.588805613497886,-2.266090654935875,0.5028662896997281
Once Upon a Time,Green,2,{1}{G},Instant,7,1,Monocolored,-0.558896259319971,-0.498237394661984,-0.517786639662546,-0.517641705181161,-2.092561998825662,0
Oona's Prowler,Black,2,{1}{B},Creature,69,1,Monocolored,1.9620100421683,1.95822068112094,1.75879229398653,1.75896792558209,7.43799094285786,1.8276083939383274
Ophiomancer,Black,3,{2}{B},Creature,88,1,Monocolored,2.70795639478334,2.75088954260652,2.45645358010479,2.45663861888051,10.37193813637516,1.6339313595907379
Opposition,Blue,4,{2}{U}{U},Enchantment,56,2,Monocolored,1.45235435739713,1.25392750049129,1.40930538692729,1.28161429332528,5.39720153814099,1.2429243983988671
Opposition Agent,Black,3,{2}{B},Creature,2,1,Monocolored,-0.668432359158415,-0.690372166695094,-0.701381714956826,-0.701239256049165,-2.7614254968595002,0
Opt,Blue,1,{U},Instant,11,1,Monocolored,-0.30415798060673,-0.528963568578186,-0.370910579427122,-0.370763664486758,-1.5747957930987961,0.13254880372163735
Oracle of Mul Daya,Green,4,{3}{G},Creature,44,1,Monocolored,0.784162946457535,0.829990356299002,0.840816917515125,0.840980171242069,3.295950391513731,0.7294731299815649
Oran-Rief Ooze,Green,3,{2}{G},Creature,2,1,Monocolored,-0.740390746587202,-0.690372166695094,-0.701381714956826,-0.701239256049165,-2.8333838842882875,0
Orcish Lumberjack,Red,1,{R},Creature,2,1,Monocolored,-0.739699654280012,-0.830027880039976,-0.701381714956826,-0.701239256049165,-2.972348505325979,0.7068782241539002
Order of Midnight,Black,2,{1}{B} // {1}{B},Creature,12,2,Monocolored,-0.275829015676816,-0.300135936937555,-0.296358354539186,-0.334044154313157,-1.2063674614667141,1.3333240135099778
Orzhov Signet,Colorless,2,{2},Artifact,36,0,Colorless,0.406092654958047,0.650751060139706,0.357776091393119,0.406092654958047,1.820712461448919,0
Oust,White,1,{W},Sorcery,1,1,Monocolored,-0.753443374814202,-0.863479470202397,-0.738100730015682,-0.737958766222766,-3.092982341255047,0
Outpost Siege,Red,4,{3}{R},Enchantment,2,1,Monocolored,-0.739699654280012,-0.653789648373993,-0.701381714956826,-0.701239256049165,-2.796110273659996,0
Pack Rat,Black,2,{1}{B},Creature,71,1,Monocolored,2.04053071086462,2.03746126421071,1.83223032410424,1.83240694592929,7.74262924510886,1.8518058254583345
Pact of Negation,Blue,0,{0},Instant,1,0,Monocolored,-0.6944940557187,-1.0311547663197,-0.928797593943491,-0.737958766222766,-3.3924051822046573,0
Pain Seer,Black,2,{1}{B},Creature,2,1,Monocolored,-0.668432359158415,-0.696338852386414,-0.701381714956826,-0.701239256049165,-2.76739218255082,0.11002314653254469
Painful Truths,Black,3,{2}{B},Sorcery,3,1,Monocolored,-0.629172024810255,-0.650357495656704,-0.66466269989797,-0.664519745875564,-2.608711966240493,0
Palace Jailer,White,4,{2}{W}{W},Creature,101,2,Monocolored,2.4066944003447,2.84369179121235,3.15373421342709,2.93399225113732,11.33811265612146,2.10035339767942
Palinchron,Blue,7,{5}{U}{U},Creature,11,2,Monocolored,-0.30415798060673,-0.520124765664544,-0.335123439572515,-0.370763664486758,-1.530169850330547,0
Panharmonicon,Colorless,4,{4},Artifact,1,0,Colorless,-0.910194575565464,-0.68911774372335,-0.928797593943491,-0.910194575565464,-3.438304488797769,0
Paradigm Shift,Blue,2,{1}{U},Sorcery,1,1,Monocolored,-0.6944940557187,-0.735959143931299,-0.738100730015682,-0.737958766222766,-2.906512695888447,0
Paradise Druid,Green,2,{1}{G},Creature,10,1,Monocolored,-0.449999566959633,-0.379376520027327,-0.407629594485978,-0.407483174660359,-1.644488856133297,0.5174569311255599
Parallax Wave,White,4,{2}{W}{W},Enchantment,107,2,Monocolored,2.59630266685424,3.05566036330849,3.38632472362706,3.15430931217892,12.19259706596871,1.7458665993599263
Parting Thoughts,Black,3,{2}{B},Sorcery,1,1,Monocolored,-0.707692693506575,-0.730386837733485,-0.738100730015682,-0.737958766222766,-2.914139027478508,0
Past in Flames,Red,4,{3}{R},Sorcery,4,1,Monocolored,-0.661670788194656,-0.583133457675279,-0.627943684839114,-0.627800235701964,-2.5005481664110127,0
Path to Exile,White,1,{W},Instant,114,1,Monocolored,2.81751231111536,2.91655021815119,3.41114797163505,3.41134588339413,12.55655638429573,1.7668151746297087
Pelt Collector,Green,1,{G},Creature,2,1,Monocolored,-0.740390746587202,-0.830027880039976,-0.701381714956826,-0.701239256049165,-2.973039597633169,0.7065373321862192
Pentad Prism,Colorless,2,{2},Artifact,4,0,Colorless,-0.797369955806306,-0.617098269296642,-0.818519849486067,-0.797369955806306,-3.0303580303953206,0
Pernicious Deed,Black Green,3,{1}{B}{G},Enchantment,38,2,Multicolored,1.26494603091173,0.750155990686976,0.711533856327366,1.26494603091173,3.9915819088378015,0.8954118440294667
Pestermite,Blue,3,{2}{U},Creature,50,1,Monocolored,1.21815271232995,1.23033204314767,1.06113100786826,1.06129723228367,4.57091299562955,1.1601163140884552
Pestilence,Black,4,{2}{B}{B},Enchantment,1,2,Monocolored,-0.707692693506575,-0.68911774372335,-0.722774289905804,-0.737958766222766,-2.857543493358495,0.06880589043978722
Phantasmal Image,Blue,2,{1}{U},Creature,61,1,Monocolored,1.64752239495312,1.64125834876185,1.46504017351568,1.46521184419328,6.21903276142393,1.7244645091718898
Phoenix of Ash,Red,3,{1}{R}{R},Creature,36,2,Monocolored,0.58679106917104,0.670126648610194,0.634003686260708,0.547224089853263,2.438145493895205,1.6011564480927818
Phyrexian Arena,Black,3,{1}{B}{B},Enchantment,22,2,Monocolored,0.116774327804783,0.109921254072723,0.0912924957941035,0.0331509474228513,0.3511390250944608,1.2718443320261754
Phyrexian Metamorph,Colorless,4,{3}{U/P},Artifact Creature,78,0,Colorless,1.98563733158626,2.03114559817714,1.90166451379705,1.98563733158626,7.90408477514671,0
Phyrexian Obliterator,Black,4,{B}{B}{B}{B},Creature,1,4,Monocolored,-0.707692693506575,-0.68911774372335,-0.623046950469342,-0.737958766222766,-2.757816153922033,0.8074503222149123
