deckID,number,name,location,deckName,color,cmc,manaCost,power,toughness,types,subtypes
252,1,Chain Lightning,MB,Jeskai (URW) Midrange.txt,Red,1,{R},NA,NA,Sorcery,NA
252,1,Preordain,MB,Jeskai (URW) Midrange.txt,Blue,1,{U},NA,NA,Sorcery,NA
252,1,Swords to Plowshares,MB,Jeskai (URW) Midrange.txt,White,1,{W},NA,NA,Instant,NA
252,1,Burst Lightning,MB,Jeskai (URW) Midrange.txt,Red,1,{R},NA,NA,Instant,NA
252,1,Rolling Earthquake,MB,Jeskai (URW) Midrange.txt,Red,1,{X}{R},NA,NA,Sorcery,NA
252,1,Counterspell,MB,Jeskai (URW) Midrange.txt,Blue,2,{U}{U},NA,NA,Instant,NA
252,1,Remand,MB,Jeskai (URW) Midrange.txt,Blue,2,{1}{U},NA,NA,Instant,NA
252,1,Condescend,MB,Jeskai (URW) Midrange.txt,Blue,1,{X}{U},NA,NA,Instant,NA
252,1,Phantasmal Image,MB,Jeskai (URW) Midrange.txt,Blue,2,{1}{U},0,0,Creature,Illusion
252,1,Snapcaster Mage,MB,Jeskai (URW) Midrange.txt,Blue,2,{1}{U},2,1,Creature,Human Wizard
252,1,Magma Jet,MB,Jeskai (URW) Midrange.txt,Red,2,{1}{R},NA,NA,Instant,NA
252,1,Lightning Helix,MB,Jeskai (URW) Midrange.txt,White Red,2,{R}{W},NA,NA,Instant,NA
252,1,Talisman of Progress,MB,Jeskai (URW) Midrange.txt,Colorless,2,{2},NA,NA,Artifact,NA
252,1,Monastery Mentor,MB,Jeskai (URW) Midrange.txt,White,3,{2}{W},2,2,Creature,Human Monk
252,1,Forbid,MB,Jeskai (URW) Midrange.txt,Blue,3,{1}{U}{U},NA,NA,Instant,NA
252,1,Oblivion Ring,MB,Jeskai (URW) Midrange.txt,White,3,{2}{W},NA,NA,Enchantment,NA
252,1,Sulfuric Vortex,MB,Jeskai (URW) Midrange.txt,Red,3,{1}{R}{R},NA,NA,Enchantment,NA
252,1,Sower of Temptation,MB,Jeskai (URW) Midrange.txt,Blue,4,{2}{U}{U},2,2,Creature,Faerie Wizard
252,1,"Chandra, Torch of Defiance",MB,Jeskai (URW) Midrange.txt,Red,4,{2}{R}{R},NA,NA,Planeswalker,Chandra
252,1,"Jace, the Mind Sculptor",MB,Jeskai (URW) Midrange.txt,Blue,4,{2}{U}{U},NA,NA,Planeswalker,Jace
252,1,Force of Will,MB,Jeskai (URW) Midrange.txt,Blue,5,{3}{U}{U},NA,NA,Instant,NA
252,1,Fractured Identity,MB,Jeskai (URW) Midrange.txt,White Blue,5,{3}{W}{U},NA,NA,Sorcery,NA
252,1,Dig Through Time,MB,Jeskai (URW) Midrange.txt,Blue,8,{6}{U}{U},NA,NA,Instant,NA
253,1,City of Brass,MB,Jeskai (URW) Spells Matters Control 5.20.18.txt,Colorless,0,NA,NA,NA,Land,NA
253,1,Flooded Strand,MB,Jeskai (URW) Spells Matters Control 5.20.18.txt,Colorless,0,NA,NA,NA,Land,NA
253,1,Hallowed Fountain,MB,Jeskai (URW) Spells Matters Control 5.20.18.txt,Colorless,0,NA,NA,NA,Land,Plains Island
253,1,Plateau,MB,Jeskai (URW) Spells Matters Control 5.20.18.txt,Colorless,0,NA,NA,NA,Land,Mountain Plains
253,1,Steam Vents,MB,Jeskai (URW) Spells Matters Control 5.20.18.txt,Colorless,0,NA,NA,NA,Land,Island Mountain
253,1,Undiscovered Paradise,MB,Jeskai (URW) Spells Matters Control 5.20.18.txt,Colorless,0,NA,NA,NA,Land,NA
253,1,Condescend,MB,Jeskai (URW) Spells Matters Control 5.20.18.txt,Blue,1,{X}{U},NA,NA,Instant,NA
253,1,Faithless Looting,MB,Jeskai (URW) Spells Matters Control 5.20.18.txt,Red,1,{R},NA,NA,Sorcery,NA
253,1,Firebolt,MB,Jeskai (URW) Spells Matters Control 5.20.18.txt,Red,1,{R},NA,NA,Sorcery,NA
253,1,Preordain,MB,Jeskai (URW) Spells Matters Control 5.20.18.txt,Blue,1,{U},NA,NA,Sorcery,NA
253,1,Boros Charm,MB,Jeskai (URW) Spells Matters Control 5.20.18.txt,White Red,2,{R}{W},NA,NA,Instant,NA
253,1,Chart a Course,MB,Jeskai (URW) Spells Matters Control 5.20.18.txt,Blue,2,{1}{U},NA,NA,Sorcery,NA
253,1,Daze,MB,Jeskai (URW) Spells Matters Control 5.20.18.txt,Blue,2,{1}{U},NA,NA,Instant,NA
253,1,Izzet Charm,MB,Jeskai (URW) Spells Matters Control 5.20.18.txt,Blue Red,2,{U}{R},NA,NA,Instant,NA
253,1,Magma Jet,MB,Jeskai (URW) Spells Matters Control 5.20.18.txt,Red,2,{1}{R},NA,NA,Instant,NA
253,1,Miscalculation,MB,Jeskai (URW) Spells Matters Control 5.20.18.txt,Blue,2,{1}{U},NA,NA,Instant,NA
253,1,Remand,MB,Jeskai (URW) Spells Matters Control 5.20.18.txt,Blue,2,{1}{U},NA,NA,Instant,NA
253,1,Search for Azcanta,MB,Jeskai (URW) Spells Matters Control 5.20.18.txt,Blue,2,{1}{U},NA,NA,Enchantment,NA
253,1,Smash to Smithereens,MB,Jeskai (URW) Spells Matters Control 5.20.18.txt,Red,2,{1}{R},NA,NA,Instant,NA
253,1,Snapcaster Mage,MB,Jeskai (URW) Spells Matters Control 5.20.18.txt,Blue,2,{1}{U},2,1,Creature,Human Wizard
253,1,Thing in the Ice,MB,Jeskai (URW) Spells Matters Control 5.20.18.txt,Blue,2,{1}{U},0,4,Creature,Horror
253,1,Dack Fayden,MB,Jeskai (URW) Spells Matters Control 5.20.18.txt,Blue Red,3,{1}{U}{R},NA,NA,Planeswalker,Dack
253,1,Flames of the Firebrand,MB,Jeskai (URW) Spells Matters Control 5.20.18.txt,Red,3,{2}{R},NA,NA,Sorcery,NA
253,1,Monastery Mentor,MB,Jeskai (URW) Spells Matters Control 5.20.18.txt,White,3,{2}{W},2,2,Creature,Human Monk
253,1,Thirst for Knowledge,MB,Jeskai (URW) Spells Matters Control 5.20.18.txt,Blue,3,{2}{U},NA,NA,Instant,NA
253,1,True-Name Nemesis,MB,Jeskai (URW) Spells Matters Control 5.20.18.txt,Blue,3,{1}{U}{U},3,1,Creature,Merfolk Rogue
253,1,Vendilion Clique,MB,Jeskai (URW) Spells Matters Control 5.20.18.txt,Blue,3,{1}{U}{U},3,1,Creature,Faerie Wizard
253,1,"Chandra, Torch of Defiance",MB,Jeskai (URW) Spells Matters Control 5.20.18.txt,Red,4,{2}{R}{R},NA,NA,Planeswalker,Chandra
253,1,Fiery Confluence,MB,Jeskai (URW) Spells Matters Control 5.20.18.txt,Red,4,{2}{R}{R},NA,NA,Sorcery,NA
253,1,Koth of the Hammer,MB,Jeskai (URW) Spells Matters Control 5.20.18.txt,Red,4,{2}{R}{R},NA,NA,Planeswalker,Koth
254,1,Aether Hub,MB,Jeskai (URW) Spells Matters Tempo 5.13.18.txt,Colorless,0,NA,NA,NA,Land,NA
254,1,Battlefield Forge,MB,Jeskai (URW) Spells Matters Tempo 5.13.18.txt,Colorless,0,NA,NA,NA,Land,NA
254,1,Grand Coliseum,MB,Jeskai (URW) Spells Matters Tempo 5.13.18.txt,Colorless,0,NA,NA,NA,Land,NA
254,1,Irrigated Farmland,MB,Jeskai (URW) Spells Matters Tempo 5.13.18.txt,Colorless,0,NA,NA,NA,Land,Plains Island
254,1,Tendo Ice Bridge,MB,Jeskai (URW) Spells Matters Tempo 5.13.18.txt,Colorless,0,NA,NA,NA,Land,NA
254,1,Wasteland,MB,Jeskai (URW) Spells Matters Tempo 5.13.18.txt,Colorless,0,NA,NA,NA,Land,NA
254,1,Burst Lightning,MB,Jeskai (URW) Spells Matters Tempo 5.13.18.txt,Red,1,{R},NA,NA,Instant,NA
254,1,Force Spike,MB,Jeskai (URW) Spells Matters Tempo 5.13.18.txt,Blue,1,{U},NA,NA,Instant,NA
254,1,Grim Lavamancer,MB,Jeskai (URW) Spells Matters Tempo 5.13.18.txt,Red,1,{R},1,1,Creature,Human Wizard
254,1,Preordain,MB,Jeskai (URW) Spells Matters Tempo 5.13.18.txt,Blue,1,{U},NA,NA,Sorcery,NA
254,1,Rakdos Cackler,MB,Jeskai (URW) Spells Matters Tempo 5.13.18.txt,Colorless,1,{B/R},1,1,Creature,Devil
254,1,Incinerate,MB,Jeskai (URW) Spells Matters Tempo 5.13.18.txt,Red,2,{1}{R},NA,NA,Instant,NA
254,1,"Jace, Vryn's Prodigy",MB,Jeskai (URW) Spells Matters Tempo 5.13.18.txt,Blue,2,{1}{U},0,2,Creature,Human Wizard
254,1,Mana Leak,MB,Jeskai (URW) Spells Matters Tempo 5.13.18.txt,Blue,2,{1}{U},NA,NA,Instant,NA
254,1,Memory Lapse,MB,Jeskai (URW) Spells Matters Tempo 5.13.18.txt,Blue,2,{1}{U},NA,NA,Instant,NA
254,1,Soltari Trooper,MB,Jeskai (URW) Spells Matters Tempo 5.13.18.txt,White,2,{1}{W},1,1,Creature,Soltari Soldier
254,1,Thing in the Ice,MB,Jeskai (URW) Spells Matters Tempo 5.13.18.txt,Blue,2,{1}{U},0,4,Creature,Horror
254,1,Flames of the Firebrand,MB,Jeskai (URW) Spells Matters Tempo 5.13.18.txt,Red,3,{2}{R},NA,NA,Sorcery,NA
254,1,Geist of Saint Traft,MB,Jeskai (URW) Spells Matters Tempo 5.13.18.txt,White Blue,3,{1}{W}{U},2,2,Creature,Spirit Cleric
254,1,Vedalken Shackles,MB,Jeskai (URW) Spells Matters Tempo 5.13.18.txt,Colorless,3,{3},NA,NA,Artifact,NA
254,1,Fact or Fiction,MB,Jeskai (URW) Spells Matters Tempo 5.13.18.txt,Blue,4,{3}{U},NA,NA,Instant,NA
254,1,Flametongue Kavu,MB,Jeskai (URW) Spells Matters Tempo 5.13.18.txt,Red,4,{3}{R},4,2,Creature,Kavu
254,1,Glen Elendra Archmage,MB,Jeskai (URW) Spells Matters Tempo 5.13.18.txt,Blue,4,{3}{U},2,2,Creature,Faerie Wizard
254,1,"Jace, the Mind Sculptor",MB,Jeskai (URW) Spells Matters Tempo 5.13.18.txt,Blue,4,{2}{U}{U},NA,NA,Planeswalker,Jace
254,1,Sower of Temptation,MB,Jeskai (URW) Spells Matters Tempo 5.13.18.txt,Blue,4,{2}{U}{U},2,2,Creature,Faerie Wizard
254,1,"Venser, Shaper Savant",MB,Jeskai (URW) Spells Matters Tempo 5.13.18.txt,Blue,4,{2}{U}{U},2,2,Creature,Human Wizard
254,1,Bribery,MB,Jeskai (URW) Spells Matters Tempo 5.13.18.txt,Blue,5,{3}{U}{U},NA,NA,Sorcery,NA
254,1,Force of Will,MB,Jeskai (URW) Spells Matters Tempo 5.13.18.txt,Blue,5,{3}{U}{U},NA,NA,Instant,NA
254,1,Reality Smasher,MB,Jeskai (URW) Spells Matters Tempo 5.13.18.txt,Colorless,5,{4}{C},5,5,Creature,Eldrazi
255,1,Celestial Colonnade,MB,Jeskai (URW) Spels Matters Balance Control 12.25.17.txt,Colorless,0,NA,NA,NA,Land,NA
255,1,Plateau,MB,Jeskai (URW) Spels Matters Balance Control 12.25.17.txt,Colorless,0,NA,NA,NA,Land,Mountain Plains
255,1,Scalding Tarn,MB,Jeskai (URW) Spels Matters Balance Control 12.25.17.txt,Colorless,0,NA,NA,NA,Land,NA
255,1,Tropical Island,MB,Jeskai (URW) Spels Matters Balance Control 12.25.17.txt,Colorless,0,NA,NA,NA,Land,Forest Island
255,1,Tundra,MB,Jeskai (URW) Spels Matters Balance Control 12.25.17.txt,Colorless,0,NA,NA,NA,Land,Plains Island
255,1,Windswept Heath,MB,Jeskai (URW) Spels Matters Balance Control 12.25.17.txt,Colorless,0,NA,NA,NA,Land,NA
255,1,Mox Diamond,MB,Jeskai (URW) Spels Matters Balance Control 12.25.17.txt,Colorless,0,{0},NA,NA,Artifact,NA
255,1,Chrome Mox,MB,Jeskai (URW) Spels Matters Balance Control 12.25.17.txt,Colorless,0,{0},NA,NA,Artifact,NA
255,1,Mystical Tutor,MB,Jeskai (URW) Spels Matters Balance Control 12.25.17.txt,Blue,1,{U},NA,NA,Instant,NA
255,1,Balance,MB,Jeskai (URW) Spels Matters Balance Control 12.25.17.txt,White,2,{1}{W},NA,NA,Sorcery,NA
255,1,Coldsteel Heart,MB,Jeskai (URW) Spels Matters Balance Control 12.25.17.txt,Colorless,2,{2},NA,NA,Artifact,NA
255,1,Miscalculation,MB,Jeskai (URW) Spels Matters Balance Control 12.25.17.txt,Blue,2,{1}{U},NA,NA,Instant,NA
255,1,Orzhov Signet,MB,Jeskai (URW) Spels Matters Balance Control 12.25.17.txt,Colorless,2,{2},NA,NA,Artifact,NA
255,1,Remand,MB,Jeskai (URW) Spels Matters Balance Control 12.25.17.txt,Blue,2,{1}{U},NA,NA,Instant,NA
255,1,Snapcaster Mage,MB,Jeskai (URW) Spels Matters Balance Control 12.25.17.txt,Blue,2,{1}{U},2,1,Creature,Human Wizard
255,1,Banishing Light,MB,Jeskai (URW) Spels Matters Balance Control 12.25.17.txt,White,3,{2}{W},NA,NA,Enchantment,NA
255,1,Forbid,MB,Jeskai (URW) Spels Matters Balance Control 12.25.17.txt,Blue,3,{1}{U}{U},NA,NA,Instant,NA
255,1,Geist of Saint Traft,MB,Jeskai (URW) Spels Matters Balance Control 12.25.17.txt,White Blue,3,{1}{W}{U},2,2,Creature,Spirit Cleric
255,1,Jace Beleren,MB,Jeskai (URW) Spels Matters Balance Control 12.25.17.txt,Blue,3,{1}{U}{U},NA,NA,Planeswalker,Jace
255,1,Monastery Mentor,MB,Jeskai (URW) Spels Matters Balance Control 12.25.17.txt,White,3,{2}{W},2,2,Creature,Human Monk
255,1,Vedalken Shackles,MB,Jeskai (URW) Spels Matters Balance Control 12.25.17.txt,Colorless,3,{3},NA,NA,Artifact,NA
255,1,Cryptic Command,MB,Jeskai (URW) Spels Matters Balance Control 12.25.17.txt,Blue,4,{1}{U}{U}{U},NA,NA,Instant,NA
255,1,Deep Analysis,MB,Jeskai (URW) Spels Matters Balance Control 12.25.17.txt,Blue,4,{3}{U},NA,NA,Sorcery,NA
255,1,"Elspeth, Knight-Errant",MB,Jeskai (URW) Spels Matters Balance Control 12.25.17.txt,White,4,{2}{W}{W},NA,NA,Planeswalker,Elspeth
255,1,Supreme Verdict,MB,Jeskai (URW) Spels Matters Balance Control 12.25.17.txt,White Blue,4,{1}{W}{W}{U},NA,NA,Sorcery,NA
255,1,"Venser, Shaper Savant",MB,Jeskai (URW) Spels Matters Balance Control 12.25.17.txt,Blue,4,{2}{U}{U},2,2,Creature,Human Wizard
255,1,Wrath of God,MB,Jeskai (URW) Spels Matters Balance Control 12.25.17.txt,White,4,{2}{W}{W},NA,NA,Sorcery,NA
255,1,Fractured Identity,MB,Jeskai (URW) Spels Matters Balance Control 12.25.17.txt,White Blue,5,{3}{W}{U},NA,NA,Sorcery,NA
255,1,"Keranos, God of Storms",MB,Jeskai (URW) Spels Matters Balance Control 12.25.17.txt,Blue Red,5,{3}{U}{R},6,5,Enchantment Creature,God
255,1,Dig Through Time,MB,Jeskai (URW) Spels Matters Balance Control 12.25.17.txt,Blue,8,{6}{U}{U},NA,NA,Instant,NA
256,1,Arid Mesa,MB,Jeskai (URW) Superfriends Midrange 7.4.18.txt,Colorless,0,NA,NA,NA,Land,NA
256,1,Battlefield Forge,MB,Jeskai (URW) Superfriends Midrange 7.4.18.txt,Colorless,0,NA,NA,NA,Land,NA
256,1,Celestial Colonnade,MB,Jeskai (URW) Superfriends Midrange 7.4.18.txt,Colorless,0,NA,NA,NA,Land,NA
256,1,Hallowed Fountain,MB,Jeskai (URW) Superfriends Midrange 7.4.18.txt,Colorless,0,NA,NA,NA,Land,Plains Island
256,1,Needle Spires,MB,Jeskai (URW) Superfriends Midrange 7.4.18.txt,Colorless,0,NA,NA,NA,Land,NA
256,1,Shivan Reef,MB,Jeskai (URW) Superfriends Midrange 7.4.18.txt,Colorless,0,NA,NA,NA,Land,NA
256,1,Volcanic Island,MB,Jeskai (URW) Superfriends Midrange 7.4.18.txt,Colorless,0,NA,NA,NA,Land,Island Mountain
256,1,Ponder,MB,Jeskai (URW) Superfriends Midrange 7.4.18.txt,Blue,1,{U},NA,NA,Sorcery,NA
256,1,Preordain,MB,Jeskai (URW) Superfriends Midrange 7.4.18.txt,Blue,1,{U},NA,NA,Sorcery,NA
256,1,Disenchant,MB,Jeskai (URW) Superfriends Midrange 7.4.18.txt,White,2,{1}{W},NA,NA,Instant,NA
256,1,Grim Monolith,MB,Jeskai (URW) Superfriends Midrange 7.4.18.txt,Colorless,2,{2},NA,NA,Artifact,NA
256,1,Prismatic Lens,MB,Jeskai (URW) Superfriends Midrange 7.4.18.txt,Colorless,2,{2},NA,NA,Artifact,NA
256,1,Remand,MB,Jeskai (URW) Superfriends Midrange 7.4.18.txt,Blue,2,{1}{U},NA,NA,Instant,NA
256,1,Search for Azcanta,MB,Jeskai (URW) Superfriends Midrange 7.4.18.txt,Blue,2,{1}{U},NA,NA,Enchantment,NA
256,1,Talisman of Progress,MB,Jeskai (URW) Superfriends Midrange 7.4.18.txt,Colorless,2,{2},NA,NA,Artifact,NA
256,1,Talisman of Unity,MB,Jeskai (URW) Superfriends Midrange 7.4.18.txt,Colorless,2,{2},NA,NA,Artifact,NA
256,1,Unexpectedly Absent,MB,Jeskai (URW) Superfriends Midrange 7.4.18.txt,White,2,{X}{W}{W},NA,NA,Instant,NA
256,1,Coalition Relic,MB,Jeskai (URW) Superfriends Midrange 7.4.18.txt,Colorless,3,{3},NA,NA,Artifact,NA
256,1,Gideon of the Trials,MB,Jeskai (URW) Superfriends Midrange 7.4.18.txt,White,3,{1}{W}{W},NA,NA,Planeswalker,Gideon
256,1,Show and Tell,MB,Jeskai (URW) Superfriends Midrange 7.4.18.txt,Blue,3,{2}{U},NA,NA,Sorcery,NA
256,1,Vendilion Clique,MB,Jeskai (URW) Superfriends Midrange 7.4.18.txt,Blue,3,{1}{U}{U},3,1,Creature,Faerie Wizard
256,1,Ajani Vengeant,MB,Jeskai (URW) Superfriends Midrange 7.4.18.txt,White Red,4,{2}{R}{W},NA,NA,Planeswalker,Ajani
256,1,Fact or Fiction,MB,Jeskai (URW) Superfriends Midrange 7.4.18.txt,Blue,4,{3}{U},NA,NA,Instant,NA
256,1,Palace Jailer,MB,Jeskai (URW) Superfriends Midrange 7.4.18.txt,White,4,{2}{W}{W},2,2,Creature,Human Soldier
256,1,Gideon Jura,MB,Jeskai (URW) Superfriends Midrange 7.4.18.txt,White,5,{3}{W}{W},NA,NA,Planeswalker,Gideon
256,1,Mystic Confluence,MB,Jeskai (URW) Superfriends Midrange 7.4.18.txt,Blue,5,{3}{U}{U},NA,NA,Instant,NA
256,1,Through the Breach,MB,Jeskai (URW) Superfriends Midrange 7.4.18.txt,Red,5,{4}{R},NA,NA,Instant,Arcane
256,1,"Elspeth, Sun's Champion",MB,Jeskai (URW) Superfriends Midrange 7.4.18.txt,White,6,{4}{W}{W},NA,NA,Planeswalker,Elspeth
256,1,Will Kenrith,MB,Jeskai (URW) Superfriends Midrange 7.4.18.txt,Blue,6,{4}{U}{U},NA,NA,Planeswalker,Will
256,1,"Emrakul, the Aeons Torn",MB,Jeskai (URW) Superfriends Midrange 7.4.18.txt,Colorless,15,{15},15,15,Creature,Eldrazi
257,1,"Najeela, the Blade-Blossom",MB,Jeskai (URW) Tempo.dck,Red,3,{2}{R},3,2,Creature,Human Warrior
257,1,Lightning Helix,MB,Jeskai (URW) Tempo.dck,White Red,2,{R}{W},NA,NA,Instant,NA
257,1,"Brimaz, King of Oreskos",MB,Jeskai (URW) Tempo.dck,White,3,{1}{W}{W},3,4,Creature,Cat Soldier
257,1,Frenzied Fugue,MB,Jeskai (URW) Tempo.dck,Red,4,{3}{R},NA,NA,Enchantment,Aura
257,1,Misty Rainforest,MB,Jeskai (URW) Tempo.dck,Colorless,0,NA,NA,NA,Land,NA
257,1,Blade Splicer,MB,Jeskai (URW) Tempo.dck,White,3,{2}{W},1,1,Creature,Human Artificer
257,1,Searing Spear,MB,Jeskai (URW) Tempo.dck,Red,2,{1}{R},NA,NA,Instant,NA
257,1,Fractured Identity,MB,Jeskai (URW) Tempo.dck,White Blue,5,{3}{W}{U},NA,NA,Sorcery,NA
257,1,Mox Diamond,MB,Jeskai (URW) Tempo.dck,Colorless,0,{0},NA,NA,Artifact,NA
257,1,Magma Jet,MB,Jeskai (URW) Tempo.dck,Red,2,{1}{R},NA,NA,Instant,NA
257,1,Wandering Fumarole,MB,Jeskai (URW) Tempo.dck,Colorless,0,NA,NA,NA,Land,NA
257,1,"Kari Zev, Skyship Raider",MB,Jeskai (URW) Tempo.dck,Red,2,{1}{R},1,3,Creature,Human Pirate
257,1,Char,MB,Jeskai (URW) Tempo.dck,Red,3,{2}{R},NA,NA,Instant,NA
257,1,Earthshaker Khenra,MB,Jeskai (URW) Tempo.dck,Red,2,{1}{R},2,1,Creature,Jackal Warrior
257,1,Polluted Delta,MB,Jeskai (URW) Tempo.dck,Colorless,0,NA,NA,NA,Land,NA
257,1,Restoration Angel,MB,Jeskai (URW) Tempo.dck,White,4,{3}{W},3,4,Creature,Angel
257,1,Flickerwisp,MB,Jeskai (URW) Tempo.dck,White,3,{1}{W}{W},3,1,Creature,Elemental
257,1,Ravages of War,MB,Jeskai (URW) Tempo.dck,White,4,{3}{W},NA,NA,Sorcery,NA
257,1,Windswept Heath,MB,Jeskai (URW) Tempo.dck,Colorless,0,NA,NA,NA,Land,NA
257,1,Remand,MB,Jeskai (URW) Tempo.dck,Blue,2,{1}{U},NA,NA,Instant,NA
257,1,Chrome Mox,MB,Jeskai (URW) Tempo.dck,Colorless,0,{0},NA,NA,Artifact,NA
257,1,Fiery Confluence,MB,Jeskai (URW) Tempo.dck,Red,4,{2}{R}{R},NA,NA,Sorcery,NA
257,1,Unexpectedly Absent,MB,Jeskai (URW) Tempo.dck,White,2,{X}{W}{W},NA,NA,Instant,NA
257,1,Abrade,MB,Jeskai (URW) Tempo.dck,Red,2,{1}{R},NA,NA,Instant,NA
257,1,Steam Vents,MB,Jeskai (URW) Tempo.dck,Colorless,0,NA,NA,NA,Land,Island Mountain
257,1,Hanweir Garrison,MB,Jeskai (URW) Tempo.dck,Red,3,{2}{R},2,3,Creature,Human Soldier
257,1,Parallax Wave,MB,Jeskai (URW) Tempo.dck,White,4,{2}{W}{W},NA,NA,Enchantment,NA
257,1,Daze,MB,Jeskai (URW) Tempo.dck,Blue,2,{1}{U},NA,NA,Instant,NA
257,1,Chain Lightning,MB,Jeskai (URW) Tempo.dck,Red,1,{R},NA,NA,Sorcery,NA
257,1,Man-o'-War,MB,Jeskai (URW) Tempo.dck,Blue,3,{2}{U},2,2,Creature,Jellyfish
257,1,Tundra,MB,Jeskai (URW) Tempo.dck,Colorless,0,NA,NA,NA,Land,Plains Island
257,1,Dust Bowl,SB,Jeskai (URW) Tempo.dck,Colorless,0,NA,NA,NA,Land,NA
257,1,Earthquake,SB,Jeskai (URW) Tempo.dck,Red,1,{X}{R},NA,NA,Sorcery,NA
257,1,Overgrown Tomb,SB,Jeskai (URW) Tempo.dck,Colorless,0,NA,NA,NA,Land,Swamp Forest
257,1,Stirring Wildwood,SB,Jeskai (URW) Tempo.dck,Colorless,0,NA,NA,NA,Land,NA
257,1,Firedrinker Satyr,SB,Jeskai (URW) Tempo.dck,Red,1,{R},2,1,Creature,Satyr Shaman
257,1,Imperial Recruiter,SB,Jeskai (URW) Tempo.dck,Red,3,{2}{R},1,1,Creature,Human Advisor
257,1,Birthing Pod,SB,Jeskai (URW) Tempo.dck,Colorless,4,{3}{G/P},NA,NA,Artifact,NA
257,1,Temple Garden,SB,Jeskai (URW) Tempo.dck,Colorless,0,NA,NA,NA,Land,Forest Plains
257,1,Carnophage,SB,Jeskai (URW) Tempo.dck,Black,1,{B},2,2,Creature,Zombie
257,1,Kor Haven,SB,Jeskai (URW) Tempo.dck,Colorless,0,NA,NA,NA,Land,NA
257,1,Hellspark Elemental,SB,Jeskai (URW) Tempo.dck,Red,2,{1}{R},3,1,Creature,Elemental
257,1,Stoneforge Mystic,SB,Jeskai (URW) Tempo.dck,White,2,{1}{W},1,2,Creature,Kor Artificer
257,1,Secure the Wastes,SB,Jeskai (URW) Tempo.dck,White,1,{X}{W},NA,NA,Instant,NA
257,1,Manglehorn,SB,Jeskai (URW) Tempo.dck,Green,3,{2}{G},2,2,Creature,Beast
258,1,Mox Diamond,MB,Jeskai (URW) Tinker Upheaval Ramp 4.12.18.txt,Colorless,0,{0},NA,NA,Artifact,NA
258,1,Tolarian Academy,MB,Jeskai (URW) Tinker Upheaval Ramp 4.12.18.txt,Colorless,0,NA,NA,NA,Land,NA
258,1,Terramorphic Expanse,MB,Jeskai (URW) Tinker Upheaval Ramp 4.12.18.txt,Colorless,0,NA,NA,NA,Land,NA
258,1,Evolving Wilds,MB,Jeskai (URW) Tinker Upheaval Ramp 4.12.18.txt,Colorless,0,NA,NA,NA,Land,NA
258,1,Steam Vents,MB,Jeskai (URW) Tinker Upheaval Ramp 4.12.18.txt,Colorless,0,NA,NA,NA,Land,Island Mountain
258,1,Aether Hub,MB,Jeskai (URW) Tinker Upheaval Ramp 4.12.18.txt,Colorless,0,NA,NA,NA,Land,NA
258,1,Hallowed Fountain,MB,Jeskai (URW) Tinker Upheaval Ramp 4.12.18.txt,Colorless,0,NA,NA,NA,Land,Plains Island
258,1,Shivan Reef,MB,Jeskai (URW) Tinker Upheaval Ramp 4.12.18.txt,Colorless,0,NA,NA,NA,Land,NA
258,1,Dust Bowl,MB,Jeskai (URW) Tinker Upheaval Ramp 4.12.18.txt,Colorless,0,NA,NA,NA,Land,NA
258,1,Mox Jet,MB,Jeskai (URW) Tinker Upheaval Ramp 4.12.18.txt,Colorless,0,{0},NA,NA,Artifact,NA
258,1,Mystical Tutor,MB,Jeskai (URW) Tinker Upheaval Ramp 4.12.18.txt,Blue,1,{U},NA,NA,Instant,NA
258,1,Swords to Plowshares,MB,Jeskai (URW) Tinker Upheaval Ramp 4.12.18.txt,White,1,{W},NA,NA,Instant,NA
258,1,Brainstorm,MB,Jeskai (URW) Tinker Upheaval Ramp 4.12.18.txt,Blue,1,{U},NA,NA,Instant,NA
258,1,Secure the Wastes,MB,Jeskai (URW) Tinker Upheaval Ramp 4.12.18.txt,White,1,{X}{W},NA,NA,Instant,NA
258,1,Ancestral Recall,MB,Jeskai (URW) Tinker Upheaval Ramp 4.12.18.txt,Blue,1,{U},NA,NA,Instant,NA
258,1,Snapcaster Mage,MB,Jeskai (URW) Tinker Upheaval Ramp 4.12.18.txt,Blue,2,{1}{U},2,1,Creature,Human Wizard
258,1,Time Walk,MB,Jeskai (URW) Tinker Upheaval Ramp 4.12.18.txt,Blue,2,{1}{U},NA,NA,Sorcery,NA
258,1,"Jace, Vryn's Prodigy",MB,Jeskai (URW) Tinker Upheaval Ramp 4.12.18.txt,Blue,2,{1}{U},0,2,Creature,Human Wizard
258,1,Azorius Signet,MB,Jeskai (URW) Tinker Upheaval Ramp 4.12.18.txt,Colorless,2,{2},NA,NA,Artifact,NA
258,1,Prismatic Lens,MB,Jeskai (URW) Tinker Upheaval Ramp 4.12.18.txt,Colorless,2,{2},NA,NA,Artifact,NA
258,1,Tinker,MB,Jeskai (URW) Tinker Upheaval Ramp 4.12.18.txt,Blue,3,{2}{U},NA,NA,Sorcery,NA
258,1,Dack Fayden,MB,Jeskai (URW) Tinker Upheaval Ramp 4.12.18.txt,Blue Red,3,{1}{U}{R},NA,NA,Planeswalker,Dack
258,1,Forsake the Worldly,MB,Jeskai (URW) Tinker Upheaval Ramp 4.12.18.txt,White,3,{2}{W},NA,NA,Instant,NA
