deckID,number,name,location,color,cmc,manaCost,power,toughness,text,types,subtypes,key,colors,baseColors,splashes,sphere,archetype,powered
278,1,Tropical Island,MB,Colorless,0,NA,NA,NA,({T}: Add {G} or {U}.),Land,Forest Island,BMSTWAFJLFSSSTUBERSGHAGS, green blue white, green white, blue,aggro,,FALSE
278,1,Windswept Heath,MB,Colorless,0,NA,NA,NA,"{T}, Pay 1 life, Sacrifice Windswept Heath: Search your library for a Forest or Plains card, put it onto the battlefield, then shuffle your library.",Land,NA,BMSTWAFJLFSSSTUBERSGHAGS, green blue white, green white, blue,aggro,,FALSE
278,1,Avacyn's Pilgrim,MB,Green,1,{G},1,1,{T}: Add {W}.,Creature,Human Monk,BMSTWAFJLFSSSTUBERSGHAGS, green blue white, green white, blue,aggro,,FALSE
278,1,Fyndhorn Elves,MB,Green,1,{G},1,1,{T}: Add {G} to your mana pool.,Creature,Elf Druid,BMSTWAFJLFSSSTUBERSGHAGS, green blue white, green white, blue,aggro,,FALSE
278,1,Joraga Treespeaker,MB,Green,1,{G},1,1,"Level up {1}{G} ({1}{G}: Put a level counter on this. Level up only as a sorcery.)
LEVEL 1-4
1/2
{T}: Add {G}{G}.
LEVEL 5+
1/4
Elves you control have ""{T}: Add {G}{G}.""",Creature,Elf Druid,BMSTWAFJLFSSSTUBERSGHAGS, green blue white, green white, blue,aggro,,FALSE
278,1,Llanowar Elves,MB,Green,1,{G},1,1,{T}: Add {G}.,Creature,Elf Druid,BMSTWAFJLFSSSTUBERSGHAGS, green blue white, green white, blue,aggro,,FALSE
278,1,Fauna Shaman,MB,Green,2,{1}{G},2,2,"{G}, {T}, Discard a creature card: Search your library for a creature card, reveal it, and put it into your hand. Then shuffle your library.",Creature,Elf Shaman,BMSTWAFJLFSSSTUBERSGHAGS, green blue white, green white, blue,aggro,,FALSE
278,1,Selfless Spirit,MB,White,2,{1}{W},2,1,"Flying
Sacrifice Selfless Spirit: Creatures you control gain indestructible until end of turn.",Creature,Spirit Cleric,BMSTWAFJLFSSSTUBERSGHAGS, green blue white, green white, blue,aggro,,FALSE
278,1,Sylvan Caryatid,MB,Green,2,{1}{G},0,3,"Defender, hexproof
{T}: Add one mana of any color.",Creature,Plant,BMSTWAFJLFSSSTUBERSGHAGS, green blue white, green white, blue,aggro,,FALSE
278,1,Sylvan Library,MB,Green,2,{1}{G},NA,NA,"At the beginning of your draw step, you may draw two additional cards. If you do, choose two cards in your hand drawn this turn. For each of those cards, pay 4 life or put the card on top of your library.",Enchantment,NA,BMSTWAFJLFSSSTUBERSGHAGS, green blue white, green white, blue,aggro,,FALSE
278,1,Time Walk,MB,Blue,2,{1}{U},NA,NA,Take an extra turn after this one.,Sorcery,NA,BMSTWAFJLFSSSTUBERSGHAGS, green blue white, green white, blue,aggro,,FALSE
278,1,Umezawa's Jitte,MB,Colorless,2,{2},NA,NA,"Whenever equipped creature deals combat damage, put two charge counters on Umezawa's Jitte.
Remove a charge counter from Umezawa's Jitte: Choose one —
• Equipped creature gets +2/+2 until end of turn.
• Target creature gets -1/-1 until end of turn.
• You gain 2 life.
Equip {2}",Artifact,Equipment,BMSTWAFJLFSSSTUBERSGHAGS, green blue white, green white, blue,aggro,,FALSE
278,1,Banishing Light,MB,White,3,{2}{W},NA,NA,"When Banishing Light enters the battlefield, exile target nonland permanent an opponent controls until Banishing Light leaves the battlefield. (That permanent returns under its owner's control.)",Enchantment,NA,BMSTWAFJLFSSSTUBERSGHAGS, green blue white, green white, blue,aggro,,FALSE
278,1,Eternal Witness,MB,Green,3,{1}{G}{G},2,1,"When Eternal Witness enters the battlefield, you may return target card from your graveyard to your hand.",Creature,Human Shaman,BMSTWAFJLFSSSTUBERSGHAGS, green blue white, green white, blue,aggro,,FALSE
278,1,Reclamation Sage,MB,Green,3,{2}{G},2,1,"When Reclamation Sage enters the battlefield, you may destroy target artifact or enchantment.",Creature,Elf Shaman,BMSTWAFJLFSSSTUBERSGHAGS, green blue white, green white, blue,aggro,,FALSE
278,1,Sword of Fire and Ice,MB,Colorless,3,{3},NA,NA,"Equipped creature gets +2/+2 and has protection from red and from blue.
Whenever equipped creature deals combat damage to a player, Sword of Fire and Ice deals 2 damage to any target and you draw a card.
Equip {2}",Artifact,Equipment,BMSTWAFJLFSSSTUBERSGHAGS, green blue white, green white, blue,aggro,,FALSE
278,1,"Gideon, Ally of Zendikar",MB,White,4,{2}{W}{W},NA,NA,"+1: Until end of turn, Gideon, Ally of Zendikar becomes a 5/5 Human Soldier Ally creature with indestructible that's still a planeswalker. Prevent all damage that would be dealt to him this turn.
0: Create a 2/2 white Knight Ally creature token.
−4: You get an emblem with ""Creatures you control get +1/+1.""",Planeswalker,Gideon,BMSTWAFJLFSSSTUBERSGHAGS, green blue white, green white, blue,aggro,,FALSE
278,1,Hero of Bladehold,MB,White,4,{2}{W}{W},3,4,"Battle cry (Whenever this creature attacks, each other attacking creature gets +1/+0 until end of turn.)
Whenever Hero of Bladehold attacks, create two 1/1 white Soldier creature tokens that are tapped and attacking.",Creature,Human Knight,BMSTWAFJLFSSSTUBERSGHAGS, green blue white, green white, blue,aggro,,FALSE
278,1,Angel of Invention,MB,White,5,{3}{W}{W},2,1,"Flying, vigilance, lifelink
Fabricate 2 (When this creature enters the battlefield, put two +1/+1 counters on it or create two 1/1 colorless Servo artifact creature tokens.)
Other creatures you control get +1/+1.",Creature,Angel,BMSTWAFJLFSSSTUBERSGHAGS, green blue white, green white, blue,aggro,,FALSE
278,1,Gideon Jura,MB,White,5,{3}{W}{W},NA,NA,"+2: During target opponent's next turn, creatures that player controls attack Gideon Jura if able.
−2: Destroy target tapped creature.
0: Until end of turn, Gideon Jura becomes a 6/6 Human Soldier creature that's still a planeswalker. Prevent all damage that would be dealt to him this turn.",Planeswalker,Gideon,BMSTWAFJLFSSSTUBERSGHAGS, green blue white, green white, blue,aggro,,FALSE
278,1,Spectral Procession,MB,Colorless,6,{2/W}{2/W}{2/W},NA,NA,Create three 1/1 white Spirit creature tokens with flying.,Sorcery,NA,BMSTWAFJLFSSSTUBERSGHAGS, green blue white, green white, blue,aggro,,FALSE
279,1,Seachrome Coast,MB,Colorless,0,NA,NA,NA,"Seachrome Coast enters the battlefield tapped unless you control two or fewer other lands.
{T}: Add {W} or {U}.",Land,NA,SSFAEKPSSSSRHBBCMRVGGHPC, blue white, blue white,,midrange,,TRUE
279,1,Shelldock Isle,MB,Colorless,0,NA,NA,NA,"Hideaway (This land enters the battlefield tapped. When it does, look at the top four cards of your library, exile one face down, then put the rest on the bottom of your library.)
{T}: Add {U}.
{U}, {T}: You may play the exiled card without paying its mana cost if a library has twenty or fewer cards in it.",Land,NA,SSFAEKPSSSSRHBBCMRVGGHPC, blue white, blue white,,midrange,,TRUE
279,1,Flooded Strand,MB,Colorless,0,NA,NA,NA,"{T}, Pay 1 life, Sacrifice Flooded Strand: Search your library for a Plains or Island card, put it onto the battlefield, then shuffle your library.",Land,NA,SSFAEKPSSSSRHBBCMRVGGHPC, blue white, blue white,,midrange,,TRUE
279,1,Ancestral Recall,MB,Blue,1,{U},NA,NA,Target player draws three cards.,Instant,NA,SSFAEKPSSSSRHBBCMRVGGHPC, blue white, blue white,,midrange,,TRUE
279,1,Enlightened Tutor,MB,White,1,{W},NA,NA,"Search your library for an artifact or enchantment card and reveal that card. Shuffle your library, then put the card on top of it.",Instant,NA,SSFAEKPSSSSRHBBCMRVGGHPC, blue white, blue white,,midrange,,TRUE
279,1,"Kytheon, Hero of Akros",MB,White,1,{W},2,1,"At end of combat, if Kytheon, Hero of Akros and at least two other creatures attacked this combat, exile Kytheon, then return him to the battlefield transformed under his owner's control.
{2}{W}: Kytheon gains indestructible until end of turn.",Creature,Human Soldier,SSFAEKPSSSSRHBBCMRVGGHPC, blue white, blue white,,midrange,,TRUE
279,1,Path to Exile,MB,White,1,{W},NA,NA,"Exile target creature. Its controller may search their library for a basic land card, put that card onto the battlefield tapped, then shuffle their library.",Instant,NA,SSFAEKPSSSSRHBBCMRVGGHPC, blue white, blue white,,midrange,,TRUE
279,1,Sol Ring,MB,Colorless,1,{1},NA,NA,{T}: Add {C}{C}.,Artifact,NA,SSFAEKPSSSSRHBBCMRVGGHPC, blue white, blue white,,midrange,,TRUE
279,1,Swords to Plowshares,MB,White,1,{W},NA,NA,Exile target creature. Its controller gains life equal to its power.,Instant,NA,SSFAEKPSSSSRHBBCMRVGGHPC, blue white, blue white,,midrange,,TRUE
279,1,Seeker of the Way,MB,White,2,{1}{W},2,2,"Prowess (Whenever you cast a noncreature spell, this creature gets +1/+1 until end of turn.)
Whenever you cast a noncreature spell, Seeker of the Way gains lifelink until end of turn.",Creature,Human Warrior,SSFAEKPSSSSRHBBCMRVGGHPC, blue white, blue white,,midrange,,TRUE
279,1,Snapcaster Mage,MB,Blue,2,{1}{U},2,1,"Flash
When Snapcaster Mage enters the battlefield, target instant or sorcery card in your graveyard gains flashback until end of turn. The flashback cost is equal to its mana cost. (You may cast that card from your graveyard for its flashback cost. Then exile it.)",Creature,Human Wizard,SSFAEKPSSSSRHBBCMRVGGHPC, blue white, blue white,,midrange,,TRUE
279,1,Riftwing Cloudskate,MB,Blue,5,{3}{U}{U},2,2,"Flying
When Riftwing Cloudskate enters the battlefield, return target permanent to its owner's hand.
Suspend 3—{1}{U} (Rather than cast this card from your hand, you may pay {1}{U} and exile it with three time counters on it. At the beginning of your upkeep, remove a time counter. When the last is removed, cast it without paying its mana cost. It has haste.)",Creature,Illusion,SSFAEKPSSSSRHBBCMRVGGHPC, blue white, blue white,,midrange,,TRUE
279,1,Hangarback Walker,MB,Colorless,0,{X}{X},0,0,"Hangarback Walker enters the battlefield with X +1/+1 counters on it.
When Hangarback Walker dies, create a 1/1 colorless Thopter artifact creature token with flying for each +1/+1 counter on Hangarback Walker.
{1}, {T}: Put a +1/+1 counter on Hangarback Walker.",Artifact Creature,Construct,SSFAEKPSSSSRHBBCMRVGGHPC, blue white, blue white,,midrange,,TRUE
279,1,Banishing Light,MB,White,3,{2}{W},NA,NA,"When Banishing Light enters the battlefield, exile target nonland permanent an opponent controls until Banishing Light leaves the battlefield. (That permanent returns under its owner's control.)",Enchantment,NA,SSFAEKPSSSSRHBBCMRVGGHPC, blue white, blue white,,midrange,,TRUE
279,1,Blade Splicer,MB,White,3,{2}{W},1,1,"When Blade Splicer enters the battlefield, create a 3/3 colorless Golem artifact creature token.
Golem creatures you control have first strike.",Creature,Human Artificer,SSFAEKPSSSSRHBBCMRVGGHPC, blue white, blue white,,midrange,,TRUE
279,1,Council's Judgment,MB,White,3,{1}{W}{W},NA,NA,"Will of the council — Starting with you, each player votes for a nonland permanent you don't control. Exile each permanent with the most votes or tied for most votes.",Sorcery,NA,SSFAEKPSSSSRHBBCMRVGGHPC, blue white, blue white,,midrange,,TRUE
279,1,Monastery Mentor,MB,White,3,{2}{W},2,2,"Prowess (Whenever you cast a noncreature spell, this creature gets +1/+1 until end of turn.)
Whenever you cast a noncreature spell, create a 1/1 white Monk creature token with prowess.",Creature,Human Monk,SSFAEKPSSSSRHBBCMRVGGHPC, blue white, blue white,,midrange,,TRUE
279,1,Recruiter of the Guard,MB,White,3,{2}{W},1,1,"When Recruiter of the Guard enters the battlefield, you may search your library for a creature card with toughness 2 or less, reveal it, put it into your hand, then shuffle your library.",Creature,Human Soldier,SSFAEKPSSSSRHBBCMRVGGHPC, blue white, blue white,,midrange,,TRUE
279,1,Vendilion Clique,MB,Blue,3,{1}{U}{U},3,1,"Flash
Flying
When Vendilion Clique enters the battlefield, look at target player's hand. You may choose a nonland card from it. If you do, that player reveals the chosen card, puts it on the bottom of their library, then draws a card.",Creature,Faerie Wizard,SSFAEKPSSSSRHBBCMRVGGHPC, blue white, blue white,,midrange,,TRUE
279,1,"Gideon, Ally of Zendikar",MB,White,4,{2}{W}{W},NA,NA,"+1: Until end of turn, Gideon, Ally of Zendikar becomes a 5/5 Human Soldier Ally creature with indestructible that's still a planeswalker. Prevent all damage that would be dealt to him this turn.
0: Create a 2/2 white Knight Ally creature token.
−4: You get an emblem with ""Creatures you control get +1/+1.""",Planeswalker,Gideon,SSFAEKPSSSSRHBBCMRVGGHPC, blue white, blue white,,midrange,,TRUE
279,1,Glen Elendra Archmage,MB,Blue,4,{3}{U},2,2,"Flying
{U}, Sacrifice Glen Elendra Archmage: Counter target noncreature spell.
Persist (When this creature dies, if it had no -1/-1 counters on it, return it to the battlefield under its owner's control with a -1/-1 counter on it.)",Creature,Faerie Wizard,SSFAEKPSSSSRHBBCMRVGGHPC, blue white, blue white,,midrange,,TRUE
279,1,Hero of Bladehold,MB,White,4,{2}{W}{W},3,4,"Battle cry (Whenever this creature attacks, each other attacking creature gets +1/+0 until end of turn.)
Whenever Hero of Bladehold attacks, create two 1/1 white Soldier creature tokens that are tapped and attacking.",Creature,Human Knight,SSFAEKPSSSSRHBBCMRVGGHPC, blue white, blue white,,midrange,,TRUE
279,1,Parallax Wave,MB,White,4,{2}{W}{W},NA,NA,"Fading 5 (This enchantment enters the battlefield with five fade counters on it. At the beginning of your upkeep, remove a fade counter from it. If you can't, sacrifice it.)
Remove a fade counter from Parallax Wave: Exile target creature.
When Parallax Wave leaves the battlefield, each player returns to the battlefield all cards they own exiled with Parallax Wave.",Enchantment,NA,SSFAEKPSSSSRHBBCMRVGGHPC, blue white, blue white,,midrange,,TRUE
279,1,Consecrated Sphinx,MB,Blue,6,{4}{U}{U},4,6,"Flying
Whenever an opponent draws a card, you may draw two cards.",Creature,Sphinx,SSFAEKPSSSSRHBBCMRVGGHPC, blue white, blue white,,midrange,,TRUE
280,1,Sun Titan,MB,White,6,{4}{W}{W},6,6,"Vigilance
Whenever Sun Titan enters the battlefield or attacks, you may return target permanent card with converted mana cost 3 or less from your graveyard to the battlefield.",Creature,Giant,SCVTSLBBUMFSTMSEPMSSTVRPCMHREMSTHTSDGBABMKDAHIP, blue white, blue white,,midrange,,TRUE
280,1,Consecrated Sphinx,MB,Blue,6,{4}{U}{U},4,6,"Flying
Whenever an opponent draws a card, you may draw two cards.",Creature,Sphinx,SCVTSLBBUMFSTMSEPMSSTVRPCMHREMSTHTSDGBABMKDAHIP, blue white, blue white,,midrange,,TRUE
280,1,Vedalken Shackles,MB,Colorless,3,{3},NA,NA,"You may choose not to untap Vedalken Shackles during your untap step.
{2}, {T}: Gain control of target creature with power less than or equal to the number of Islands you control for as long as Vedalken Shackles remains tapped.",Artifact,NA,SCVTSLBBUMFSTMSEPMSSTVRPCMHREMSTHTSDGBABMKDAHIP, blue white, blue white,,midrange,,TRUE
280,1,Trinket Mage,MB,Blue,3,{2}{U},2,2,"When Trinket Mage enters the battlefield, you may search your library for an artifact card with converted mana cost 1 or less, reveal that card, and put it into your hand. If you do, shuffle your library.",Creature,Human Wizard,SCVTSLBBUMFSTMSEPMSSTVRPCMHREMSTHTSDGBABMKDAHIP, blue white, blue white,,midrange,,TRUE
280,1,Sower of Temptation,MB,Blue,4,{2}{U}{U},2,2,"Flying
When Sower of Temptation enters the battlefield, gain control of target creature for as long as Sower of Temptation remains on the battlefield.",Creature,Faerie Wizard,SCVTSLBBUMFSTMSEPMSSTVRPCMHREMSTHTSDGBABMKDAHIP, blue white, blue white,,midrange,,TRUE
280,1,Land Tax,MB,White,1,{W},NA,NA,"At the beginning of your upkeep, if an opponent controls more lands than you, you may search your library for up to three basic land cards, reveal them, put them into your hand, then shuffle your library.",Enchantment,NA,SCVTSLBBUMFSTMSEPMSSTVRPCMHREMSTHTSDGBABMKDAHIP, blue white, blue white,,midrange,,TRUE
280,1,Baneslayer Angel,MB,White,5,{3}{W}{W},5,5,"Flying, first strike, lifelink, protection from Demons and from Dragons",Creature,Angel,SCVTSLBBUMFSTMSEPMSSTVRPCMHREMSTHTSDGBABMKDAHIP, blue white, blue white,,midrange,,TRUE
280,1,Blade Splicer,MB,White,3,{2}{W},1,1,"When Blade Splicer enters the battlefield, create a 3/3 colorless Golem artifact creature token.
Golem creatures you control have first strike.",Creature,Human Artificer,SCVTSLBBUMFSTMSEPMSSTVRPCMHREMSTHTSDGBABMKDAHIP, blue white, blue white,,midrange,,TRUE
280,1,Umezawa's Jitte,MB,Colorless,2,{2},NA,NA,"Whenever equipped creature deals combat damage, put two charge counters on Umezawa's Jitte.
Remove a charge counter from Umezawa's Jitte: Choose one —
• Equipped creature gets +2/+2 until end of turn.
• Target creature gets -1/-1 until end of turn.
• You gain 2 life.
Equip {2}",Artifact,Equipment,SCVTSLBBUMFSTMSEPMSSTVRPCMHREMSTHTSDGBABMKDAHIP, blue white, blue white,,midrange,,TRUE
280,1,Mox Diamond,MB,Colorless,0,{0},NA,NA,"If Mox Diamond would enter the battlefield, you may discard a land card instead. If you do, put Mox Diamond onto the battlefield. If you don't, put it into its owner's graveyard.
{T}: Add one mana of any color.",Artifact,NA,SCVTSLBBUMFSTMSEPMSSTVRPCMHREMSTHTSDGBABMKDAHIP, blue white, blue white,,midrange,,TRUE
280,1,Force Spike,MB,Blue,1,{U},NA,NA,Counter target spell unless its controller pays {1}.,Instant,NA,SCVTSLBBUMFSTMSEPMSSTVRPCMHREMSTHTSDGBABMKDAHIP, blue white, blue white,,midrange,,TRUE
280,1,Selfless Spirit,MB,White,2,{1}{W},2,1,"Flying
Sacrifice Selfless Spirit: Creatures you control gain indestructible until end of turn.",Creature,Spirit Cleric,SCVTSLBBUMFSTMSEPMSSTVRPCMHREMSTHTSDGBABMKDAHIP, blue white, blue white,,midrange,,TRUE
280,1,Tundra,MB,Colorless,0,NA,NA,NA,({T}: Add {W} or {U}.),Land,Plains Island,SCVTSLBBUMFSTMSEPMSSTVRPCMHREMSTHTSDGBABMKDAHIP, blue white, blue white,,midrange,,TRUE
280,1,Mana Crypt,MB,Colorless,0,{0},NA,NA,"At the beginning of your upkeep, flip a coin. If you lose the flip, Mana Crypt deals 3 damage to you.
{T}: Add {C}{C}.",Artifact,NA,SCVTSLBBUMFSTMSEPMSSTVRPCMHREMSTHTSDGBABMKDAHIP, blue white, blue white,,midrange,,TRUE
280,1,Stoneforge Mystic,MB,White,2,{1}{W},1,2,"When Stoneforge Mystic enters the battlefield, you may search your library for an Equipment card, reveal it, put it into your hand, then shuffle your library.
{1}{W}, {T}: You may put an Equipment card from your hand onto the battlefield.",Creature,Kor Artificer,SCVTSLBBUMFSTMSEPMSSTVRPCMHREMSTHTSDGBABMKDAHIP, blue white, blue white,,midrange,,TRUE
280,1,"Elspeth, Knight-Errant",MB,White,4,{2}{W}{W},NA,NA,"+1: Create a 1/1 white Soldier creature token.
+1: Target creature gets +3/+3 and gains flying until end of turn.
−8: You get an emblem with ""Artifacts, creatures, enchantments, and lands you control have indestructible.""",Planeswalker,Elspeth,SCVTSLBBUMFSTMSEPMSSTVRPCMHREMSTHTSDGBABMKDAHIP, blue white, blue white,,midrange,,TRUE
280,1,Porcelain Legionnaire,MB,Colorless,3,{2}{W/P},3,1,"({W/P} can be paid with either {W} or 2 life.)
First strike",Artifact Creature,Soldier,SCVTSLBBUMFSTMSEPMSSTVRPCMHREMSTHTSDGBABMKDAHIP, blue white, blue white,,midrange,,TRUE
280,1,Mulldrifter,MB,Blue,5,{4}{U},2,2,"Flying
When Mulldrifter enters the battlefield, draw two cards.
Evoke {2}{U} (You may cast this spell for its evoke cost. If you do, it's sacrificed when it enters the battlefield.)",Creature,Elemental,SCVTSLBBUMFSTMSEPMSSTVRPCMHREMSTHTSDGBABMKDAHIP, blue white, blue white,,midrange,,TRUE
280,1,Spectral Procession,MB,Colorless,6,{2/W}{2/W}{2/W},NA,NA,Create three 1/1 white Spirit creature tokens with flying.,Sorcery,NA,SCVTSLBBUMFSTMSEPMSSTVRPCMHREMSTHTSDGBABMKDAHIP, blue white, blue white,,midrange,,TRUE
280,1,Swords to Plowshares,MB,White,1,{W},NA,NA,Exile target creature. Its controller gains life equal to its power.,Instant,NA,SCVTSLBBUMFSTMSEPMSSTVRPCMHREMSTHTSDGBABMKDAHIP, blue white, blue white,,midrange,,TRUE
280,1,True-Name Nemesis,MB,Blue,3,{1}{U}{U},3,1,"As True-Name Nemesis enters the battlefield, choose a player.
True-Name Nemesis has protection from the chosen player. (This creature can't be blocked, targeted, dealt damage, or enchanted by anything controlled by that player.)",Creature,Merfolk Rogue,SCVTSLBBUMFSTMSEPMSSTVRPCMHREMSTHTSDGBABMKDAHIP, blue white, blue white,,midrange,,TRUE
280,1,Vendilion Clique,MB,Blue,3,{1}{U}{U},3,1,"Flash
Flying
When Vendilion Clique enters the battlefield, look at target player's hand. You may choose a nonland card from it. If you do, that player reveals the chosen card, puts it on the bottom of their library, then draws a card.",Creature,Faerie Wizard,SCVTSLBBUMFSTMSEPMSSTVRPCMHREMSTHTSDGBABMKDAHIP, blue white, blue white,,midrange,,TRUE
280,1,Recruiter of the Guard,MB,White,3,{2}{W},1,1,"When Recruiter of the Guard enters the battlefield, you may search your library for a creature card with toughness 2 or less, reveal it, put it into your hand, then shuffle your library.",Creature,Human Soldier,SCVTSLBBUMFSTMSEPMSSTVRPCMHREMSTHTSDGBABMKDAHIP, blue white, blue white,,midrange,,TRUE
280,1,Phyrexian Metamorph,MB,Colorless,4,{3}{U/P},0,0,"({U/P} can be paid with either {U} or 2 life.)
You may have Phyrexian Metamorph enter the battlefield as a copy of any artifact or creature on the battlefield, except it's an artifact in addition to its other types.",Artifact Creature,Shapeshifter,SCVTSLBBUMFSTMSEPMSSTVRPCMHREMSTHTSDGBABMKDAHIP, blue white, blue white,,midrange,,TRUE
280,1,Council's Judgment,MB,White,3,{1}{W}{W},NA,NA,"Will of the council — Starting with you, each player votes for a nonland permanent you don't control. Exile each permanent with the most votes or tied for most votes.",Sorcery,NA,SCVTSLBBUMFSTMSEPMSSTVRPCMHREMSTHTSDGBABMKDAHIP, blue white, blue white,,midrange,,TRUE
280,1,Mox Sapphire,MB,Colorless,0,{0},NA,NA,{T}: Add {U}.,Artifact,NA,SCVTSLBBUMFSTMSEPMSSTVRPCMHREMSTHTSDGBABMKDAHIP, blue white, blue white,,midrange,,TRUE
280,1,History of Benalia,SB,White,3,{1}{W}{W},NA,NA,"(As this Saga enters and after your draw step, add a lore counter. Sacrifice after III.)
I, II — Create a 2/2 white Knight creature token with vigilance.
III — Knights you control get +2/+1 until end of turn.",Enchantment,Saga,SCVTSLBBUMFSTMSEPMSSTVRPCMHREMSTHTSDGBABMKDAHIP, blue white, blue white,,midrange,,TRUE
280,1,Ravages of War,SB,White,4,{3}{W},NA,NA,Destroy all lands.,Sorcery,NA,SCVTSLBBUMFSTMSEPMSSTVRPCMHREMSTHTSDGBABMKDAHIP, blue white, blue white,,midrange,,TRUE
280,1,"Edric, Spymaster of Trest",SB,Blue Green,3,{1}{G}{U},2,2,"Whenever a creature deals combat damage to one of your opponents, its controller may draw a card.",Creature,Elf Rogue,SCVTSLBBUMFSTMSEPMSSTVRPCMHREMSTHTSDGBABMKDAHIP, blue white, blue white,,midrange,,TRUE
280,1,Mystic Snake,SB,Blue Green,4,{1}{G}{U}{U},2,2,"Flash
When Mystic Snake enters the battlefield, counter target spell.",Creature,Snake,SCVTSLBBUMFSTMSEPMSSTVRPCMHREMSTHTSDGBABMKDAHIP, blue white, blue white,,midrange,,TRUE
280,1,Searing Spear,SB,Red,2,{1}{R},NA,NA,Searing Spear deals 3 damage to any target.,Instant,NA,SCVTSLBBUMFSTMSEPMSSTVRPCMHREMSTHTSDGBABMKDAHIP, blue white, blue white,,midrange,,TRUE
280,1,Tangle Wire,SB,Colorless,3,{3},NA,NA,"Fading 4 (This artifact enters the battlefield with four fade counters on it. At the beginning of your upkeep, remove a fade counter from it. If you can't, sacrifice it.)
At the beginning of each player's upkeep, that player taps an untapped artifact, creature, or land they control for each fade counter on Tangle Wire.",Artifact,NA,SCVTSLBBUMFSTMSEPMSSTVRPCMHREMSTHTSDGBABMKDAHIP, blue white, blue white,,midrange,,TRUE
280,1,Hymn to Tourach,SB,Black,2,{B}{B},NA,NA,Target player discards two cards at random.,Sorcery,NA,SCVTSLBBUMFSTMSEPMSSTVRPCMHREMSTHTSDGBABMKDAHIP, blue white, blue white,,midrange,,TRUE
280,1,Tarmogoyf,SB,Green,2,{1}{G},*,1+*,Tarmogoyf's power is equal to the number of card types among cards in all graveyards and its toughness is equal to that number plus 1.,Creature,Lhurgoyf,SCVTSLBBUMFSTMSEPMSSTVRPCMHREMSTHTSDGBABMKDAHIP, blue white, blue white,,midrange,,TRUE
280,1,Scrubland,SB,Colorless,0,NA,NA,NA,({T}: Add {W} or {B}.),Land,Plains Swamp,SCVTSLBBUMFSTMSEPMSSTVRPCMHREMSTHTSDGBABMKDAHIP, blue white, blue white,,midrange,,TRUE
280,1,Dualcaster Mage,SB,Red,3,{1}{R}{R},2,2,"Flash
When Dualcaster Mage enters the battlefield, copy target instant or sorcery spell. You may choose new targets for the copy.",Creature,Human Wizard,SCVTSLBBUMFSTMSEPMSSTVRPCMHREMSTHTSDGBABMKDAHIP, blue white, blue white,,midrange,,TRUE
280,1,"Garruk, Primal Hunter",SB,Green,5,{2}{G}{G}{G},NA,NA,"+1: Create a 3/3 green Beast creature token.
−3: Draw cards equal to the greatest power among creatures you control.
−6: Create a 6/6 green Wurm creature token for each land you control.",Planeswalker,Garruk,SCVTSLBBUMFSTMSEPMSSTVRPCMHREMSTHTSDGBABMKDAHIP, blue white, blue white,,midrange,,TRUE
280,1,Bloodstained Mire,SB,Colorless,0,NA,NA,NA,"{T}, Pay 1 life, Sacrifice Bloodstained Mire: Search your library for a Swamp or Mountain card, put it onto the battlefield, then shuffle your library.",Land,NA,SCVTSLBBUMFSTMSEPMSSTVRPCMHREMSTHTSDGBABMKDAHIP, blue white, blue white,,midrange,,TRUE
280,1,Avacyn's Pilgrim,SB,Green,1,{G},1,1,{T}: Add {W}.,Creature,Human Monk,SCVTSLBBUMFSTMSEPMSSTVRPCMHREMSTHTSDGBABMKDAHIP, blue white, blue white,,midrange,,TRUE
280,1,Blood Crypt,SB,Colorless,0,NA,NA,NA,"({T}: Add {B} or {R}.)
As Blood Crypt enters the battlefield, you may pay 2 life. If you don't, Blood Crypt enters the battlefield tapped.",Land,Swamp Mountain,SCVTSLBBUMFSTMSEPMSSTVRPCMHREMSTHTSDGBABMKDAHIP, blue white, blue white,,midrange,,TRUE
280,1,Mutavault,SB,Colorless,0,NA,NA,NA,"{T}: Add {C}.
{1}: Mutavault becomes a 2/2 creature with all creature types until end of turn. It's still a land.",Land,NA,SCVTSLBBUMFSTMSEPMSSTVRPCMHREMSTHTSDGBABMKDAHIP, blue white, blue white,,midrange,,TRUE
280,1,"Kytheon, Hero of Akros",SB,White,1,{W},2,1,"At end of combat, if Kytheon, Hero of Akros and at least two other creatures attacked this combat, exile Kytheon, then return him to the battlefield transformed under his owner's control.
{2}{W}: Kytheon gains indestructible until end of turn.",Creature,Human Soldier,SCVTSLBBUMFSTMSEPMSSTVRPCMHREMSTHTSDGBABMKDAHIP, blue white, blue white,,midrange,,TRUE
280,1,Deranged Hermit,SB,Green,5,{3}{G}{G},1,1,"Echo {3}{G}{G} (At the beginning of your upkeep, if this came under your control since the beginning of your last upkeep, sacrifice it unless you pay its echo cost.)
When Deranged Hermit enters the battlefield, create four 1/1 green Squirrel creature tokens.
Squirrel creatures get +1/+1.",Creature,Elf,SCVTSLBBUMFSTMSEPMSSTVRPCMHREMSTHTSDGBABMKDAHIP, blue white, blue white,,midrange,,TRUE
