deckID,deckName,colors,baseColors,splashes,powered,sphere,archetype
238,Izzet (UR) Tinker Wildfire Artifact Ramp 5.26.18.txt, red blue, red blue,,FALSE, ramp ,
238,Izzet (UR) Tinker Wildfire Artifact Ramp 5.26.18.txt, red blue, red blue,,FALSE, ramp ,
238,Izzet (UR) Tinker Wildfire Artifact Ramp 5.26.18.txt, red blue, red blue,,FALSE, ramp ,
238,Izzet (UR) Tinker Wildfire Artifact Ramp 5.26.18.txt, red blue, red blue,,FALSE, ramp ,
238,Izzet (UR) Tinker Wildfire Artifact Ramp 5.26.18.txt, red blue, red blue,,FALSE, ramp ,
238,Izzet (UR) Tinker Wildfire Artifact Ramp 5.26.18.txt, red blue, red blue,,FALSE, ramp ,
238,Izzet (UR) Tinker Wildfire Artifact Ramp 5.26.18.txt, red blue, red blue,,FALSE, ramp ,
238,Izzet (UR) Tinker Wildfire Artifact Ramp 5.26.18.txt, red blue, red blue,,FALSE, ramp ,
238,Izzet (UR) Tinker Wildfire Artifact Ramp 5.26.18.txt, red blue, red blue,,FALSE, ramp ,
238,Izzet (UR) Tinker Wildfire Artifact Ramp 5.26.18.txt, red blue, red blue,,FALSE, ramp ,
238,Izzet (UR) Tinker Wildfire Artifact Ramp 5.26.18.txt, red blue, red blue,,FALSE, ramp ,
238,Izzet (UR) Tinker Wildfire Artifact Ramp 5.26.18.txt, red blue, red blue,,FALSE, ramp ,
238,Izzet (UR) Tinker Wildfire Artifact Ramp 5.26.18.txt, red blue, red blue,,FALSE, ramp ,
238,Izzet (UR) Tinker Wildfire Artifact Ramp 5.26.18.txt, red blue, red blue,,FALSE, ramp ,
238,Izzet (UR) Tinker Wildfire Artifact Ramp 5.26.18.txt, red blue, red blue,,FALSE, ramp ,
239,Izzet (UR) Twin Combo Midrange 8.31.18.dck, red blue, red blue,,FALSE, combo  midrange ,
239,Izzet (UR) Twin Combo Midrange 8.31.18.dck, red blue, red blue,,FALSE, combo  midrange ,
239,Izzet (UR) Twin Combo Midrange 8.31.18.dck, red blue, red blue,,FALSE, combo  midrange ,
239,Izzet (UR) Twin Combo Midrange 8.31.18.dck, red blue, red blue,,FALSE, combo  midrange ,
239,Izzet (UR) Twin Combo Midrange 8.31.18.dck, red blue, red blue,,FALSE, combo  midrange ,
239,Izzet (UR) Twin Combo Midrange 8.31.18.dck, red blue, red blue,,FALSE, combo  midrange ,
239,Izzet (UR) Twin Combo Midrange 8.31.18.dck, red blue, red blue,,FALSE, combo  midrange ,
239,Izzet (UR) Twin Combo Midrange 8.31.18.dck, red blue, red blue,,FALSE, combo  midrange ,
239,Izzet (UR) Twin Combo Midrange 8.31.18.dck, red blue, red blue,,FALSE, combo  midrange ,
239,Izzet (UR) Twin Combo Midrange 8.31.18.dck, red blue, red blue,,FALSE, combo  midrange ,
239,Izzet (UR) Twin Combo Midrange 8.31.18.dck, red blue, red blue,,FALSE, combo  midrange ,
239,Izzet (UR) Twin Combo Midrange 8.31.18.dck, red blue, red blue,,FALSE, combo  midrange ,
239,Izzet (UR) Twin Combo Midrange 8.31.18.dck, red blue, red blue,,FALSE, combo  midrange ,
239,Izzet (UR) Twin Combo Midrange 8.31.18.dck, red blue, red blue,,FALSE, combo  midrange ,
239,Izzet (UR) Twin Combo Midrange 8.31.18.dck, red blue, red blue,,FALSE, combo  midrange ,
239,Izzet (UR) Twin Combo Midrange 8.31.18.dck, red blue, red blue,,FALSE, combo  midrange ,
239,Izzet (UR) Twin Combo Midrange 8.31.18.dck, red blue, red blue,,FALSE, combo  midrange ,
239,Izzet (UR) Twin Combo Midrange 8.31.18.dck, red blue, red blue,,FALSE, combo  midrange ,
239,Izzet (UR) Twin Combo Midrange 8.31.18.dck, red blue, red blue,,FALSE, combo  midrange ,
239,Izzet (UR) Twin Combo Midrange 8.31.18.dck, red blue, red blue,,FALSE, combo  midrange ,
239,Izzet (UR) Twin Combo Midrange 8.31.18.dck, red blue, red blue,,FALSE, combo  midrange ,
239,Izzet (UR) Twin Combo Midrange 8.31.18.dck, red blue, red blue,,FALSE, combo  midrange ,
239,Izzet (UR) Twin Combo Midrange 8.31.18.dck, red blue, red blue,,FALSE, combo  midrange ,
239,Izzet (UR) Twin Combo Midrange 8.31.18.dck, red blue, red blue,,FALSE, combo  midrange ,
239,Izzet (UR) Twin Combo Midrange 8.31.18.dck, red blue, red blue,,FALSE, combo  midrange ,
239,Izzet (UR) Twin Combo Midrange 8.31.18.dck, red blue, red blue,,FALSE, combo  midrange ,
239,Izzet (UR) Twin Combo Midrange 8.31.18.dck, red blue, red blue,,FALSE, combo  midrange ,
239,Izzet (UR) Twin Combo Midrange 8.31.18.dck, red blue, red blue,,FALSE, combo  midrange ,
239,Izzet (UR) Twin Combo Midrange 8.31.18.dck, red blue, red blue,,FALSE, combo  midrange ,
239,Izzet (UR) Twin Combo Midrange 8.31.18.dck, red blue, red blue,,FALSE, combo  midrange ,
239,Izzet (UR) Twin Combo Midrange 8.31.18.dck, red blue, red blue,,FALSE, combo  midrange ,
239,Izzet (UR) Twin Combo Midrange 8.31.18.dck, red blue, red blue,,FALSE, combo  midrange ,
239,Izzet (UR) Twin Combo Midrange 8.31.18.dck, red blue, red blue,,FALSE, combo  midrange ,
239,Izzet (UR) Twin Combo Midrange 8.31.18.dck, red blue, red blue,,FALSE, combo  midrange ,
239,Izzet (UR) Twin Combo Midrange 8.31.18.dck, red blue, red blue,,FALSE, combo  midrange ,
239,Izzet (UR) Twin Combo Midrange 8.31.18.dck, red blue, red blue,,FALSE, combo  midrange ,
239,Izzet (UR) Twin Combo Midrange 8.31.18.dck, red blue, red blue,,FALSE, combo  midrange ,
239,Izzet (UR) Twin Combo Midrange 8.31.18.dck, red blue, red blue,,FALSE, combo  midrange ,
239,Izzet (UR) Twin Combo Midrange 8.31.18.dck, red blue, red blue,,FALSE, combo  midrange ,
239,Izzet (UR) Twin Combo Midrange 8.31.18.dck, red blue, red blue,,FALSE, combo  midrange ,
239,Izzet (UR) Twin Combo Midrange 8.31.18.dck, red blue, red blue,,FALSE, combo  midrange ,
239,Izzet (UR) Twin Combo Midrange 8.31.18.dck, red blue, red blue,,FALSE, combo  midrange ,
239,Izzet (UR) Twin Combo Midrange 8.31.18.dck, red blue, red blue,,FALSE, combo  midrange ,
239,Izzet (UR) Twin Combo Midrange 8.31.18.dck, red blue, red blue,,FALSE, combo  midrange ,
239,Izzet (UR) Twin Combo Midrange 8.31.18.dck, red blue, red blue,,FALSE, combo  midrange ,
240,Jeskai (URW) Aggro 12.5.17.txt, red blue white, red white, blue,TRUE, aggro ,
240,Jeskai (URW) Aggro 12.5.17.txt, red blue white, red white, blue,TRUE, aggro ,
240,Jeskai (URW) Aggro 12.5.17.txt, red blue white, red white, blue,TRUE, aggro ,
240,Jeskai (URW) Aggro 12.5.17.txt, red blue white, red white, blue,TRUE, aggro ,
240,Jeskai (URW) Aggro 12.5.17.txt, red blue white, red white, blue,TRUE, aggro ,
240,Jeskai (URW) Aggro 12.5.17.txt, red blue white, red white, blue,TRUE, aggro ,
240,Jeskai (URW) Aggro 12.5.17.txt, red blue white, red white, blue,TRUE, aggro ,
240,Jeskai (URW) Aggro 12.5.17.txt, red blue white, red white, blue,TRUE, aggro ,
240,Jeskai (URW) Aggro 12.5.17.txt, red blue white, red white, blue,TRUE, aggro ,
240,Jeskai (URW) Aggro 12.5.17.txt, red blue white, red white, blue,TRUE, aggro ,
240,Jeskai (URW) Aggro 12.5.17.txt, red blue white, red white, blue,TRUE, aggro ,
240,Jeskai (URW) Aggro 12.5.17.txt, red blue white, red white, blue,TRUE, aggro ,
240,Jeskai (URW) Aggro 12.5.17.txt, red blue white, red white, blue,TRUE, aggro ,
240,Jeskai (URW) Aggro 12.5.17.txt, red blue white, red white, blue,TRUE, aggro ,
240,Jeskai (URW) Aggro 12.5.17.txt, red blue white, red white, blue,TRUE, aggro ,
240,Jeskai (URW) Aggro 12.5.17.txt, red blue white, red white, blue,TRUE, aggro ,
240,Jeskai (URW) Aggro 12.5.17.txt, red blue white, red white, blue,TRUE, aggro ,
240,Jeskai (URW) Aggro 12.5.17.txt, red blue white, red white, blue,TRUE, aggro ,
240,Jeskai (URW) Aggro 12.5.17.txt, red blue white, red white, blue,TRUE, aggro ,
240,Jeskai (URW) Aggro 12.5.17.txt, red blue white, red white, blue,TRUE, aggro ,
240,Jeskai (URW) Aggro 12.5.17.txt, red blue white, red white, blue,TRUE, aggro ,
240,Jeskai (URW) Aggro 12.5.17.txt, red blue white, red white, blue,TRUE, aggro ,
240,Jeskai (URW) Aggro 12.5.17.txt, red blue white, red white, blue,TRUE, aggro ,
240,Jeskai (URW) Aggro 12.5.17.txt, red blue white, red white, blue,TRUE, aggro ,
240,Jeskai (URW) Aggro 12.5.17.txt, red blue white, red white, blue,TRUE, aggro ,
240,Jeskai (URW) Aggro 12.5.17.txt, red blue white, red white, blue,TRUE, aggro ,
240,Jeskai (URW) Aggro 12.5.17.txt, red blue white, red white, blue,TRUE, aggro ,
240,Jeskai (URW) Aggro 12.5.17.txt, red blue white, red white, blue,TRUE, aggro ,
240,Jeskai (URW) Aggro 12.5.17.txt, red blue white, red white, blue,TRUE, aggro ,
241,Jeskai (URW) Armageddon Aggro 11.5.18.dck, red blue white, red white, blue,FALSE, aggro ,
241,Jeskai (URW) Armageddon Aggro 11.5.18.dck, red blue white, red white, blue,FALSE, aggro ,
241,Jeskai (URW) Armageddon Aggro 11.5.18.dck, red blue white, red white, blue,FALSE, aggro ,
241,Jeskai (URW) Armageddon Aggro 11.5.18.dck, red blue white, red white, blue,FALSE, aggro ,
241,Jeskai (URW) Armageddon Aggro 11.5.18.dck, red blue white, red white, blue,FALSE, aggro ,
241,Jeskai (URW) Armageddon Aggro 11.5.18.dck, red blue white, red white, blue,FALSE, aggro ,
241,Jeskai (URW) Armageddon Aggro 11.5.18.dck, red blue white, red white, blue,FALSE, aggro ,
241,Jeskai (URW) Armageddon Aggro 11.5.18.dck, red blue white, red white, blue,FALSE, aggro ,
241,Jeskai (URW) Armageddon Aggro 11.5.18.dck, red blue white, red white, blue,FALSE, aggro ,
241,Jeskai (URW) Armageddon Aggro 11.5.18.dck, red blue white, red white, blue,FALSE, aggro ,
241,Jeskai (URW) Armageddon Aggro 11.5.18.dck, red blue white, red white, blue,FALSE, aggro ,
241,Jeskai (URW) Armageddon Aggro 11.5.18.dck, red blue white, red white, blue,FALSE, aggro ,
241,Jeskai (URW) Armageddon Aggro 11.5.18.dck, red blue white, red white, blue,FALSE, aggro ,
241,Jeskai (URW) Armageddon Aggro 11.5.18.dck, red blue white, red white, blue,FALSE, aggro ,
241,Jeskai (URW) Armageddon Aggro 11.5.18.dck, red blue white, red white, blue,FALSE, aggro ,
241,Jeskai (URW) Armageddon Aggro 11.5.18.dck, red blue white, red white, blue,FALSE, aggro ,
241,Jeskai (URW) Armageddon Aggro 11.5.18.dck, red blue white, red white, blue,FALSE, aggro ,
241,Jeskai (URW) Armageddon Aggro 11.5.18.dck, red blue white, red white, blue,FALSE, aggro ,
241,Jeskai (URW) Armageddon Aggro 11.5.18.dck, red blue white, red white, blue,FALSE, aggro ,
241,Jeskai (URW) Armageddon Aggro 11.5.18.dck, red blue white, red white, blue,FALSE, aggro ,
241,Jeskai (URW) Armageddon Aggro 11.5.18.dck, red blue white, red white, blue,FALSE, aggro ,
241,Jeskai (URW) Armageddon Aggro 11.5.18.dck, red blue white, red white, blue,FALSE, aggro ,
241,Jeskai (URW) Armageddon Aggro 11.5.18.dck, red blue white, red white, blue,FALSE, aggro ,
241,Jeskai (URW) Armageddon Aggro 11.5.18.dck, red blue white, red white, blue,FALSE, aggro ,
241,Jeskai (URW) Armageddon Aggro 11.5.18.dck, red blue white, red white, blue,FALSE, aggro ,
241,Jeskai (URW) Armageddon Aggro 11.5.18.dck, red blue white, red white, blue,FALSE, aggro ,
241,Jeskai (URW) Armageddon Aggro 11.5.18.dck, red blue white, red white, blue,FALSE, aggro ,
241,Jeskai (URW) Armageddon Aggro 11.5.18.dck, red blue white, red white, blue,FALSE, aggro ,
241,Jeskai (URW) Armageddon Aggro 11.5.18.dck, red blue white, red white, blue,FALSE, aggro ,
241,Jeskai (URW) Armageddon Aggro 11.5.18.dck, red blue white, red white, blue,FALSE, aggro ,
241,Jeskai (URW) Armageddon Aggro 11.5.18.dck, red blue white, red white, blue,FALSE, aggro ,
241,Jeskai (URW) Armageddon Aggro 11.5.18.dck, red blue white, red white, blue,FALSE, aggro ,
241,Jeskai (URW) Armageddon Aggro 11.5.18.dck, red blue white, red white, blue,FALSE, aggro ,
241,Jeskai (URW) Armageddon Aggro 11.5.18.dck, red blue white, red white, blue,FALSE, aggro ,
241,Jeskai (URW) Armageddon Aggro 11.5.18.dck, red blue white, red white, blue,FALSE, aggro ,
241,Jeskai (URW) Armageddon Aggro 11.5.18.dck, red blue white, red white, blue,FALSE, aggro ,
241,Jeskai (URW) Armageddon Aggro 11.5.18.dck, red blue white, red white, blue,FALSE, aggro ,
241,Jeskai (URW) Armageddon Aggro 11.5.18.dck, red blue white, red white, blue,FALSE, aggro ,
241,Jeskai (URW) Armageddon Aggro 11.5.18.dck, red blue white, red white, blue,FALSE, aggro ,
241,Jeskai (URW) Armageddon Aggro 11.5.18.dck, red blue white, red white, blue,FALSE, aggro ,
241,Jeskai (URW) Armageddon Aggro 11.5.18.dck, red blue white, red white, blue,FALSE, aggro ,
241,Jeskai (URW) Armageddon Aggro 11.5.18.dck, red blue white, red white, blue,FALSE, aggro ,
241,Jeskai (URW) Armageddon Aggro 11.5.18.dck, red blue white, red white, blue,FALSE, aggro ,
241,Jeskai (URW) Armageddon Aggro 11.5.18.dck, red blue white, red white, blue,FALSE, aggro ,
241,Jeskai (URW) Armageddon Aggro 11.5.18.dck, red blue white, red white, blue,FALSE, aggro ,
242,Jeskai (URW) Balance Control 4.4.18.txt, red blue white, blue white, red,FALSE, control ,
242,Jeskai (URW) Balance Control 4.4.18.txt, red blue white, blue white, red,FALSE, control ,
242,Jeskai (URW) Balance Control 4.4.18.txt, red blue white, blue white, red,FALSE, control ,
242,Jeskai (URW) Balance Control 4.4.18.txt, red blue white, blue white, red,FALSE, control ,
242,Jeskai (URW) Balance Control 4.4.18.txt, red blue white, blue white, red,FALSE, control ,
242,Jeskai (URW) Balance Control 4.4.18.txt, red blue white, blue white, red,FALSE, control ,
242,Jeskai (URW) Balance Control 4.4.18.txt, red blue white, blue white, red,FALSE, control ,
242,Jeskai (URW) Balance Control 4.4.18.txt, red blue white, blue white, red,FALSE, control ,
242,Jeskai (URW) Balance Control 4.4.18.txt, red blue white, blue white, red,FALSE, control ,
242,Jeskai (URW) Balance Control 4.4.18.txt, red blue white, blue white, red,FALSE, control ,
242,Jeskai (URW) Balance Control 4.4.18.txt, red blue white, blue white, red,FALSE, control ,
242,Jeskai (URW) Balance Control 4.4.18.txt, red blue white, blue white, red,FALSE, control ,
242,Jeskai (URW) Balance Control 4.4.18.txt, red blue white, blue white, red,FALSE, control ,
242,Jeskai (URW) Balance Control 4.4.18.txt, red blue white, blue white, red,FALSE, control ,
242,Jeskai (URW) Balance Control 4.4.18.txt, red blue white, blue white, red,FALSE, control ,
242,Jeskai (URW) Balance Control 4.4.18.txt, red blue white, blue white, red,FALSE, control ,
242,Jeskai (URW) Balance Control 4.4.18.txt, red blue white, blue white, red,FALSE, control ,
242,Jeskai (URW) Balance Control 4.4.18.txt, red blue white, blue white, red,FALSE, control ,
242,Jeskai (URW) Balance Control 4.4.18.txt, red blue white, blue white, red,FALSE, control ,
242,Jeskai (URW) Balance Control 4.4.18.txt, red blue white, blue white, red,FALSE, control ,
242,Jeskai (URW) Balance Control 4.4.18.txt, red blue white, blue white, red,FALSE, control ,
242,Jeskai (URW) Balance Control 4.4.18.txt, red blue white, blue white, red,FALSE, control ,
242,Jeskai (URW) Balance Control 4.4.18.txt, red blue white, blue white, red,FALSE, control ,
242,Jeskai (URW) Balance Control 4.4.18.txt, red blue white, blue white, red,FALSE, control ,
242,Jeskai (URW) Balance Control 4.4.18.txt, red blue white, blue white, red,FALSE, control ,
242,Jeskai (URW) Balance Control 4.4.18.txt, red blue white, blue white, red,FALSE, control ,
242,Jeskai (URW) Balance Control 4.4.18.txt, red blue white, blue white, red,FALSE, control ,
242,Jeskai (URW) Balance Control 4.4.18.txt, red blue white, blue white, red,FALSE, control ,
242,Jeskai (URW) Balance Control 4.4.18.txt, red blue white, blue white, red,FALSE, control ,
242,Jeskai (URW) Balance Control 4.4.18.txt, red blue white, blue white, red,FALSE, control ,
242,Jeskai (URW) Balance Control 4.4.18.txt, red blue white, blue white, red,FALSE, control ,
243,Jeskai (URW) Balance Control.dck, red blue white, blue white, red,FALSE, control ,
243,Jeskai (URW) Balance Control.dck, red blue white, blue white, red,FALSE, control ,
243,Jeskai (URW) Balance Control.dck, red blue white, blue white, red,FALSE, control ,
243,Jeskai (URW) Balance Control.dck, red blue white, blue white, red,FALSE, control ,
243,Jeskai (URW) Balance Control.dck, red blue white, blue white, red,FALSE, control ,
243,Jeskai (URW) Balance Control.dck, red blue white, blue white, red,FALSE, control ,
243,Jeskai (URW) Balance Control.dck, red blue white, blue white, red,FALSE, control ,
243,Jeskai (URW) Balance Control.dck, red blue white, blue white, red,FALSE, control ,
243,Jeskai (URW) Balance Control.dck, red blue white, blue white, red,FALSE, control ,
243,Jeskai (URW) Balance Control.dck, red blue white, blue white, red,FALSE, control ,
243,Jeskai (URW) Balance Control.dck, red blue white, blue white, red,FALSE, control ,
243,Jeskai (URW) Balance Control.dck, red blue white, blue white, red,FALSE, control ,
243,Jeskai (URW) Balance Control.dck, red blue white, blue white, red,FALSE, control ,
243,Jeskai (URW) Balance Control.dck, red blue white, blue white, red,FALSE, control ,
243,Jeskai (URW) Balance Control.dck, red blue white, blue white, red,FALSE, control ,
243,Jeskai (URW) Balance Control.dck, red blue white, blue white, red,FALSE, control ,
243,Jeskai (URW) Balance Control.dck, red blue white, blue white, red,FALSE, control ,
243,Jeskai (URW) Balance Control.dck, red blue white, blue white, red,FALSE, control ,
243,Jeskai (URW) Balance Control.dck, red blue white, blue white, red,FALSE, control ,
243,Jeskai (URW) Balance Control.dck, red blue white, blue white, red,FALSE, control ,
243,Jeskai (URW) Balance Control.dck, red blue white, blue white, red,FALSE, control ,
243,Jeskai (URW) Balance Control.dck, red blue white, blue white, red,FALSE, control ,
243,Jeskai (URW) Balance Control.dck, red blue white, blue white, red,FALSE, control ,
243,Jeskai (URW) Balance Control.dck, red blue white, blue white, red,FALSE, control ,
243,Jeskai (URW) Balance Control.dck, red blue white, blue white, red,FALSE, control ,
243,Jeskai (URW) Balance Control.dck, red blue white, blue white, red,FALSE, control ,
243,Jeskai (URW) Balance Control.dck, red blue white, blue white, red,FALSE, control ,
243,Jeskai (URW) Balance Control.dck, red blue white, blue white, red,FALSE, control ,
243,Jeskai (URW) Balance Control.dck, red blue white, blue white, red,FALSE, control ,
243,Jeskai (URW) Balance Control.dck, red blue white, blue white, red,FALSE, control ,
243,Jeskai (URW) Balance Control.dck, red blue white, blue white, red,FALSE, control ,
243,Jeskai (URW) Balance Control.dck, red blue white, blue white, red,FALSE, control ,
243,Jeskai (URW) Balance Control.dck, red blue white, blue white, red,FALSE, control ,
243,Jeskai (URW) Balance Control.dck, red blue white, blue white, red,FALSE, control ,
243,Jeskai (URW) Balance Control.dck, red blue white, blue white, red,FALSE, control ,
243,Jeskai (URW) Balance Control.dck, red blue white, blue white, red,FALSE, control ,
243,Jeskai (URW) Balance Control.dck, red blue white, blue white, red,FALSE, control ,
243,Jeskai (URW) Balance Control.dck, red blue white, blue white, red,FALSE, control ,
243,Jeskai (URW) Balance Control.dck, red blue white, blue white, red,FALSE, control ,
243,Jeskai (URW) Balance Control.dck, red blue white, blue white, red,FALSE, control ,
243,Jeskai (URW) Balance Control.dck, red blue white, blue white, red,FALSE, control ,
243,Jeskai (URW) Balance Control.dck, red blue white, blue white, red,FALSE, control ,
243,Jeskai (URW) Balance Control.dck, red blue white, blue white, red,FALSE, control ,
243,Jeskai (URW) Balance Control.dck, red blue white, blue white, red,FALSE, control ,
243,Jeskai (URW) Balance Control.dck, red blue white, blue white, red,FALSE, control ,
244,Jeskai (URW) Control.dck, blue white, blue white,,FALSE, control ,
244,Jeskai (URW) Control.dck, blue white, blue white,,FALSE, control ,
244,Jeskai (URW) Control.dck, blue white, blue white,,FALSE, control ,
244,Jeskai (URW) Control.dck, blue white, blue white,,FALSE, control ,
244,Jeskai (URW) Control.dck, blue white, blue white,,FALSE, control ,
244,Jeskai (URW) Control.dck, blue white, blue white,,FALSE, control ,
244,Jeskai (URW) Control.dck, blue white, blue white,,FALSE, control ,
244,Jeskai (URW) Control.dck, blue white, blue white,,FALSE, control ,
244,Jeskai (URW) Control.dck, blue white, blue white,,FALSE, control ,
244,Jeskai (URW) Control.dck, blue white, blue white,,FALSE, control ,
244,Jeskai (URW) Control.dck, blue white, blue white,,FALSE, control ,
244,Jeskai (URW) Control.dck, blue white, blue white,,FALSE, control ,
244,Jeskai (URW) Control.dck, blue white, blue white,,FALSE, control ,
244,Jeskai (URW) Control.dck, blue white, blue white,,FALSE, control ,
244,Jeskai (URW) Control.dck, blue white, blue white,,FALSE, control ,
244,Jeskai (URW) Control.dck, blue white, blue white,,FALSE, control ,
244,Jeskai (URW) Control.dck, blue white, blue white,,FALSE, control ,
244,Jeskai (URW) Control.dck, blue white, blue white,,FALSE, control ,
244,Jeskai (URW) Control.dck, blue white, blue white,,FALSE, control ,
244,Jeskai (URW) Control.dck, blue white, blue white,,FALSE, control ,
244,Jeskai (URW) Control.dck, blue white, blue white,,FALSE, control ,
244,Jeskai (URW) Control.dck, blue white, blue white,,FALSE, control ,
244,Jeskai (URW) Control.dck, blue white, blue white,,FALSE, control ,
244,Jeskai (URW) Control.dck, blue white, blue white,,FALSE, control ,
244,Jeskai (URW) Control.dck, blue white, blue white,,FALSE, control ,
244,Jeskai (URW) Control.dck, blue white, blue white,,FALSE, control ,
244,Jeskai (URW) Control.dck, blue white, blue white,,FALSE, control ,
244,Jeskai (URW) Control.dck, blue white, blue white,,FALSE, control ,
244,Jeskai (URW) Control.dck, blue white, blue white,,FALSE, control ,
244,Jeskai (URW) Control.dck, blue white, blue white,,FALSE, control ,
244,Jeskai (URW) Control.dck, blue white, blue white,,FALSE, control ,
244,Jeskai (URW) Control.dck, blue white, blue white,,FALSE, control ,
244,Jeskai (URW) Control.dck, blue white, blue white,,FALSE, control ,
244,Jeskai (URW) Control.dck, blue white, blue white,,FALSE, control ,
244,Jeskai (URW) Control.dck, blue white, blue white,,FALSE, control ,
244,Jeskai (URW) Control.dck, blue white, blue white,,FALSE, control ,
244,Jeskai (URW) Control.dck, blue white, blue white,,FALSE, control ,
244,Jeskai (URW) Control.dck, blue white, blue white,,FALSE, control ,
244,Jeskai (URW) Control.dck, blue white, blue white,,FALSE, control ,
244,Jeskai (URW) Control.dck, blue white, blue white,,FALSE, control ,
244,Jeskai (URW) Control.dck, blue white, blue white,,FALSE, control ,
244,Jeskai (URW) Control.dck, blue white, blue white,,FALSE, control ,
244,Jeskai (URW) Control.dck, blue white, blue white,,FALSE, control ,
244,Jeskai (URW) Control.dck, blue white, blue white,,FALSE, control ,
244,Jeskai (URW) Control.dck, blue white, blue white,,FALSE, control ,
245,Jeskai (URW) Control.txt, red blue white, blue white, red,FALSE, control ,
245,Jeskai (URW) Control.txt, red blue white, blue white, red,FALSE, control ,
245,Jeskai (URW) Control.txt, red blue white, blue white, red,FALSE, control ,
245,Jeskai (URW) Control.txt, red blue white, blue white, red,FALSE, control ,
245,Jeskai (URW) Control.txt, red blue white, blue white, red,FALSE, control ,
245,Jeskai (URW) Control.txt, red blue white, blue white, red,FALSE, control ,
245,Jeskai (URW) Control.txt, red blue white, blue white, red,FALSE, control ,
245,Jeskai (URW) Control.txt, red blue white, blue white, red,FALSE, control ,
245,Jeskai (URW) Control.txt, red blue white, blue white, red,FALSE, control ,
245,Jeskai (URW) Control.txt, red blue white, blue white, red,FALSE, control ,
245,Jeskai (URW) Control.txt, red blue white, blue white, red,FALSE, control ,
245,Jeskai (URW) Control.txt, red blue white, blue white, red,FALSE, control ,
245,Jeskai (URW) Control.txt, red blue white, blue white, red,FALSE, control ,
245,Jeskai (URW) Control.txt, red blue white, blue white, red,FALSE, control ,
245,Jeskai (URW) Control.txt, red blue white, blue white, red,FALSE, control ,
245,Jeskai (URW) Control.txt, red blue white, blue white, red,FALSE, control ,
245,Jeskai (URW) Control.txt, red blue white, blue white, red,FALSE, control ,
245,Jeskai (URW) Control.txt, red blue white, blue white, red,FALSE, control ,
245,Jeskai (URW) Control.txt, red blue white, blue white, red,FALSE, control ,
245,Jeskai (URW) Control.txt, red blue white, blue white, red,FALSE, control ,
245,Jeskai (URW) Control.txt, red blue white, blue white, red,FALSE, control ,
245,Jeskai (URW) Control.txt, red blue white, blue white, red,FALSE, control ,
245,Jeskai (URW) Control.txt, red blue white, blue white, red,FALSE, control ,
245,Jeskai (URW) Control.txt, red blue white, blue white, red,FALSE, control ,
245,Jeskai (URW) Control.txt, red blue white, blue white, red,FALSE, control ,
245,Jeskai (URW) Control.txt, red blue white, blue white, red,FALSE, control ,
245,Jeskai (URW) Control.txt, red blue white, blue white, red,FALSE, control ,
246,Jeskai (URW) Kiki-Twin Combo, red blue white, red blue, white,TRUE, combo ,
246,Jeskai (URW) Kiki-Twin Combo, red blue white, red blue, white,TRUE, combo ,
246,Jeskai (URW) Kiki-Twin Combo, red blue white, red blue, white,TRUE, combo ,
246,Jeskai (URW) Kiki-Twin Combo, red blue white, red blue, white,TRUE, combo ,
246,Jeskai (URW) Kiki-Twin Combo, red blue white, red blue, white,TRUE, combo ,
246,Jeskai (URW) Kiki-Twin Combo, red blue white, red blue, white,TRUE, combo ,
246,Jeskai (URW) Kiki-Twin Combo, red blue white, red blue, white,TRUE, combo ,
246,Jeskai (URW) Kiki-Twin Combo, red blue white, red blue, white,TRUE, combo ,
246,Jeskai (URW) Kiki-Twin Combo, red blue white, red blue, white,TRUE, combo ,
246,Jeskai (URW) Kiki-Twin Combo, red blue white, red blue, white,TRUE, combo ,
246,Jeskai (URW) Kiki-Twin Combo, red blue white, red blue, white,TRUE, combo ,
246,Jeskai (URW) Kiki-Twin Combo, red blue white, red blue, white,TRUE, combo ,
246,Jeskai (URW) Kiki-Twin Combo, red blue white, red blue, white,TRUE, combo ,
246,Jeskai (URW) Kiki-Twin Combo, red blue white, red blue, white,TRUE, combo ,
246,Jeskai (URW) Kiki-Twin Combo, red blue white, red blue, white,TRUE, combo ,
246,Jeskai (URW) Kiki-Twin Combo, red blue white, red blue, white,TRUE, combo ,
246,Jeskai (URW) Kiki-Twin Combo, red blue white, red blue, white,TRUE, combo ,
246,Jeskai (URW) Kiki-Twin Combo, red blue white, red blue, white,TRUE, combo ,
246,Jeskai (URW) Kiki-Twin Combo, red blue white, red blue, white,TRUE, combo ,
246,Jeskai (URW) Kiki-Twin Combo, red blue white, red blue, white,TRUE, combo ,
246,Jeskai (URW) Kiki-Twin Combo, red blue white, red blue, white,TRUE, combo ,
246,Jeskai (URW) Kiki-Twin Combo, red blue white, red blue, white,TRUE, combo ,
246,Jeskai (URW) Kiki-Twin Combo, red blue white, red blue, white,TRUE, combo ,
246,Jeskai (URW) Kiki-Twin Combo, red blue white, red blue, white,TRUE, combo ,
246,Jeskai (URW) Kiki-Twin Combo, red blue white, red blue, white,TRUE, combo ,
246,Jeskai (URW) Kiki-Twin Combo, red blue white, red blue, white,TRUE, combo ,
246,Jeskai (URW) Kiki-Twin Combo, red blue white, red blue, white,TRUE, combo ,
