deckID, location, number, name, deckName, date
428,MB,1,"Wooded Foothills", Gruul (RG) Goodstuff Midrange [WOTC Vintage].txt, 4.25.20
428,MB,1,"Walking Ballista", Gruul (RG) Goodstuff Midrange [WOTC Vintage].txt, 4.25.20
428,MB,5,"Forest", Gruul (RG) Goodstuff Midrange [WOTC Vintage].txt, 4.25.20
428,MB,4,"Mountain", Gruul (RG) Goodstuff Midrange [WOTC Vintage].txt, 4.25.20
428,SB,1,"Magus of the Moon", Gruul (RG) Goodstuff Midrange [WOTC Vintage].txt, 4.25.20
428,SB,1,"Pyretic Ritual", Gruul (RG) Goodstuff Midrange [WOTC Vintage].txt, 4.25.20
428,SB,1,"Lyra Dawnbringer", Gruul (RG) Goodstuff Midrange [WOTC Vintage].txt, 4.25.20
428,SB,1,"Nature's Claim", Gruul (RG) Goodstuff Midrange [WOTC Vintage].txt, 4.25.20
428,SB,1,"Tangle Wire", Gruul (RG) Goodstuff Midrange [WOTC Vintage].txt, 4.25.20
428,SB,1,"Needle Spires", Gruul (RG) Goodstuff Midrange [WOTC Vintage].txt, 4.25.20
428,SB,1,"Dig Through Time", Gruul (RG) Goodstuff Midrange [WOTC Vintage].txt, 4.25.20
428,SB,1,"Blade Splicer", Gruul (RG) Goodstuff Midrange [WOTC Vintage].txt, 4.25.20
428,SB,1,"Ashen Rider", Gruul (RG) Goodstuff Midrange [WOTC Vintage].txt, 4.25.20
428,SB,1,"Teferi, Hero of Dominaria", Gruul (RG) Goodstuff Midrange [WOTC Vintage].txt, 4.25.20
428,SB,1,"Brightling", Gruul (RG) Goodstuff Midrange [WOTC Vintage].txt, 4.25.20
428,SB,1,"Leonin Relic-Warder", Gruul (RG) Goodstuff Midrange [WOTC Vintage].txt, 4.25.20
428,SB,1,"Sword of Fire and Ice", Gruul (RG) Goodstuff Midrange [WOTC Vintage].txt, 4.25.20
428,SB,1,"Yavimaya Elder", Gruul (RG) Goodstuff Midrange [WOTC Vintage].txt, 4.25.20
429,MB,1,"Hexdrinker", Gruul (RG) Lutri Natural Order Monarch Midrange, 1.31.21
429,MB,1,"Questing Beast", Gruul (RG) Lutri Natural Order Monarch Midrange, 1.31.21
429,MB,1,"Wrenn and Six", Gruul (RG) Lutri Natural Order Monarch Midrange, 1.31.21
429,MB,1,"Karplusan Forest", Gruul (RG) Lutri Natural Order Monarch Midrange, 1.31.21
429,MB,1,"Lightning Strike", Gruul (RG) Lutri Natural Order Monarch Midrange, 1.31.21
429,MB,1,"Woodfall Primus", Gruul (RG) Lutri Natural Order Monarch Midrange, 1.31.21
429,MB,1,"Klothys, God of Destiny", Gruul (RG) Lutri Natural Order Monarch Midrange, 1.31.21
429,MB,1,"Flames of the Firebrand", Gruul (RG) Lutri Natural Order Monarch Midrange, 1.31.21
429,MB,1,"Nissa, Who Shakes the World", Gruul (RG) Lutri Natural Order Monarch Midrange, 1.31.21
429,MB,1,"Birds of Paradise", Gruul (RG) Lutri Natural Order Monarch Midrange, 1.31.21
429,MB,1,"Noble Hierarch", Gruul (RG) Lutri Natural Order Monarch Midrange, 1.31.21
429,MB,1,"Green Sun's Zenith", Gruul (RG) Lutri Natural Order Monarch Midrange, 1.31.21
429,MB,1,"Natural Order", Gruul (RG) Lutri Natural Order Monarch Midrange, 1.31.21
429,MB,1,"Inferno Titan", Gruul (RG) Lutri Natural Order Monarch Midrange, 1.31.21
429,MB,1,"Lightning Bolt", Gruul (RG) Lutri Natural Order Monarch Midrange, 1.31.21
429,MB,1,"Court of Bounty", Gruul (RG) Lutri Natural Order Monarch Midrange, 1.31.21
429,MB,1,"Deep Forest Hermit", Gruul (RG) Lutri Natural Order Monarch Midrange, 1.31.21
429,MB,1,"Hornet Queen", Gruul (RG) Lutri Natural Order Monarch Midrange, 1.31.21
429,MB,1,"Ash Barrens", Gruul (RG) Lutri Natural Order Monarch Midrange, 1.31.21
429,MB,1,"Emberwilde Captain", Gruul (RG) Lutri Natural Order Monarch Midrange, 1.31.21
429,MB,1,"Fyndhorn Elves", Gruul (RG) Lutri Natural Order Monarch Midrange, 1.31.21
429,MB,1,"Stomping Ground", Gruul (RG) Lutri Natural Order Monarch Midrange, 1.31.21
429,MB,1,"Court of Ire", Gruul (RG) Lutri Natural Order Monarch Midrange, 1.31.21
429,MB,1,"Vivien, Monsters' Advocate", Gruul (RG) Lutri Natural Order Monarch Midrange, 1.31.21
429,MB,1,"Reclamation Sage", Gruul (RG) Lutri Natural Order Monarch Midrange, 1.31.21
429,MB,1,"Goblin Cratermaker", Gruul (RG) Lutri Natural Order Monarch Midrange, 1.31.21
429,MB,3,"Forest", Gruul (RG) Lutri Natural Order Monarch Midrange, 1.31.21
429,MB,1,"Forest", Gruul (RG) Lutri Natural Order Monarch Midrange, 1.31.21
429,MB,4,"Forest", Gruul (RG) Lutri Natural Order Monarch Midrange, 1.31.21
429,MB,2,"Forest", Gruul (RG) Lutri Natural Order Monarch Midrange, 1.31.21
429,MB,1,"Mountain", Gruul (RG) Lutri Natural Order Monarch Midrange, 1.31.21
429,MB,2,"Mountain", Gruul (RG) Lutri Natural Order Monarch Midrange, 1.31.21
429,MB,1,"Mountain", Gruul (RG) Lutri Natural Order Monarch Midrange, 1.31.21
429,SB,1,"Pestermite", Gruul (RG) Lutri Natural Order Monarch Midrange, 1.31.21
429,SB,1,"Greater Gargadon", Gruul (RG) Lutri Natural Order Monarch Midrange, 1.31.21
429,SB,1,"Living Death", Gruul (RG) Lutri Natural Order Monarch Midrange, 1.31.21
429,SB,1,"True-Name Nemesis", Gruul (RG) Lutri Natural Order Monarch Midrange, 1.31.21
429,SB,1,"Nature's Chant", Gruul (RG) Lutri Natural Order Monarch Midrange, 1.31.21
429,SB,1,"Moat", Gruul (RG) Lutri Natural Order Monarch Midrange, 1.31.21
429,SB,1,"Faerie Conclave", Gruul (RG) Lutri Natural Order Monarch Midrange, 1.31.21
429,SB,1,"Skyclave Shade", Gruul (RG) Lutri Natural Order Monarch Midrange, 1.31.21
429,SB,1,"Gravecrawler", Gruul (RG) Lutri Natural Order Monarch Midrange, 1.31.21
429,SB,1,"Archangel Avacyn", Gruul (RG) Lutri Natural Order Monarch Midrange, 1.31.21
429,SB,1,"Young Pyromancer", Gruul (RG) Lutri Natural Order Monarch Midrange, 1.31.21
429,SB,1,"Bloodsoaked Champion", Gruul (RG) Lutri Natural Order Monarch Midrange, 1.31.21
429,SB,1,"Hydroid Krasis", Gruul (RG) Lutri Natural Order Monarch Midrange, 1.31.21
429,SB,1,"Wilt", Gruul (RG) Lutri Natural Order Monarch Midrange, 1.31.21
429,SB,1,"Garruk, Unleashed", Gruul (RG) Lutri Natural Order Monarch Midrange, 1.31.21
429,SB,1,"Thrun, the Last Troll", Gruul (RG) Lutri Natural Order Monarch Midrange, 1.31.21
429,SB,1,"Tarmogoyf", Gruul (RG) Lutri Natural Order Monarch Midrange, 1.31.21
429,SB,1,"Chandra, Flamecaller", Gruul (RG) Lutri Natural Order Monarch Midrange, 1.31.21
429,SB,1,"Lutri, the Spellchaser", Gruul (RG) Lutri Natural Order Monarch Midrange, 1.31.21
430,MB,1,"Birds of Paradise", Gruul (RG) Lutri Survival Midrange, 1.31.21
430,MB,1,"Noble Hierarch", Gruul (RG) Lutri Survival Midrange, 1.31.21
430,MB,1,"Llanowar Elves", Gruul (RG) Lutri Survival Midrange, 1.31.21
430,MB,1,"Firebolt", Gruul (RG) Lutri Survival Midrange, 1.31.21
430,MB,1,"Lightning Bolt", Gruul (RG) Lutri Survival Midrange, 1.31.21
430,MB,1,"Heartfire Immolator", Gruul (RG) Lutri Survival Midrange, 1.31.21
430,MB,1,"Arc Trail", Gruul (RG) Lutri Survival Midrange, 1.31.21
430,MB,1,"Kari Zev, Skyship Raider", Gruul (RG) Lutri Survival Midrange, 1.31.21
430,MB,1,"Krenko, Tin Street Kingpin", Gruul (RG) Lutri Survival Midrange, 1.31.21
430,MB,1,"Jadelight Ranger", Gruul (RG) Lutri Survival Midrange, 1.31.21
430,MB,1,"Courser of Kruphix", Gruul (RG) Lutri Survival Midrange, 1.31.21
430,MB,1,"Phoenix of Ash", Gruul (RG) Lutri Survival Midrange, 1.31.21
430,MB,1,"Sylvan Library", Gruul (RG) Lutri Survival Midrange, 1.31.21
430,MB,1,"Survival of the Fittest", Gruul (RG) Lutri Survival Midrange, 1.31.21
430,MB,1,"Inferno Titan", Gruul (RG) Lutri Survival Midrange, 1.31.21
430,MB,1,"Dragonlord Atarka", Gruul (RG) Lutri Survival Midrange, 1.31.21
430,MB,1,"Deep Forest Hermit", Gruul (RG) Lutri Survival Midrange, 1.31.21
430,MB,1,"Glorybringer", Gruul (RG) Lutri Survival Midrange, 1.31.21
430,MB,1,"Natural Order", Gruul (RG) Lutri Survival Midrange, 1.31.21
430,MB,1,"Questing Beast", Gruul (RG) Lutri Survival Midrange, 1.31.21
430,MB,1,"Vivien, Monsters' Advocate", Gruul (RG) Lutri Survival Midrange, 1.31.21
430,MB,1,"Pia and Kiran Nalaar", Gruul (RG) Lutri Survival Midrange, 1.31.21
430,MB,1,"Talisman of Impulse", Gruul (RG) Lutri Survival Midrange, 1.31.21
430,MB,1,"Stomping Ground", Gruul (RG) Lutri Survival Midrange, 1.31.21
430,MB,1,"Scalding Tarn", Gruul (RG) Lutri Survival Midrange, 1.31.21
430,MB,1,"Grand Coliseum", Gruul (RG) Lutri Survival Midrange, 1.31.21
430,MB,1,"Fabled Passage", Gruul (RG) Lutri Survival Midrange, 1.31.21
430,MB,1,"Forest", Gruul (RG) Lutri Survival Midrange, 1.31.21
430,MB,4,"Forest", Gruul (RG) Lutri Survival Midrange, 1.31.21
430,MB,1,"Forest", Gruul (RG) Lutri Survival Midrange, 1.31.21
430,MB,1,"Forest", Gruul (RG) Lutri Survival Midrange, 1.31.21
430,MB,3,"Mountain", Gruul (RG) Lutri Survival Midrange, 1.31.21
430,MB,2,"Mountain", Gruul (RG) Lutri Survival Midrange, 1.31.21
430,MB,1,"Mountain", Gruul (RG) Lutri Survival Midrange, 1.31.21
430,SB,1,"Flooded Strand", Gruul (RG) Lutri Survival Midrange, 1.31.21
430,SB,1,"Wurmcoil Engine", Gruul (RG) Lutri Survival Midrange, 1.31.21
430,SB,1,"Animate Dead", Gruul (RG) Lutri Survival Midrange, 1.31.21
430,SB,1,"Volcanic Island", Gruul (RG) Lutri Survival Midrange, 1.31.21
430,SB,1,"Ravenous Chupacabra", Gruul (RG) Lutri Survival Midrange, 1.31.21
430,SB,1,"Ophiomancer", Gruul (RG) Lutri Survival Midrange, 1.31.21
430,SB,1,"Heartless Act", Gruul (RG) Lutri Survival Midrange, 1.31.21
430,SB,1,"Supreme Will", Gruul (RG) Lutri Survival Midrange, 1.31.21
430,SB,1,"Sundering Titan", Gruul (RG) Lutri Survival Midrange, 1.31.21
430,SB,1,"Carrion Feeder", Gruul (RG) Lutri Survival Midrange, 1.31.21
430,SB,1,"Restoration Angel", Gruul (RG) Lutri Survival Midrange, 1.31.21
430,SB,1,"Lutri, the Spellchaser", Gruul (RG) Lutri Survival Midrange, 1.31.21
430,SB,1,"Rolling Earthquake", Gruul (RG) Lutri Survival Midrange, 1.31.21
430,SB,1,"Wilt", Gruul (RG) Lutri Survival Midrange, 1.31.21
430,SB,1,"Badlands", Gruul (RG) Lutri Survival Midrange, 1.31.21
430,SB,1,"Smuggler's Copter", Gruul (RG) Lutri Survival Midrange, 1.31.21
430,SB,1,"Reveillark", Gruul (RG) Lutri Survival Midrange, 1.31.21
430,SB,1,"Surrak, the Hunt Caller", Gruul (RG) Lutri Survival Midrange, 1.31.21
431,MB,1,"Elvish Mystic", Gruul (RG) Midrange, 1.31.21
431,MB,1,"Beanstalk Giant", Gruul (RG) Midrange, 1.31.21
431,MB,1,"Jadelight Ranger", Gruul (RG) Midrange, 1.31.21
431,MB,1,"Thrashing Brontodon", Gruul (RG) Midrange, 1.31.21
431,MB,1,"Wicked Wolf", Gruul (RG) Midrange, 1.31.21
431,MB,1,"Wolfir Avenger", Gruul (RG) Midrange, 1.31.21
431,MB,1,"Paradise Druid", Gruul (RG) Midrange, 1.31.21
431,MB,1,"Phoenix of Ash", Gruul (RG) Midrange, 1.31.21
431,MB,1,"Sheltered Thicket", Gruul (RG) Midrange, 1.31.21
431,MB,1,"Tajuru Paragon", Gruul (RG) Midrange, 1.31.21
431,MB,1,"Temple of Abandon", Gruul (RG) Midrange, 1.31.21
431,MB,1,"Fire Prophecy", Gruul (RG) Midrange, 1.31.21
431,MB,1,"Ruric Thar, the Unbowed", Gruul (RG) Midrange, 1.31.21
431,MB,1,"Thragtusk", Gruul (RG) Midrange, 1.31.21
431,MB,1,"Incubation Druid", Gruul (RG) Midrange, 1.31.21
431,MB,1,"Gruul Spellbreaker", Gruul (RG) Midrange, 1.31.21
431,MB,1,"Shivan Fire", Gruul (RG) Midrange, 1.31.21
431,MB,1,"Whisperwood Elemental", Gruul (RG) Midrange, 1.31.21
431,MB,1,"Sylvan Advocate", Gruul (RG) Midrange, 1.31.21
431,MB,1,"Searing Spear", Gruul (RG) Midrange, 1.31.21
431,MB,1,"Duskwatch Recruiter", Gruul (RG) Midrange, 1.31.21
431,MB,1,"Pia Nalaar", Gruul (RG) Midrange, 1.31.21
431,MB,1,"Glorybringer", Gruul (RG) Midrange, 1.31.21
431,MB,1,"Raugrin Triome", Gruul (RG) Midrange, 1.31.21
431,MB,1,"Temple of Mystery", Gruul (RG) Midrange, 1.31.21
431,MB,1,"Yavimaya Coast", Gruul (RG) Midrange, 1.31.21
431,MB,1,"Shivan Reef", Gruul (RG) Midrange, 1.31.21
431,MB,7,"Forest", Gruul (RG) Midrange, 1.31.21
431,MB,3,"Mountain", Gruul (RG) Midrange, 1.31.21
431,MB,1,"Honored Hydra", Gruul (RG) Midrange, 1.31.21
431,MB,1,"Mizzium Mortars", Gruul (RG) Midrange, 1.31.21
431,MB,1,"Ripjaw Raptor", Gruul (RG) Midrange, 1.31.21
431,SB,1,"Fairgrounds Warden", Gruul (RG) Midrange, 1.31.21
431,SB,1,"Monastery Swiftspear", Gruul (RG) Midrange, 1.31.21
431,SB,1,"Rancor", Gruul (RG) Midrange, 1.31.21
431,SB,1,"Prime Speaker Vannifar", Gruul (RG) Midrange, 1.31.21
431,SB,1,"Pulse of Murasa", Gruul (RG) Midrange, 1.31.21
431,SB,1,"Quench", Gruul (RG) Midrange, 1.31.21
431,SB,1,"Treasure Map", Gruul (RG) Midrange, 1.31.21
431,SB,1,"Decimator of the Provinces", Gruul (RG) Midrange, 1.31.21
431,SB,1,"Falkenrath Gorger", Gruul (RG) Midrange, 1.31.21
431,SB,1,"Acidic Slime", Gruul (RG) Midrange, 1.31.21
431,SB,1,"Whirler Rogue", Gruul (RG) Midrange, 1.31.21
431,SB,1,"Hornet Queen", Gruul (RG) Midrange, 1.31.21
431,SB,1,"Roalesk, Apex Hybrid", Gruul (RG) Midrange, 1.31.21
431,SB,1,"Hinterland Harbor", Gruul (RG) Midrange, 1.31.21
431,SB,1,"Turn  Burn", Gruul (RG) Midrange, 1.31.21
432,MB,1,"Prismatic Lens", Gruul (RG) Midrange (1).txt, 9.12.20
432,MB,1,"Llanowar Visionary", Gruul (RG) Midrange (1).txt, 9.12.20
432,MB,1,"Siege-Gang Commander", Gruul (RG) Midrange (1).txt, 9.12.20
432,MB,1,"Farseek", Gruul (RG) Midrange (1).txt, 9.12.20
432,MB,1,"Questing Beast", Gruul (RG) Midrange (1).txt, 9.12.20
432,MB,1,"Bloodbraid Elf", Gruul (RG) Midrange (1).txt, 9.12.20
432,MB,1,"Basalt Monolith", Gruul (RG) Midrange (1).txt, 9.12.20
432,MB,1,"Chandra, Flamecaller", Gruul (RG) Midrange (1).txt, 9.12.20
432,MB,1,"Lightning Bolt", Gruul (RG) Midrange (1).txt, 9.12.20
432,MB,1,"Tireless Tracker", Gruul (RG) Midrange (1).txt, 9.12.20
432,MB,1,"Flametongue Kavu", Gruul (RG) Midrange (1).txt, 9.12.20
432,MB,1,"Chandra, Awakened Inferno", Gruul (RG) Midrange (1).txt, 9.12.20
432,MB,1,"Fiend Artisan", Gruul (RG) Midrange (1).txt, 9.12.20
432,MB,1,"Inferno Titan", Gruul (RG) Midrange (1).txt, 9.12.20
432,MB,1,"Umezawa's Jitte", Gruul (RG) Midrange (1).txt, 9.12.20
432,MB,1,"Thundermaw Hellkite", Gruul (RG) Midrange (1).txt, 9.12.20
432,MB,1,"Llanowar Elves", Gruul (RG) Midrange (1).txt, 9.12.20
432,MB,1,"Talisman of Resilience", Gruul (RG) Midrange (1).txt, 9.12.20
432,MB,1,"Vivien, Monsters' Advocate", Gruul (RG) Midrange (1).txt, 9.12.20
432,MB,1,"Sylvan Library", Gruul (RG) Midrange (1).txt, 9.12.20
432,MB,1,"Incinerate", Gruul (RG) Midrange (1).txt, 9.12.20
432,MB,1,"Searing Spear", Gruul (RG) Midrange (1).txt, 9.12.20
432,MB,1,"Mazemind Tome", Gruul (RG) Midrange (1).txt, 9.12.20
432,MB,1,"Raging Ravine", Gruul (RG) Midrange (1).txt, 9.12.20
432,MB,1,"Karplusan Forest", Gruul (RG) Midrange (1).txt, 9.12.20
432,MB,1,"Strip Mine", Gruul (RG) Midrange (1).txt, 9.12.20
432,MB,3,"Forest", Gruul (RG) Midrange (1).txt, 9.12.20
432,MB,1,"Forest", Gruul (RG) Midrange (1).txt, 9.12.20
432,MB,2,"Forest", Gruul (RG) Midrange (1).txt, 9.12.20
432,MB,1,"Forest", Gruul (RG) Midrange (1).txt, 9.12.20
432,MB,3,"Mountain", Gruul (RG) Midrange (1).txt, 9.12.20
432,MB,2,"Mountain", Gruul (RG) Midrange (1).txt, 9.12.20
432,MB,2,"Mountain", Gruul (RG) Midrange (1).txt, 9.12.20
432,SB,1,"Scalding Tarn", Gruul (RG) Midrange (1).txt, 9.12.20
432,SB,1,"Maelstrom Pulse", Gruul (RG) Midrange (1).txt, 9.12.20
432,SB,1,"Hellrider", Gruul (RG) Midrange (1).txt, 9.12.20
432,SB,1,"Thrun, the Last Troll", Gruul (RG) Midrange (1).txt, 9.12.20
432,SB,1,"Sulfurous Springs", Gruul (RG) Midrange (1).txt, 9.12.20
432,SB,1,"Biogenic Ooze", Gruul (RG) Midrange (1).txt, 9.12.20
432,SB,1,"Bloodstained Mire", Gruul (RG) Midrange (1).txt, 9.12.20
432,SB,1,"Gaea's Cradle", Gruul (RG) Midrange (1).txt, 9.12.20
432,SB,1,"Nissa, Worldwaker", Gruul (RG) Midrange (1).txt, 9.12.20
432,SB,1,"Nurturing Peatland", Gruul (RG) Midrange (1).txt, 9.12.20
432,SB,1,"Chain Lightning", Gruul (RG) Midrange (1).txt, 9.12.20
432,SB,1,"Plow Under", Gruul (RG) Midrange (1).txt, 9.12.20
432,SB,1,"Gideon Jura", Gruul (RG) Midrange (1).txt, 9.12.20
432,SB,1,"Wildfire", Gruul (RG) Midrange (1).txt, 9.12.20
432,SB,1,"Earthshaker Khenra", Gruul (RG) Midrange (1).txt, 9.12.20
432,SB,1,"Wall of Blossoms", Gruul (RG) Midrange (1).txt, 9.12.20
432,SB,1,"Voracious Hydra", Gruul (RG) Midrange (1).txt, 9.12.20
432,SB,1,"Embereth Shieldbreaker", Gruul (RG) Midrange (1).txt, 9.12.20
432,SB,1,"Sword of Sinew and Steel", Gruul (RG) Midrange (1).txt, 9.12.20
433,MB,1,"Glorybringer", Gruul (RG) Midrange [WOTC Vintage].txt, 4.25.20
433,MB,1,"Thundermaw Hellkite", Gruul (RG) Midrange [WOTC Vintage].txt, 4.25.20
433,MB,1,"Carnage Tyrant", Gruul (RG) Midrange [WOTC Vintage].txt, 4.25.20
433,MB,1,"Questing Beast", Gruul (RG) Midrange [WOTC Vintage].txt, 4.25.20
433,MB,1,"Pia and Kiran Nalaar", Gruul (RG) Midrange [WOTC Vintage].txt, 4.25.20
433,MB,1,"Oracle of Mul Daya", Gruul (RG) Midrange [WOTC Vintage].txt, 4.25.20
433,MB,1,"Koth of the Hammer", Gruul (RG) Midrange [WOTC Vintage].txt, 4.25.20
433,MB,1,"Hellrider", Gruul (RG) Midrange [WOTC Vintage].txt, 4.25.20
433,MB,1,"Hazoret the Fervent", Gruul (RG) Midrange [WOTC Vintage].txt, 4.25.20
433,MB,1,"Chandra, Torch of Defiance", Gruul (RG) Midrange [WOTC Vintage].txt, 4.25.20
433,MB,1,"Char", Gruul (RG) Midrange [WOTC Vintage].txt, 4.25.20
433,MB,1,"Courser of Kruphix", Gruul (RG) Midrange [WOTC Vintage].txt, 4.25.20
433,MB,1,"Embereth Shieldbreaker", Gruul (RG) Midrange [WOTC Vintage].txt, 4.25.20
433,MB,1,"Goblin Rabblemaster", Gruul (RG) Midrange [WOTC Vintage].txt, 4.25.20
433,MB,1,"Search for Tomorrow", Gruul (RG) Midrange [WOTC Vintage].txt, 4.25.20
433,MB,1,"Sakura-Tribe Elder", Gruul (RG) Midrange [WOTC Vintage].txt, 4.25.20
433,MB,1,"Rakdos Signet", Gruul (RG) Midrange [WOTC Vintage].txt, 4.25.20
433,MB,1,"Lightning Strike", Gruul (RG) Midrange [WOTC Vintage].txt, 4.25.20
433,MB,1,"Dire Fleet Daredevil", Gruul (RG) Midrange [WOTC Vintage].txt, 4.25.20
433,MB,1,"Fyndhorn Elves", Gruul (RG) Midrange [WOTC Vintage].txt, 4.25.20
433,MB,1,"Elvish Mystic", Gruul (RG) Midrange [WOTC Vintage].txt, 4.25.20
433,MB,1,"Chain Lightning", Gruul (RG) Midrange [WOTC Vintage].txt, 4.25.20
433,MB,1,"Banefire", Gruul (RG) Midrange [WOTC Vintage].txt, 4.25.20
433,MB,1,"Mox Emerald", Gruul (RG) Midrange [WOTC Vintage].txt, 4.25.20
433,MB,1,"Mox Jet", Gruul (RG) Midrange [WOTC Vintage].txt, 4.25.20
433,MB,1,"Prismatic Vista", Gruul (RG) Midrange [WOTC Vintage].txt, 4.25.20
433,MB,1,"Stomping Ground", Gruul (RG) Midrange [WOTC Vintage].txt, 4.25.20
433,MB,1,"Strip Mine", Gruul (RG) Midrange [WOTC Vintage].txt, 4.25.20
433,MB,5,"Forest", Gruul (RG) Midrange [WOTC Vintage].txt, 4.25.20
433,MB,7,"Mountain", Gruul (RG) Midrange [WOTC Vintage].txt, 4.25.20
433,SB,1,"Bomat Courier", Gruul (RG) Midrange [WOTC Vintage].txt, 4.25.20
433,SB,1,"Vivien, Champion of the Wilds", Gruul (RG) Midrange [WOTC Vintage].txt, 4.25.20
433,SB,1,"Terastodon", Gruul (RG) Midrange [WOTC Vintage].txt, 4.25.20
433,SB,1,"Razorverge Thicket", Gruul (RG) Midrange [WOTC Vintage].txt, 4.25.20
433,SB,1,"Den Protector", Gruul (RG) Midrange [WOTC Vintage].txt, 4.25.20
433,SB,1,"Smokestack", Gruul (RG) Midrange [WOTC Vintage].txt, 4.25.20
433,SB,1,"Splinter Twin", Gruul (RG) Midrange [WOTC Vintage].txt, 4.25.20
433,SB,1,"Magus of the Moon", Gruul (RG) Midrange [WOTC Vintage].txt, 4.25.20
433,SB,1,"Knight of Autumn", Gruul (RG) Midrange [WOTC Vintage].txt, 4.25.20
433,SB,1,"Finale of Devastation", Gruul (RG) Midrange [WOTC Vintage].txt, 4.25.20
433,SB,1,"Wrath of God", Gruul (RG) Midrange [WOTC Vintage].txt, 4.25.20
433,SB,1,"Day of Judgment", Gruul (RG) Midrange [WOTC Vintage].txt, 4.25.20
433,SB,1,"Avacyn's Pilgrim", Gruul (RG) Midrange [WOTC Vintage].txt, 4.25.20
433,SB,1,"Sulfuric Vortex", Gruul (RG) Midrange [WOTC Vintage].txt, 4.25.20
433,SB,1,"Shrine of Burning Rage", Gruul (RG) Midrange [WOTC Vintage].txt, 4.25.20
433,SB,1,"Leovold, Emissary of Trest", Gruul (RG) Midrange [WOTC Vintage].txt, 4.25.20
433,SB,1,"Pyretic Ritual", Gruul (RG) Midrange [WOTC Vintage].txt, 4.25.20
433,SB,2,"Forest", Gruul (RG) Midrange [WOTC Vintage].txt, 4.25.20
433,SB,2,"Forest", Gruul (RG) Midrange [WOTC Vintage].txt, 4.25.20
433,SB,4,"Mountain", Gruul (RG) Midrange [WOTC Vintage].txt, 4.25.20
433,SB,3,"Mountain", Gruul (RG) Midrange [WOTC Vintage].txt, 4.25.20
433,SB,1,"Mountain", Gruul (RG) Midrange [WOTC Vintage].txt, 4.25.20
434,MB,1,"Sunbaked Canyon", Gruul (RG) Midrange.txt, 9.12.20
434,MB,1,"Wooded Foothills", Gruul (RG) Midrange.txt, 9.12.20
434,MB,7,"Forest", Gruul (RG) Midrange.txt, 9.12.20
434,MB,8,"Mountain", Gruul (RG) Midrange.txt, 9.12.20
434,MB,1,"Hangarback Walker", Gruul (RG) Midrange.txt, 9.12.20
434,MB,1,"Purphoros's Intervention", Gruul (RG) Midrange.txt, 9.12.20
434,MB,1,"Lightning Bolt", Gruul (RG) Midrange.txt, 9.12.20
434,MB,1,"Green Sun's Zenith", Gruul (RG) Midrange.txt, 9.12.20
434,MB,1,"Wild Growth", Gruul (RG) Midrange.txt, 9.12.20
434,MB,1,"Chain Lightning", Gruul (RG) Midrange.txt, 9.12.20
434,MB,1,"Wildborn Preserver", Gruul (RG) Midrange.txt, 9.12.20
434,MB,1,"Dire Fleet Daredevil", Gruul (RG) Midrange.txt, 9.12.20
434,MB,1,"Abrade", Gruul (RG) Midrange.txt, 9.12.20
434,MB,1,"Mind Stone", Gruul (RG) Midrange.txt, 9.12.20
434,MB,1,"Fertile Ground", Gruul (RG) Midrange.txt, 9.12.20
434,MB,1,"Incinerate", Gruul (RG) Midrange.txt, 9.12.20
434,MB,1,"Klothys, God of Destiny", Gruul (RG) Midrange.txt, 9.12.20
434,MB,1,"The First Iroan Games", Gruul (RG) Midrange.txt, 9.12.20
434,MB,1,"Phoenix of Ash", Gruul (RG) Midrange.txt, 9.12.20
434,MB,1,"Rhonas the Indomitable", Gruul (RG) Midrange.txt, 9.12.20
434,MB,1,"Flametongue Kavu", Gruul (RG) Midrange.txt, 9.12.20
434,MB,1,"Garruk Wildspeaker", Gruul (RG) Midrange.txt, 9.12.20
434,MB,1,"Questing Beast", Gruul (RG) Midrange.txt, 9.12.20
434,MB,1,"Nissa, Vital Force", Gruul (RG) Midrange.txt, 9.12.20
434,MB,1,"Thragtusk", Gruul (RG) Midrange.txt, 9.12.20
434,MB,1,"Bonecrusher Giant", Gruul (RG) Midrange.txt, 9.12.20
434,MB,1,"Glorybringer", Gruul (RG) Midrange.txt, 9.12.20
434,MB,1,"Inferno Titan", Gruul (RG) Midrange.txt, 9.12.20
435,MB,1,"Raging Ravine", Gruul (RG) Natural Order Fires Ramp 11.8.18.txt, 11.8.18
435,MB,1,"Rofellos, Llanowar Emissary", Gruul (RG) Natural Order Fires Ramp 11.8.18.txt, 11.8.18
435,MB,1,"Joraga Treespeaker", Gruul (RG) Natural Order Fires Ramp 11.8.18.txt, 11.8.18
435,MB,1,"Woodfall Primus", Gruul (RG) Natural Order Fires Ramp 11.8.18.txt, 11.8.18
435,MB,1,"Inferno Titan", Gruul (RG) Natural Order Fires Ramp 11.8.18.txt, 11.8.18
435,MB,1,"Chandra, Flamecaller", Gruul (RG) Natural Order Fires Ramp 11.8.18.txt, 11.8.18
435,MB,1,"Mox Diamond", Gruul (RG) Natural Order Fires Ramp 11.8.18.txt, 11.8.18
435,MB,1,"Terramorphic Expanse", Gruul (RG) Natural Order Fires Ramp 11.8.18.txt, 11.8.18
435,MB,1,"Oath of Nissa", Gruul (RG) Natural Order Fires Ramp 11.8.18.txt, 11.8.18
435,MB,1,"Verdant Catacombs", Gruul (RG) Natural Order Fires Ramp 11.8.18.txt, 11.8.18
