deckID,number,name,location,deckName
211,1,Rekindling Phoenix,SB,Four Color (URBW) Balance Wildfire Superfriends Control 8.11.18.dck
211,1,Grim Lavamancer,SB,Four Color (URBW) Balance Wildfire Superfriends Control 8.11.18.dck
211,1,Smokestack,SB,Four Color (URBW) Balance Wildfire Superfriends Control 8.11.18.dck
211,1,Zurgo Bellstriker,SB,Four Color (URBW) Balance Wildfire Superfriends Control 8.11.18.dck
211,1,"Nissa, Steward of Elements",SB,Four Color (URBW) Balance Wildfire Superfriends Control 8.11.18.dck
211,1,Deathrite Shaman,SB,Four Color (URBW) Balance Wildfire Superfriends Control 8.11.18.dck
211,1,Harsh Mentor,SB,Four Color (URBW) Balance Wildfire Superfriends Control 8.11.18.dck
211,1,Tolarian Academy,SB,Four Color (URBW) Balance Wildfire Superfriends Control 8.11.18.dck
211,1,Mishra's Factory,SB,Four Color (URBW) Balance Wildfire Superfriends Control 8.11.18.dck
211,1,Secure the Wastes,SB,Four Color (URBW) Balance Wildfire Superfriends Control 8.11.18.dck
211,1,Huntmaster of the Fells,SB,Four Color (URBW) Balance Wildfire Superfriends Control 8.11.18.dck
211,1,Arc Trail,SB,Four Color (URBW) Balance Wildfire Superfriends Control 8.11.18.dck
212,1,Arid Mesa,MB,Four Color (URBW) Midrange.txt
212,1,Badlands,MB,Four Color (URBW) Midrange.txt
212,1,Blood Crypt,MB,Four Color (URBW) Midrange.txt
212,1,Bloodstained Mire,MB,Four Color (URBW) Midrange.txt
212,1,Flooded Strand,MB,Four Color (URBW) Midrange.txt
212,1,Mana Confluence,MB,Four Color (URBW) Midrange.txt
212,1,Steam Vents,MB,Four Color (URBW) Midrange.txt
212,1,Sulfurous Springs,MB,Four Color (URBW) Midrange.txt
212,1,Underground Sea,MB,Four Color (URBW) Midrange.txt
212,1,Engineered Explosives,MB,Four Color (URBW) Midrange.txt
212,1,Mox Diamond,MB,Four Color (URBW) Midrange.txt
212,1,Mind Twist,MB,Four Color (URBW) Midrange.txt
212,1,Abrade,MB,Four Color (URBW) Midrange.txt
212,1,Baleful Strix,MB,Four Color (URBW) Midrange.txt
212,1,Guardian Idol,MB,Four Color (URBW) Midrange.txt
212,1,Izzet Charm,MB,Four Color (URBW) Midrange.txt
212,1,Mind Stone,MB,Four Color (URBW) Midrange.txt
212,1,Prismatic Lens,MB,Four Color (URBW) Midrange.txt
212,1,Scroll Rack,MB,Four Color (URBW) Midrange.txt
212,1,Crucible of Worlds,MB,Four Color (URBW) Midrange.txt
212,1,Supreme Will,MB,Four Color (URBW) Midrange.txt
212,1,Vendilion Clique,MB,Four Color (URBW) Midrange.txt
212,1,"Chandra, Torch of Defiance",MB,Four Color (URBW) Midrange.txt
212,1,Control Magic,MB,Four Color (URBW) Midrange.txt
212,1,Fiery Confluence,MB,Four Color (URBW) Midrange.txt
212,1,Sower of Temptation,MB,Four Color (URBW) Midrange.txt
212,1,"Venser, Shaper Savant",MB,Four Color (URBW) Midrange.txt
212,1,Batterskull,MB,Four Color (URBW) Midrange.txt
212,1,Fractured Identity,MB,Four Color (URBW) Midrange.txt
212,1,Mulldrifter,MB,Four Color (URBW) Midrange.txt
212,1,Treachery,MB,Four Color (URBW) Midrange.txt
212,1,Inferno Titan,MB,Four Color (URBW) Midrange.txt
213,1,Everflowing Chalice,MB,Four Color (URBW) Opposition Midrange 9.1.18.dck
213,1,Grand Coliseum,MB,Four Color (URBW) Opposition Midrange 9.1.18.dck
213,1,"Chandra, Flamecaller",MB,Four Color (URBW) Opposition Midrange 9.1.18.dck
213,1,Bribery,MB,Four Color (URBW) Opposition Midrange 9.1.18.dck
213,1,Dismissive Pyromancer,MB,Four Color (URBW) Opposition Midrange 9.1.18.dck
213,1,Badlands,MB,Four Color (URBW) Opposition Midrange 9.1.18.dck
213,1,Scalding Tarn,MB,Four Color (URBW) Opposition Midrange 9.1.18.dck
213,1,Glorybringer,MB,Four Color (URBW) Opposition Midrange 9.1.18.dck
213,1,Lingering Souls,MB,Four Color (URBW) Opposition Midrange 9.1.18.dck
213,1,Solemn Simulacrum,MB,Four Color (URBW) Opposition Midrange 9.1.18.dck
213,1,Faerie Conclave,MB,Four Color (URBW) Opposition Midrange 9.1.18.dck
213,1,Polluted Delta,MB,Four Color (URBW) Opposition Midrange 9.1.18.dck
213,1,Miscalculation,MB,Four Color (URBW) Opposition Midrange 9.1.18.dck
213,1,Ophiomancer,MB,Four Color (URBW) Opposition Midrange 9.1.18.dck
213,1,Chrome Mox,MB,Four Color (URBW) Opposition Midrange 9.1.18.dck
213,1,Arid Mesa,MB,Four Color (URBW) Opposition Midrange 9.1.18.dck
213,1,Opposition,MB,Four Color (URBW) Opposition Midrange 9.1.18.dck
213,1,Swords to Plowshares,MB,Four Color (URBW) Opposition Midrange 9.1.18.dck
213,1,Custodi Lich,MB,Four Color (URBW) Opposition Midrange 9.1.18.dck
213,1,"Liliana, the Last Hope",MB,Four Color (URBW) Opposition Midrange 9.1.18.dck
213,1,Vindicate,MB,Four Color (URBW) Opposition Midrange 9.1.18.dck
213,1,Dreadbore,MB,Four Color (URBW) Opposition Midrange 9.1.18.dck
213,1,Vendilion Clique,MB,Four Color (URBW) Opposition Midrange 9.1.18.dck
213,1,Will Kenrith,MB,Four Color (URBW) Opposition Midrange 9.1.18.dck
213,1,Volcanic Island,MB,Four Color (URBW) Opposition Midrange 9.1.18.dck
213,1,Incinerate,MB,Four Color (URBW) Opposition Midrange 9.1.18.dck
213,1,Scrubland,MB,Four Color (URBW) Opposition Midrange 9.1.18.dck
213,1,Geist of Saint Traft,MB,Four Color (URBW) Opposition Midrange 9.1.18.dck
213,1,Pia and Kiran Nalaar,MB,Four Color (URBW) Opposition Midrange 9.1.18.dck
213,1,Secure the Wastes,MB,Four Color (URBW) Opposition Midrange 9.1.18.dck
213,1,Talisman of Progress,MB,Four Color (URBW) Opposition Midrange 9.1.18.dck
213,1,Underground Sea,MB,Four Color (URBW) Opposition Midrange 9.1.18.dck
213,1,"Jace, Vryn's Prodigy",MB,Four Color (URBW) Opposition Midrange 9.1.18.dck
213,1,Pernicious Deed,SB,Four Color (URBW) Opposition Midrange 9.1.18.dck
213,1,Journey to Nowhere,SB,Four Color (URBW) Opposition Midrange 9.1.18.dck
213,1,Into the Roil,SB,Four Color (URBW) Opposition Midrange 9.1.18.dck
213,1,Stromkirk Noble,SB,Four Color (URBW) Opposition Midrange 9.1.18.dck
213,1,Skymarcher Aspirant,SB,Four Color (URBW) Opposition Midrange 9.1.18.dck
213,1,Dread Wanderer,SB,Four Color (URBW) Opposition Midrange 9.1.18.dck
213,1,Catastrophe,SB,Four Color (URBW) Opposition Midrange 9.1.18.dck
213,1,Bloodghast,SB,Four Color (URBW) Opposition Midrange 9.1.18.dck
213,1,Phantasmal Image,SB,Four Color (URBW) Opposition Midrange 9.1.18.dck
213,1,Animate Dead,SB,Four Color (URBW) Opposition Midrange 9.1.18.dck
213,1,Feldon of the Third Path,SB,Four Color (URBW) Opposition Midrange 9.1.18.dck
213,1,Wheel of Fortune,SB,Four Color (URBW) Opposition Midrange 9.1.18.dck
214,1,Flooded Strand,MB,Four Color (URBW) Opposition Midrange 9.26.18.dck
214,1,Mox Diamond,MB,Four Color (URBW) Opposition Midrange 9.26.18.dck
214,1,Brainstorm,MB,Four Color (URBW) Opposition Midrange 9.26.18.dck
214,1,Wandering Fumarole,MB,Four Color (URBW) Opposition Midrange 9.26.18.dck
214,1,Scalding Tarn,MB,Four Color (URBW) Opposition Midrange 9.26.18.dck
214,1,Sulfurous Springs,MB,Four Color (URBW) Opposition Midrange 9.26.18.dck
214,1,Fact or Fiction,MB,Four Color (URBW) Opposition Midrange 9.26.18.dck
214,1,Faerie Conclave,MB,Four Color (URBW) Opposition Midrange 9.26.18.dck
214,1,Force Spike,MB,Four Color (URBW) Opposition Midrange 9.26.18.dck
214,1,Godless Shrine,MB,Four Color (URBW) Opposition Midrange 9.26.18.dck
214,1,Grave Titan,MB,Four Color (URBW) Opposition Midrange 9.26.18.dck
214,1,True-Name Nemesis,MB,Four Color (URBW) Opposition Midrange 9.26.18.dck
214,1,"Venser, Shaper Savant",MB,Four Color (URBW) Opposition Midrange 9.26.18.dck
214,1,Cryptic Command,MB,Four Color (URBW) Opposition Midrange 9.26.18.dck
214,1,Opposition,MB,Four Color (URBW) Opposition Midrange 9.26.18.dck
214,1,City of Brass,MB,Four Color (URBW) Opposition Midrange 9.26.18.dck
214,1,"Saheeli, the Gifted",MB,Four Color (URBW) Opposition Midrange 9.26.18.dck
214,1,Custodi Lich,MB,Four Color (URBW) Opposition Midrange 9.26.18.dck
214,1,Bitterblossom,MB,Four Color (URBW) Opposition Midrange 9.26.18.dck
214,1,Meloku the Clouded Mirror,MB,Four Color (URBW) Opposition Midrange 9.26.18.dck
214,1,Vendilion Clique,MB,Four Color (URBW) Opposition Midrange 9.26.18.dck
214,1,Treachery,MB,Four Color (URBW) Opposition Midrange 9.26.18.dck
214,1,Recruiter of the Guard,MB,Four Color (URBW) Opposition Midrange 9.26.18.dck
214,1,Hero's Downfall,MB,Four Color (URBW) Opposition Midrange 9.26.18.dck
214,1,Scrubland,MB,Four Color (URBW) Opposition Midrange 9.26.18.dck
214,1,Talisman of Dominance,MB,Four Color (URBW) Opposition Midrange 9.26.18.dck
214,1,Geist of Saint Traft,MB,Four Color (URBW) Opposition Midrange 9.26.18.dck
214,1,"Tasigur, the Golden Fang",MB,Four Color (URBW) Opposition Midrange 9.26.18.dck
214,1,Mana Confluence,MB,Four Color (URBW) Opposition Midrange 9.26.18.dck
214,1,Shriekmaw,MB,Four Color (URBW) Opposition Midrange 9.26.18.dck
214,1,Talisman of Progress,MB,Four Color (URBW) Opposition Midrange 9.26.18.dck
214,1,Land Tax,MB,Four Color (URBW) Opposition Midrange 9.26.18.dck
214,1,Mimic Vat,SB,Four Color (URBW) Opposition Midrange 9.26.18.dck
214,1,Ravages of War,SB,Four Color (URBW) Opposition Midrange 9.26.18.dck
214,1,Lightning Strike,SB,Four Color (URBW) Opposition Midrange 9.26.18.dck
214,1,Waterfront Bouncer,SB,Four Color (URBW) Opposition Midrange 9.26.18.dck
214,1,Exalted Angel,SB,Four Color (URBW) Opposition Midrange 9.26.18.dck
214,1,Monastery Swiftspear,SB,Four Color (URBW) Opposition Midrange 9.26.18.dck
214,1,Catastrophe,SB,Four Color (URBW) Opposition Midrange 9.26.18.dck
214,1,Rolling Earthquake,SB,Four Color (URBW) Opposition Midrange 9.26.18.dck
214,1,Sphinx of the Steel Wind,SB,Four Color (URBW) Opposition Midrange 9.26.18.dck
214,1,Ancestral Vision,SB,Four Color (URBW) Opposition Midrange 9.26.18.dck
214,1,Disenchant,SB,Four Color (URBW) Opposition Midrange 9.26.18.dck
214,1,"Nicol Bolas, the Ravager",SB,Four Color (URBW) Opposition Midrange 9.26.18.dck
214,1,Boros Charm,SB,Four Color (URBW) Opposition Midrange 9.26.18.dck
215,1,Tolarian Academy,MB,Four Color (URBW) Tinker Upheaval Ramp 4.7.18.txt
215,1,Caves of Koilos,MB,Four Color (URBW) Tinker Upheaval Ramp 4.7.18.txt
215,1,City of Brass,MB,Four Color (URBW) Tinker Upheaval Ramp 4.7.18.txt
215,1,Grand Coliseum,MB,Four Color (URBW) Tinker Upheaval Ramp 4.7.18.txt
215,1,Windswept Heath,MB,Four Color (URBW) Tinker Upheaval Ramp 4.7.18.txt
215,1,Breeding Pool,MB,Four Color (URBW) Tinker Upheaval Ramp 4.7.18.txt
215,1,Serum Visions,MB,Four Color (URBW) Tinker Upheaval Ramp 4.7.18.txt
215,1,Rolling Earthquake,MB,Four Color (URBW) Tinker Upheaval Ramp 4.7.18.txt
215,1,Sol Ring,MB,Four Color (URBW) Tinker Upheaval Ramp 4.7.18.txt
215,1,Faithless Looting,MB,Four Color (URBW) Tinker Upheaval Ramp 4.7.18.txt
215,1,Mana Crypt,MB,Four Color (URBW) Tinker Upheaval Ramp 4.7.18.txt
215,1,Remand,MB,Four Color (URBW) Tinker Upheaval Ramp 4.7.18.txt
215,1,Dimir Signet,MB,Four Color (URBW) Tinker Upheaval Ramp 4.7.18.txt
215,1,Into the Roil,MB,Four Color (URBW) Tinker Upheaval Ramp 4.7.18.txt
215,1,Everflowing Chalice,MB,Four Color (URBW) Tinker Upheaval Ramp 4.7.18.txt
215,1,Abrade,MB,Four Color (URBW) Tinker Upheaval Ramp 4.7.18.txt
215,1,Orzhov Signet,MB,Four Color (URBW) Tinker Upheaval Ramp 4.7.18.txt
215,1,Izzet Signet,MB,Four Color (URBW) Tinker Upheaval Ramp 4.7.18.txt
215,1,Compulsive Research,MB,Four Color (URBW) Tinker Upheaval Ramp 4.7.18.txt
215,1,Tinker,MB,Four Color (URBW) Tinker Upheaval Ramp 4.7.18.txt
215,1,"Daretti, Ingenious Iconoclast",MB,Four Color (URBW) Tinker Upheaval Ramp 4.7.18.txt
215,1,Engineered Explosives,MB,Four Color (URBW) Tinker Upheaval Ramp 4.7.18.txt
215,1,"Tezzeret, Agent of Bolas",MB,Four Color (URBW) Tinker Upheaval Ramp 4.7.18.txt
215,1,Fractured Identity,MB,Four Color (URBW) Tinker Upheaval Ramp 4.7.18.txt
215,1,Through the Breach,MB,Four Color (URBW) Tinker Upheaval Ramp 4.7.18.txt
215,1,Treachery,MB,Four Color (URBW) Tinker Upheaval Ramp 4.7.18.txt
215,1,Upheaval,MB,Four Color (URBW) Tinker Upheaval Ramp 4.7.18.txt
215,1,Blightsteel Colossus,MB,Four Color (URBW) Tinker Upheaval Ramp 4.7.18.txt
215,1,Sundering Titan,MB,Four Color (URBW) Tinker Upheaval Ramp 4.7.18.txt
215,1,"Ulamog, the Ceaseless Hunger",MB,Four Color (URBW) Tinker Upheaval Ramp 4.7.18.txt
216,1,Sacred Foundry,MB,Four Color (URBW) Upheaval Ramp 6.9.18.txt
216,1,Volcanic Island,MB,Four Color (URBW) Upheaval Ramp 6.9.18.txt
216,1,Celestial Colonnade,MB,Four Color (URBW) Upheaval Ramp 6.9.18.txt
216,1,Hallowed Fountain,MB,Four Color (URBW) Upheaval Ramp 6.9.18.txt
216,1,Grand Coliseum,MB,Four Color (URBW) Upheaval Ramp 6.9.18.txt
216,1,Marsh Flats,MB,Four Color (URBW) Upheaval Ramp 6.9.18.txt
216,1,Polluted Delta,MB,Four Color (URBW) Upheaval Ramp 6.9.18.txt
216,1,Tundra,MB,Four Color (URBW) Upheaval Ramp 6.9.18.txt
216,1,Scrubland,MB,Four Color (URBW) Upheaval Ramp 6.9.18.txt
216,1,Preordain,MB,Four Color (URBW) Upheaval Ramp 6.9.18.txt
216,1,Mystical Tutor,MB,Four Color (URBW) Upheaval Ramp 6.9.18.txt
216,1,Ponder,MB,Four Color (URBW) Upheaval Ramp 6.9.18.txt
216,1,Journey to Nowhere,MB,Four Color (URBW) Upheaval Ramp 6.9.18.txt
216,1,Snapcaster Mage,MB,Four Color (URBW) Upheaval Ramp 6.9.18.txt
216,1,Izzet Signet,MB,Four Color (URBW) Upheaval Ramp 6.9.18.txt
216,1,Izzet Charm,MB,Four Color (URBW) Upheaval Ramp 6.9.18.txt
216,1,Mind Stone,MB,Four Color (URBW) Upheaval Ramp 6.9.18.txt
216,1,Search for Azcanta,MB,Four Color (URBW) Upheaval Ramp 6.9.18.txt
216,1,Gruul Signet,MB,Four Color (URBW) Upheaval Ramp 6.9.18.txt
216,1,Lingering Souls,MB,Four Color (URBW) Upheaval Ramp 6.9.18.txt
216,1,Coalition Relic,MB,Four Color (URBW) Upheaval Ramp 6.9.18.txt
216,1,Vindicate,MB,Four Color (URBW) Upheaval Ramp 6.9.18.txt
216,1,Monastery Mentor,MB,Four Color (URBW) Upheaval Ramp 6.9.18.txt
216,1,Dack Fayden,MB,Four Color (URBW) Upheaval Ramp 6.9.18.txt
216,1,Toxic Deluge,MB,Four Color (URBW) Upheaval Ramp 6.9.18.txt
216,1,"Jace, the Mind Sculptor",MB,Four Color (URBW) Upheaval Ramp 6.9.18.txt
216,1,Armageddon,MB,Four Color (URBW) Upheaval Ramp 6.9.18.txt
216,1,Ajani Vengeant,MB,Four Color (URBW) Upheaval Ramp 6.9.18.txt
216,1,Meloku the Clouded Mirror,MB,Four Color (URBW) Upheaval Ramp 6.9.18.txt
216,1,"Keranos, God of Storms",MB,Four Color (URBW) Upheaval Ramp 6.9.18.txt
216,1,Wurmcoil Engine,MB,Four Color (URBW) Upheaval Ramp 6.9.18.txt
216,1,Upheaval,MB,Four Color (URBW) Upheaval Ramp 6.9.18.txt
216,1,"Nicol Bolas, Planeswalker",MB,Four Color (URBW) Upheaval Ramp 6.9.18.txt
217,1,Rolling Earthquake,MB,Four Color (URGB) Channel Cheaty Face Combo
217,1,Imperial Seal,MB,Four Color (URGB) Channel Cheaty Face Combo
217,1,Burst Lightning,MB,Four Color (URGB) Channel Cheaty Face Combo
217,1,Mind Stone,MB,Four Color (URGB) Channel Cheaty Face Combo
217,1,Channel,MB,Four Color (URGB) Channel Cheaty Face Combo
217,1,Talisman of Progress,MB,Four Color (URGB) Channel Cheaty Face Combo
217,1,Treasure Map,MB,Four Color (URGB) Channel Cheaty Face Combo
217,1,Arc Trail,MB,Four Color (URGB) Channel Cheaty Face Combo
217,1,Dack Fayden,MB,Four Color (URGB) Channel Cheaty Face Combo
217,1,Sneak Attack,MB,Four Color (URGB) Channel Cheaty Face Combo
217,1,Garruk Relentless,MB,Four Color (URGB) Channel Cheaty Face Combo
217,1,Quicksilver Amulet,MB,Four Color (URGB) Channel Cheaty Face Combo
217,1,Fiery Confluence,MB,Four Color (URGB) Channel Cheaty Face Combo
217,1,"Ulamog, the Infinite Gyre",MB,Four Color (URGB) Channel Cheaty Face Combo
217,1,Ancient Stone Idol,MB,Four Color (URGB) Channel Cheaty Face Combo
217,1,"Ulamog, the Ceaseless Hunger",MB,Four Color (URGB) Channel Cheaty Face Combo
217,1,Woodfall Primus,MB,Four Color (URGB) Channel Cheaty Face Combo
217,1,Griselbrand,MB,Four Color (URGB) Channel Cheaty Face Combo
217,1,Sphinx of the Steel Wind,MB,Four Color (URGB) Channel Cheaty Face Combo
217,1,Regal Behemoth,MB,Four Color (URGB) Channel Cheaty Face Combo
217,1,Talisman of Indulgence,MB,Four Color (URGB) Channel Cheaty Face Combo
217,1,Show and Tell,MB,Four Color (URGB) Channel Cheaty Face Combo
217,1,Mana Confluence,MB,Four Color (URGB) Channel Cheaty Face Combo
217,1,Volcanic Island,MB,Four Color (URGB) Channel Cheaty Face Combo
217,1,City of Brass,MB,Four Color (URGB) Channel Cheaty Face Combo
217,1,Sulfurous Springs,MB,Four Color (URGB) Channel Cheaty Face Combo
217,1,Badlands,MB,Four Color (URGB) Channel Cheaty Face Combo
217,1,Bayou,MB,Four Color (URGB) Channel Cheaty Face Combo
217,1,Karplusan Forest,MB,Four Color (URGB) Channel Cheaty Face Combo
217,1,Blood Crypt,MB,Four Color (URGB) Channel Cheaty Face Combo
217,1,Taiga,MB,Four Color (URGB) Channel Cheaty Face Combo
217,1,Steam Vents,MB,Four Color (URGB) Channel Cheaty Face Combo
217,1,Lavaclaw Reaches,MB,Four Color (URGB) Channel Cheaty Face Combo
217,1,Sagu Mauler,SB,Four Color (URGB) Channel Cheaty Face Combo
217,1,Meloku the Clouded Mirror,SB,Four Color (URGB) Channel Cheaty Face Combo
217,1,Adanto Vanguard,SB,Four Color (URGB) Channel Cheaty Face Combo
217,1,Kitesail Freebooter,SB,Four Color (URGB) Channel Cheaty Face Combo
217,1,Gutterbones,SB,Four Color (URGB) Channel Cheaty Face Combo
217,1,Cavalier of Gales,SB,Four Color (URGB) Channel Cheaty Face Combo
217,1,Noose Constrictor,SB,Four Color (URGB) Channel Cheaty Face Combo
217,1,Frenzied Fugue,SB,Four Color (URGB) Channel Cheaty Face Combo
217,1,Pia Nalaar,SB,Four Color (URGB) Channel Cheaty Face Combo
217,1,Sulfuric Vortex,SB,Four Color (URGB) Channel Cheaty Face Combo
217,1,Steppe Lynx,SB,Four Color (URGB) Channel Cheaty Face Combo
217,1,Inkwell Leviathan,SB,Four Color (URGB) Channel Cheaty Face Combo
218,1,Azorius Signet,MB,Four Color (URGB) Cheaty Face Combo
218,1,Coldsteel Heart,MB,Four Color (URGB) Cheaty Face Combo
218,1,Myr Battlesphere,MB,Four Color (URGB) Cheaty Face Combo
218,1,Fact or Fiction,MB,Four Color (URGB) Cheaty Face Combo
218,1,Coalition Relic,MB,Four Color (URGB) Cheaty Face Combo
218,1,Tooth and Nail,MB,Four Color (URGB) Cheaty Face Combo
218,1,Woodfall Primus,MB,Four Color (URGB) Cheaty Face Combo
218,1,Simic Signet,MB,Four Color (URGB) Cheaty Face Combo
218,1,Subterranean Tremors,MB,Four Color (URGB) Cheaty Face Combo
218,1,Talisman of Conviction,MB,Four Color (URGB) Cheaty Face Combo
218,1,Treasure Map,MB,Four Color (URGB) Cheaty Face Combo
218,1,Talisman of Resilience,MB,Four Color (URGB) Cheaty Face Combo
218,1,"Ulamog, the Ceaseless Hunger",MB,Four Color (URGB) Cheaty Face Combo
218,1,Grave Titan,MB,Four Color (URGB) Cheaty Face Combo
218,1,Talisman of Creativity,MB,Four Color (URGB) Cheaty Face Combo
218,1,"Ilharg, the Raze-Boar",MB,Four Color (URGB) Cheaty Face Combo
218,1,Sundering Titan,MB,Four Color (URGB) Cheaty Face Combo
218,1,Oath of Druids,MB,Four Color (URGB) Cheaty Face Combo
218,1,Through the Breach,MB,Four Color (URGB) Cheaty Face Combo
218,1,Mana Vault,MB,Four Color (URGB) Cheaty Face Combo
218,1,Karn Liberated,MB,Four Color (URGB) Cheaty Face Combo
218,1,Ancestral Recall,MB,Four Color (URGB) Cheaty Face Combo
218,1,Dimir Signet,MB,Four Color (URGB) Cheaty Face Combo
218,1,Blast Zone,MB,Four Color (URGB) Cheaty Face Combo
218,1,Mox Diamond,MB,Four Color (URGB) Cheaty Face Combo
218,1,Spirebluff Canal,MB,Four Color (URGB) Cheaty Face Combo
218,1,Terramorphic Expanse,MB,Four Color (URGB) Cheaty Face Combo
218,1,Chrome Mox,MB,Four Color (URGB) Cheaty Face Combo
218,1,Mox Sapphire,MB,Four Color (URGB) Cheaty Face Combo
218,1,Shelldock Isle,MB,Four Color (URGB) Cheaty Face Combo
218,1,City of Brass,MB,Four Color (URGB) Cheaty Face Combo
218,1,Overgrown Tomb,MB,Four Color (URGB) Cheaty Face Combo
218,1,Sunbaked Canyon,MB,Four Color (URGB) Cheaty Face Combo
218,1,Palace Jailer,SB,Four Color (URGB) Cheaty Face Combo
218,1,Feldon of the Third Path,SB,Four Color (URGB) Cheaty Face Combo
218,1,Warden of the First Tree,SB,Four Color (URGB) Cheaty Face Combo
218,1,"Saheeli, the Gifted",SB,Four Color (URGB) Cheaty Face Combo
218,1,"Elspeth, Knight-Errant",SB,Four Color (URGB) Cheaty Face Combo
218,1,Survival of the Fittest,SB,Four Color (URGB) Cheaty Face Combo
218,1,Mana Tithe,SB,Four Color (URGB) Cheaty Face Combo
218,1,Flood Plain,SB,Four Color (URGB) Cheaty Face Combo
218,1,Memory Lapse,SB,Four Color (URGB) Cheaty Face Combo
218,1,Trash for Treasure,SB,Four Color (URGB) Cheaty Face Combo
218,1,Ancient Stone Idol,SB,Four Color (URGB) Cheaty Face Combo
218,1,Sphinx of the Steel Wind,SB,Four Color (URGB) Cheaty Face Combo
219,1,Through the Breach,MB,Four Color (URGB) Cheaty Face Combo copy
219,1,Polluted Delta,MB,Four Color (URGB) Cheaty Face Combo copy
219,1,Fiery Islet,MB,Four Color (URGB) Cheaty Face Combo copy
219,1,Basalt Monolith,MB,Four Color (URGB) Cheaty Face Combo copy
219,1,True-Name Nemesis,MB,Four Color (URGB) Cheaty Face Combo copy
219,1,Tropical Island,MB,Four Color (URGB) Cheaty Face Combo copy
219,1,Selvala's Stampede,MB,Four Color (URGB) Cheaty Face Combo copy
219,1,Taiga,MB,Four Color (URGB) Cheaty Face Combo copy
219,1,Savannah,MB,Four Color (URGB) Cheaty Face Combo copy
219,1,Go for the Throat,MB,Four Color (URGB) Cheaty Face Combo copy
219,1,Blightsteel Colossus,MB,Four Color (URGB) Cheaty Face Combo copy
219,1,Coalition Relic,MB,Four Color (URGB) Cheaty Face Combo copy
219,1,Gemstone Mine,MB,Four Color (URGB) Cheaty Face Combo copy
219,1,Farseek,MB,Four Color (URGB) Cheaty Face Combo copy
219,1,Toxic Deluge,MB,Four Color (URGB) Cheaty Face Combo copy
219,1,Woodfall Primus,MB,Four Color (URGB) Cheaty Face Combo copy
219,1,Daze,MB,Four Color (URGB) Cheaty Face Combo copy
219,1,Sundering Titan,MB,Four Color (URGB) Cheaty Face Combo copy
219,1,Hostage Taker,MB,Four Color (URGB) Cheaty Face Combo copy
219,1,Oath of Druids,MB,Four Color (URGB) Cheaty Face Combo copy
219,1,Ancestral Vision,MB,Four Color (URGB) Cheaty Face Combo copy
219,1,Counterspell,MB,Four Color (URGB) Cheaty Face Combo copy
219,1,Overgrown Tomb,MB,Four Color (URGB) Cheaty Face Combo copy
219,1,Undiscovered Paradise,MB,Four Color (URGB) Cheaty Face Combo copy
219,1,Imperial Seal,MB,Four Color (URGB) Cheaty Face Combo copy
219,1,Marsh Flats,MB,Four Color (URGB) Cheaty Face Combo copy
219,1,Talisman of Unity,MB,Four Color (URGB) Cheaty Face Combo copy
219,1,Talisman of Impulse,MB,Four Color (URGB) Cheaty Face Combo copy
219,1,Impulse,MB,Four Color (URGB) Cheaty Face Combo copy
219,1,Ponder,MB,Four Color (URGB) Cheaty Face Combo copy
219,1,"Narset, Parter of Veils",MB,Four Color (URGB) Cheaty Face Combo copy
219,1,Aetherling,MB,Four Color (URGB) Cheaty Face Combo copy
219,1,Dreadbore,MB,Four Color (URGB) Cheaty Face Combo copy
219,1,Combat Celebrant,SB,Four Color (URGB) Cheaty Face Combo copy
219,1,Imposing Sovereign,SB,Four Color (URGB) Cheaty Face Combo copy
219,1,"Daretti, Scrap Savant",SB,Four Color (URGB) Cheaty Face Combo copy
219,1,Pestermite,SB,Four Color (URGB) Cheaty Face Combo copy
219,1,"Thalia, Guardian of Thraben",SB,Four Color (URGB) Cheaty Face Combo copy
219,1,"Brimaz, King of Oreskos",SB,Four Color (URGB) Cheaty Face Combo copy
219,1,Voracious Hydra,SB,Four Color (URGB) Cheaty Face Combo copy
219,1,Arcane Denial,SB,Four Color (URGB) Cheaty Face Combo copy
219,1,Zealous Conscripts,SB,Four Color (URGB) Cheaty Face Combo copy
219,1,Land Tax,SB,Four Color (URGB) Cheaty Face Combo copy
219,1,Restoration Angel,SB,Four Color (URGB) Cheaty Face Combo copy
219,1,Psychatog,SB,Four Color (URGB) Cheaty Face Combo copy
220,1,Bloodstained Mire,MB,Four Color (URGB) Cheaty Face Combo.dck
220,1,Misty Rainforest,MB,Four Color (URGB) Cheaty Face Combo.dck
220,1,Izzet Charm,MB,Four Color (URGB) Cheaty Face Combo.dck
220,1,Preordain,MB,Four Color (URGB) Cheaty Face Combo.dck
220,1,Show and Tell,MB,Four Color (URGB) Cheaty Face Combo.dck
220,1,Selvala's Stampede,MB,Four Color (URGB) Cheaty Face Combo.dck
220,1,Griselbrand,MB,Four Color (URGB) Cheaty Face Combo.dck
220,1,Scroll Rack,MB,Four Color (URGB) Cheaty Face Combo.dck
220,1,Polluted Delta,MB,Four Color (URGB) Cheaty Face Combo.dck
220,1,Grave Titan,MB,Four Color (URGB) Cheaty Face Combo.dck
220,1,Necromancy,MB,Four Color (URGB) Cheaty Face Combo.dck
220,1,"Ulamog, the Infinite Gyre",MB,Four Color (URGB) Cheaty Face Combo.dck
220,1,Mimic Vat,MB,Four Color (URGB) Cheaty Face Combo.dck
